# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
2.423,0.026,2769.583,583.403,0.278,0.003,62.554,44.767,108.333,0.571,0.391,0.047,0.134,0.571,0.007,0.017,2.93e-4,0,0.006,0.711,0.705,3.682e-4,994.913,0.001,339.773,0.328,6.4,32.17
2.433,0.047,2769.083,582.903,0.277,0.003,62.55,44.761,107.992,0.572,0.391,0.047,0.134,0.572,0.012,0.033,3.255e-4,0,0.006,0.711,0.705,-3.986e-4,994.788,0.001,339.769,0.328,6.4,32.17
2.443,0.116,2768.579,582.399,0.277,0.003,62.523,44.755,107.648,0.572,0.391,0.047,0.134,0.572,0.029,0.081,-3.867e-4,0,0.006,0.711,0.705,-3.805e-4,994.662,0.001,339.765,0.329,6.4,32.17
2.452,0.182,2768.072,581.892,0.277,0.003,62.498,44.749,107.302,0.572,0.391,0.047,0.134,0.572,0.046,0.127,8.568e-5,0,0.006,0.711,0.705,-3.367e-4,994.534,0.001,339.76,0.33,6.4,32.17
2.462,0.243,2767.56,581.38,0.277,0.003,62.476,44.743,106.953,0.572,0.391,0.047,0.134,0.572,0.061,0.169,-1.276e-4,0,0.006,0.711,0.705,-2.771e-4,994.405,0.001,339.756,0.33,6.4,32.17
2.472,0.296,2767.045,580.865,0.277,0.003,62.456,44.736,106.602,0.572,0.391,0.047,0.134,0.572,0.074,0.206,-9.639e-5,0,0.006,0.711,0.705,-2.097e-4,994.275,0.001,339.752,0.331,6.4,32.17
2.482,0.34,2766.526,580.346,0.277,0.003,62.44,44.73,106.248,0.572,0.39,0.048,0.134,0.573,0.085,0.237,-1.143e-4,0,0.006,0.711,0.705,-1.417e-4,994.144,0.001,339.747,0.332,6.4,32.17
2.492,0.373,2766.003,579.823,0.277,0.003,62.427,44.724,105.891,0.573,0.39,0.048,0.134,0.573,0.094,0.26,-4.364e-5,0,0.006,0.711,0.705,-8.095e-5,994.012,0.001,339.743,0.333,6.4,32.17
2.502,0.396,2765.476,579.297,0.277,0.003,62.419,44.717,105.532,0.573,0.39,0.048,0.134,0.573,0.1,0.276,-4.327e-4,0,0.006,0.711,0.706,-3.422e-5,993.878,0.001,339.738,0.333,6.4,32.17
2.512,0.409,2764.946,578.766,0.277,0.003,62.415,44.711,105.17,0.573,0.39,0.048,0.135,0.573,0.103,0.285,3.976e-4,0,0.006,0.711,0.706,-6.6e-6,993.743,0.001,339.734,0.334,6.4,32.17
2.523,0.41,2764.412,578.232,0.277,0.003,62.415,44.704,104.806,0.573,0.39,0.048,0.135,0.573,0.103,0.285,3.467e-4,0,0.005,0.711,0.706,6.462e-7,993.607,0.001,339.729,0.335,6.4,32.17
2.533,0.398,2763.874,577.694,0.277,0.003,62.421,44.698,104.439,0.573,0.39,0.048,0.135,0.574,0.1,0.277,-9.086e-5,0,0.005,0.711,0.706,1.73e-5,993.469,0.001,339.725,0.335,6.4,32.17
2.543,0.373,2763.332,577.152,0.277,0.003,62.431,44.691,104.069,0.574,0.39,0.048,0.135,0.574,0.094,0.26,4.806e-4,0,0.005,0.711,0.706,5.455e-5,993.33,0.001,339.72,0.336,6.4,32.17
2.554,0.335,2762.786,576.606,0.277,0.003,62.446,44.685,103.697,0.574,0.39,0.049,0.135,0.574,0.084,0.233,3.972e-4,0,0.005,0.711,0.706,1.078e-4,993.19,0.001,339.715,0.337,6.4,32.17
2.564,0.284,2762.236,576.056,0.277,0.003,62.466,44.678,103.322,0.574,0.39,0.049,0.135,0.574,0.071,0.198,-2.417e-4,0,0.005,0.711,0.706,1.695e-4,993.049,0.001,339.71,0.337,6.4,32.17
2.575,0.224,2761.682,575.502,0.277,0.003,62.49,44.671,102.944,0.574,0.39,0.049,0.135,0.574,0.056,0.156,3.331e-4,0,0.005,0.712,0.706,2.302e-4,992.906,0.001,339.706,0.338,6.4,32.17
2.586,0.156,2761.123,574.943,0.277,0.003,62.517,44.665,102.563,0.574,0.39,0.049,0.135,0.574,0.039,0.109,1.029e-4,0,0.005,0.712,0.706,2.8e-4,992.762,0.001,339.701,0.339,6.4,32.17
2.597,0.085,2760.56,574.38,0.276,0.003,62.546,44.658,102.179,0.575,0.39,0.049,0.135,0.575,0.021,0.059,2.386e-4,0,0.005,0.712,0.707,3.038e-4,992.616,0.001,339.696,0.34,6.4,32.17
2.608,0.021,2759.993,573.813,0.276,0.003,62.573,44.651,101.791,0.575,0.39,0.049,0.135,0.575,0.005,0.015,-4.344e-4,0,0.005,0.712,0.707,7.058e-5,992.469,0.001,339.691,0.34,6.4,32.17
2.619,0.065,2759.421,573.241,0.276,0.003,62.551,44.644,101.401,0.575,0.39,0.05,0.135,0.575,0.016,0.046,-1.845e-4,0,0.005,0.712,0.707,-2.977e-4,992.321,0.001,339.686,0.341,6.4,32.17
2.63,0.133,2758.844,572.665,0.276,0.003,62.525,44.637,101.008,0.575,0.39,0.05,0.135,0.575,0.033,0.093,2.16e-4,0,0.005,0.712,0.707,-2.853e-4,992.171,0.001,339.681,0.342,6.4,32.17
2.641,0.196,2758.263,572.084,0.276,0.003,62.501,44.63,100.612,0.575,0.39,0.05,0.135,0.575,0.049,0.138,2.202e-4,0,0.005,0.712,0.707,-2.384e-4,992.019,0.001,339.676,0.342,6.4,32.17
2.652,0.25,2757.678,571.498,0.276,0.003,62.48,44.623,100.212,0.575,0.39,0.05,0.135,0.576,0.063,0.176,4.254e-4,0,0.005,0.712,0.707,-1.793e-4,991.866,0.001,339.671,0.343,6.4,32.17
2.663,0.29,2757.087,570.908,0.276,0.003,62.465,44.615,99.81,0.576,0.39,0.05,0.135,0.576,0.073,0.203,-1.766e-5,0,0.005,0.712,0.707,-1.215e-4,991.711,0.001,339.666,0.344,6.4,32.17
2.675,0.319,2756.493,570.313,0.276,0.003,62.454,44.608,99.404,0.576,0.39,0.05,0.135,0.576,0.08,0.223,4.604e-5,0,0.005,0.712,0.707,-6.933e-5,991.555,0.001,339.66,0.345,6.4,32.17
2.686,0.337,2755.894,569.714,0.276,0.003,62.448,44.601,98.996,0.576,0.39,0.05,0.135,0.576,0.085,0.236,6.842e-5,0,0.005,0.712,0.707,-2.919e-5,991.398,0.001,339.655,0.345,6.4,32.17
2.698,0.343,2755.29,569.111,0.276,0.003,62.446,44.594,98.584,0.576,0.39,0.051,0.136,0.576,0.086,0.241,-1.595e-5,0,0.005,0.712,0.708,-5.555e-6,991.239,0.001,339.65,0.346,6.4,32.17
2.71,0.337,2754.682,568.502,0.276,0.003,62.449,44.586,98.169,0.576,0.39,0.051,0.136,0.577,0.085,0.237,-4.105e-4,0,0.004,0.712,0.708,3.218e-7,991.078,0.001,339.644,0.347,6.4,32.17
2.721,0.321,2754.069,567.889,0.276,0.003,62.456,44.579,97.751,0.577,0.39,0.051,0.136,0.577,0.081,0.226,-3.33e-4,0,0.004,0.712,0.708,1.116e-5,990.916,0.001,339.639,0.347,6.4,32.17
2.733,0.297,2753.451,567.271,0.276,0.003,62.466,44.571,97.329,0.577,0.39,0.051,0.136,0.577,0.075,0.209,-3.463e-4,0,0.004,0.712,0.708,3.469e-5,990.752,0.001,339.633,0.348,6.4,32.17
2.745,0.265,2752.828,566.648,0.276,0.003,62.479,44.564,96.904,0.577,0.39,0.051,0.136,0.577,0.067,0.187,-9.368e-5,0,0.004,0.712,0.708,6.586e-5,990.587,0.001,339.628,0.349,6.4,32.17
2.757,0.216,2752.2,566.02,0.276,0.003,62.499,44.556,96.476,0.577,0.39,0.051,0.136,0.577,0.054,0.152,-1.367e-4,0,0.004,0.712,0.708,1.082e-4,990.419,0.001,339.622,0.35,6.4,32.17
2.769,0.149,2751.563,565.384,0.275,0.003,62.526,44.548,96.042,0.577,0.39,0.051,0.136,0.577,0.037,0.104,-3.461e-4,0,0.004,0.712,0.708,1.505e-4,990.25,0.001,339.616,0.35,6.4,32.17
2.782,0.075,2750.918,564.738,0.275,0.003,62.556,44.54,95.601,0.578,0.39,0.052,0.136,0.578,0.019,0.053,-4.397e-5,0,0.004,0.712,0.708,1.566e-4,990.077,0.001,339.611,0.351,6.4,32.17
2.794,0.031,2750.264,564.084,0.275,0.003,62.58,44.532,95.155,0.578,0.39,0.052,0.136,0.578,0.008,0.022,1.533e-4,0,0.004,0.713,0.709,-4.744e-5,989.902,0.001,339.605,0.352,6.4,32.17
2.807,0.089,2749.602,563.422,0.275,0.003,62.557,44.524,94.704,0.578,0.39,0.052,0.136,0.578,0.022,0.063,9.14e-5,0,0.004,0.713,0.709,-1.685e-4,989.724,0.001,339.599,0.352,6.4,32.17
2.82,0.14,2748.934,562.754,0.275,0.003,62.538,44.516,94.248,0.578,0.39,0.052,0.136,0.578,0.035,0.099,-1.41e-5,0,0.004,0.713,0.709,-1.365e-4,989.545,0.001,339.593,0.353,6.4,32.17
2.833,0.18,2748.261,562.081,0.275,0.003,62.523,44.508,93.789,0.578,0.39,0.052,0.136,0.579,0.045,0.127,2.81e-4,0,0.004,0.713,0.709,-9.538e-5,989.364,0.001,339.587,0.354,6.4,32.17
2.846,0.206,2747.583,561.403,0.275,0.003,62.514,44.499,93.327,0.579,0.39,0.052,0.136,0.579,0.052,0.145,-4.891e-4,0,0.004,0.713,0.709,-5.623e-5,989.181,0.001,339.581,0.354,6.4,32.17
2.859,0.229,2746.899,560.719,0.275,0.003,62.505,44.491,92.86,0.579,0.39,0.053,0.136,0.579,0.058,0.162,4.638e-4,0,0.004,0.713,0.709,-2.691e-5,988.996,0.001,339.574,0.355,6.4,32.17
2.872,0.243,2746.207,560.027,0.275,0.003,62.501,44.482,92.388,0.579,0.39,0.053,0.136,0.579,0.061,0.172,2.002e-4,0,0.004,0.713,0.709,-7.022e-6,988.808,0.001,339.568,0.356,6.4,32.17
2.886,0.243,2745.506,559.326,0.275,0.003,62.502,44.474,91.91,0.579,0.39,0.053,0.137,0.579,0.061,0.172,-2.745e-4,0,0.004,0.713,0.709,0,988.618,0.001,339.562,0.357,6.4,32.17
2.899,0.228,2744.796,558.616,0.275,0.003,62.509,44.465,91.425,0.58,0.39,0.053,0.137,0.58,0.057,0.161,3.681e-4,0,0.004,0.713,0.709,6.316e-6,988.425,0.001,339.555,0.357,6.4,32.17
2.913,0.195,2744.077,557.897,0.275,0.003,62.522,44.456,90.935,0.58,0.39,0.053,0.137,0.58,0.049,0.138,1.632e-4,0,0.004,0.713,0.71,2.006e-5,988.229,0.001,339.549,0.358,6.4,32.17
2.927,0.156,2743.349,557.17,0.274,0.003,62.538,44.447,90.439,0.58,0.39,0.053,0.137,0.58,0.039,0.11,-2.052e-4,0,0.003,0.713,0.71,2.941e-5,988.03,0.001,339.542,0.359,6.4,32.17
2.941,0.118,2742.614,556.434,0.274,0.003,62.553,44.438,89.937,0.58,0.39,0.054,0.137,0.58,0.03,0.084,-1.063e-4,0,0.003,0.713,0.71,1.949e-5,987.829,0.001,339.535,0.359,6.4,32.17
2.956,0.098,2741.869,555.689,0.274,0.003,62.559,44.429,89.429,0.58,0.39,0.054,0.137,0.58,0.025,0.07,-2.547e-4,0,0.003,0.713,0.71,8.528e-7,987.624,0.001,339.528,0.36,6.4,32.17
2.97,0.099,2741.114,554.934,0.274,0.003,62.557,44.42,88.914,0.581,0.39,0.054,0.137,0.581,0.025,0.071,-2.934e-4,0,0.003,0.713,0.71,-1.005e-5,987.417,0.001,339.521,0.361,6.4,32.17
2.985,0.12,2740.347,554.167,0.274,0.003,62.549,44.41,88.391,0.581,0.39,0.054,0.137,0.581,0.03,0.086,-1.179e-4,0,0.003,0.713,0.71,-3.071e-5,987.206,0.001,339.514,0.362,6.4,32.17
3,0.15,2739.568,553.389,0.274,0.003,62.538,44.401,87.86,0.581,0.39,0.054,0.137,0.581,0.038,0.107,-1.375e-4,0,0.003,0.713,0.71,-3.265e-5,986.991,0.001,339.507,0.362,6.4,32.17
3.015,0.192,2738.778,552.598,0.274,0.003,62.522,44.391,87.321,0.581,0.39,0.055,0.137,0.581,0.048,0.137,-4.272e-4,0,0.003,0.713,0.71,-1.207e-5,986.773,0.001,339.5,0.363,6.4,32.17
3.03,0.213,2737.981,551.801,0.274,0.003,62.515,44.381,86.777,0.582,0.39,0.055,0.137,0.582,0.053,0.152,-4.65e-4,0,0.003,0.713,0.71,-1.867e-7,986.552,0.001,339.492,0.364,6.4,32.17
3.046,0.21,2737.176,550.996,0.274,0.003,62.517,44.371,86.228,0.582,0.39,0.055,0.137,0.582,0.053,0.15,9.222e-5,0,0.003,0.714,0.711,8.464e-6,986.329,0.001,339.485,0.365,6.4,32.17
3.062,0.181,2736.361,550.181,0.274,0.003,62.529,44.361,85.672,0.582,0.39,0.055,0.137,0.582,0.046,0.129,3.978e-4,0,0.003,0.714,0.711,2.672e-5,986.102,0.001,339.477,0.365,6.4,32.17
3.077,0.142,2735.531,549.351,0.274,0.003,62.545,44.351,85.106,0.582,0.39,0.055,0.137,0.582,0.036,0.102,2.188e-4,0,0.003,0.714,0.711,3.681e-5,985.871,0.001,339.469,0.366,6.4,32.17
3.094,0.106,2734.685,548.505,0.273,0.003,62.56,44.34,84.529,0.582,0.39,0.055,0.137,0.582,0.026,0.075,-1.445e-4,0,0.003,0.714,0.711,2.17e-5,985.635,0.001,339.461,0.367,6.4,32.17
3.11,0.08,2733.822,547.642,0.273,0.003,62.574,44.33,83.94,0.583,0.39,0.056,0.138,0.583,0.02,0.058,-2.739e-4,0,0.003,0.714,0.711,-7.377e-7,985.394,0.001,339.453,0.367,6.4,32.17
3.127,0.099,2732.947,546.767,0.273,0.003,62.57,44.319,83.343,0.583,0.389,0.056,0.138,0.583,0.025,0.071,4.201e-4,0,0.003,0.714,0.711,-5.421e-5,985.148,0.001,339.445,0.368,6.4,32.17
3.144,0.151,2732.059,545.879,0.273,0.003,62.551,44.308,82.737,0.583,0.389,0.056,0.138,0.583,0.038,0.108,2.68e-4,0,0.003,0.714,0.711,-6.323e-5,984.899,0.001,339.437,0.369,6.4,32.17
3.161,0.196,2731.157,544.977,0.273,0.003,62.534,44.297,82.122,0.583,0.389,0.056,0.138,0.583,0.049,0.14,-2.69e-4,0,0.003,0.714,0.711,-3.24e-5,984.646,0.001,339.428,0.37,6.4,32.17
3.179,0.218,2730.236,544.056,0.273,0.003,62.526,44.285,81.494,0.584,0.389,0.056,0.138,0.584,0.055,0.156,1.592e-4,0,0.003,0.714,0.711,-6.16e-6,984.386,0.001,339.42,0.37,6.4,32.17
3.197,0.215,2729.296,543.116,0.273,0.003,62.528,44.273,80.853,0.584,0.389,0.056,0.138,0.584,0.054,0.154,-2.797e-4,0,0.002,0.714,0.712,8.908e-7,984.121,0.001,339.411,0.371,6.4,32.17
3.216,0.203,2728.334,542.155,0.273,0.003,62.533,44.262,80.197,0.584,0.389,0.057,0.138,0.584,0.051,0.146,-4.503e-4,0,0.002,0.714,0.712,1.642e-5,983.849,0.001,339.401,0.372,6.4,32.17
3.234,0.172,2727.358,541.178,0.273,0.003,62.546,44.249,79.531,0.584,0.389,0.057,0.138,0.584,0.043,0.124,4.218e-4,0,0.002,0.714,0.712,4.778e-5,983.572,0.001,339.392,0.373,6.4,32.17
3.254,0.119,2726.365,540.185,0.272,0.003,62.568,44.237,78.853,0.584,0.389,0.057,0.138,0.584,0.03,0.086,4.943e-4,0,0.002,0.714,0.712,7.96e-5,983.29,0.001,339.383,0.373,6.4,32.17
3.273,0.053,2725.351,539.171,0.272,0.003,62.594,44.224,78.162,0.585,0.389,0.057,0.138,0.585,0.013,0.038,-7.445e-5,0,0.002,0.714,0.712,3.049e-5,983.002,0.001,339.373,0.374,6.4,32.17
3.293,0.074,2724.311,538.132,0.272,0.003,62.581,44.211,77.453,0.585,0.389,0.057,0.138,0.585,0.019,0.053,4.162e-4,0,0.002,0.714,0.712,-7.17e-5,982.705,0.001,339.363,0.375,6.4,32.17
3.313,0.147,2723.246,537.066,0.272,0.003,62.553,44.198,76.726,0.585,0.389,0.058,0.138,0.585,0.037,0.106,-2.403e-5,0,0.002,0.714,0.712,-6.66e-5,982.401,0.001,339.353,0.375,6.4,32.17
3.321,0.171,2722.854,536.674,0.272,0.003,62.544,44.193,76.459,0.585,0.389,0.058,0.138,0.585,0.043,0.123,4.654e-4,0,0.002,0.714,0.712,-5.157e-5,982.289,0.001,339.349,0.376,6.4,32.17
3.332,0.198,2722.44,536.26,0.272,0.003,62.534,44.188,76.155,0.585,0.389,0.058,0.138,0.585,0.05,0.143,-2.848e-4,0,0.002,0.714,0.712,-2.839e-5,982.121,0.001,339.343,0.376,6.4,32.17
3.349,0.22,2721.819,535.639,0.272,0.003,62.525,44.18,75.698,0.585,0.389,0.058,0.138,0.586,0.055,0.158,2.714e-4,0,0.002,0.715,0.713,-4.219e-6,981.869,0.001,339.335,0.377,6.4,32.17
3.371,0.209,2721.01,534.83,0.272,0.003,62.531,44.17,75.104,0.586,0.389,0.058,0.139,0.586,0.052,0.151,7.037e-5,0,0.002,0.715,0.713,3.657e-6,981.54,0.001,339.324,0.377,6.4,32.17
3.394,0.166,2720.185,534.005,0.272,0.003,62.548,44.16,74.497,0.586,0.389,0.058,0.139,0.586,0.042,0.12,-4.093e-4,0,0.002,0.715,0.713,2.537e-5,981.204,0.001,339.313,0.378,6.4,32.17
3.417,0.117,2719.341,533.161,0.272,0.003,62.569,44.149,73.876,0.586,0.389,0.058,0.139,0.586,0.029,0.085,2.862e-4,0,0.002,0.715,0.713,2.822e-5,980.859,0.001,339.301,0.379,6.4,32.17
3.44,0.099,2718.481,532.301,0.271,0.003,62.58,44.139,73.244,0.586,0.389,0.059,0.139,0.586,0.025,0.071,3.486e-4,0,0.002,0.715,0.713,2.321e-6,980.507,0.001,339.289,0.38,6.4,32.17
3.464,0.113,2717.603,531.423,0.271,0.003,62.577,44.128,72.599,0.587,0.389,0.059,0.139,0.587,0.028,0.082,1.014e-4,0,0.002,0.715,0.713,-3.355e-6,980.147,0.001,339.277,0.38,6.4,32.17
3.488,0.133,2716.703,530.523,0.271,0.003,62.571,44.116,71.937,0.587,0.389,0.059,0.139,0.587,0.033,0.096,-4.241e-4,0,0.002,0.715,0.713,-5.714e-6,979.778,0.001,339.265,0.381,6.4,32.17
3.514,0.149,2715.778,529.598,0.271,0.003,62.565,44.105,71.257,0.587,0.389,0.059,0.139,0.587,0.037,0.108,6.97e-5,0,0.002,0.715,0.713,-3.7e-6,979.397,0.001,339.252,0.382,6.4,32.17
3.54,0.159,2714.82,528.64,0.271,0.003,62.562,44.093,70.553,0.587,0.389,0.059,0.139,0.587,0.04,0.115,-2.607e-4,0,0.002,0.715,0.713,-1.459e-7,979.002,0.001,339.239,0.383,6.4,32.17
3.567,0.138,2713.828,527.648,0.271,0.003,62.57,44.08,69.824,0.588,0.389,0.059,0.139,0.588,0.035,0.101,-4.741e-4,0,0.002,0.715,0.714,1.446e-8,978.593,0.001,339.225,0.383,6.4,32.17
3.594,0.142,2712.81,526.63,0.271,0.003,62.566,44.067,69.075,0.588,0.389,0.06,0.139,0.588,0.036,0.103,-3.249e-5,0,0.002,0.715,0.714,-2.653e-6,978.171,0.001,339.211,0.384,6.4,32.17
3.623,0.156,2711.765,525.585,0.271,0.003,62.56,44.054,68.307,0.588,0.389,0.06,0.139,0.588,0.039,0.114,-3.04e-4,0,0.001,0.715,0.714,-1.712e-7,977.738,0.001,339.196,0.385,6.4,32.17
3.653,0.146,2710.676,524.496,0.271,0.003,62.564,44.04,67.507,0.588,0.389,0.06,0.139,0.588,0.037,0.106,-3.29e-4,0,0.001,0.715,0.714,2.271e-6,977.286,0.001,339.181,0.385,6.4,32.17
3.684,0.119,2709.538,523.358,0.27,0.003,62.576,44.026,66.671,0.589,0.389,0.06,0.139,0.589,0.03,0.087,4.518e-4,0,0.001,0.715,0.714,1.468e-6,976.813,0.001,339.165,0.386,6.4,32.17
3.716,0.12,2708.344,522.164,0.27,0.003,62.579,44.011,65.793,0.589,0.389,0.06,0.139,0.589,0.03,0.087,5.654e-5,0,0.001,0.715,0.714,-1.239e-6,976.315,0.001,339.148,0.387,6.4,32.17
3.75,0.141,2707.089,520.909,0.27,0.003,62.573,43.995,64.871,0.589,0.389,0.061,0.14,0.589,0.035,0.102,2.108e-4,0,0.001,0.715,0.714,-4.158e-7,975.791,0.001,339.131,0.388,6.4,32.17
3.786,0.131,2705.767,519.587,0.27,0.003,62.58,43.978,63.899,0.589,0.389,0.061,0.14,0.589,0.033,0.095,3.623e-5,0,0.001,0.716,0.714,-6.773e-7,975.238,0.001,339.112,0.388,6.4,32.17
3.824,0.126,2704.391,518.211,0.27,0.003,62.583,43.961,62.887,0.589,0.389,0.061,0.14,0.59,0.032,0.093,4.793e-4,0,0.001,0.716,0.715,0,974.661,0.001,339.093,0.389,6.4,32.17
3.864,0.114,2702.919,516.739,0.27,0.003,62.586,43.942,61.805,0.59,0.389,0.061,0.14,0.59,0.029,0.083,3.132e-5,0,9.756e-4,0.716,0.715,-3.387e-7,974.043,0.001,339.072,0.39,6.4,32.17
3.907,0.118,2701.336,515.156,0.269,0.003,62.583,43.922,60.642,0.59,0.389,0.061,0.14,0.59,0.03,0.086,-4.588e-4,0,9.07e-4,0.716,0.715,1.078e-8,973.378,0.001,339.05,0.391,6.4,32.17
3.953,0.075,2699.639,513.459,0.269,0.003,62.599,43.901,59.394,0.59,0.389,0.061,0.14,0.59,0.019,0.056,1.702e-4,0,8.441e-4,0.716,0.715,-3.083e-6,972.663,0.001,339.026,0.391,6.4,32.17
4.002,0.13,2697.855,511.675,0.269,0.003,62.58,43.878,58.083,0.59,0.389,0.062,0.14,0.59,0.033,0.096,-2.09e-4,0,7.542e-4,0.716,0.715,-7.068e-6,971.909,0.001,339,0.392,6.4,32.17
4.05,0.132,2696.073,509.893,0.269,0.003,62.579,43.855,56.773,0.591,0.389,0.062,0.14,0.591,0.033,0.097,3.811e-4,0,6.683e-4,0.716,0.715,5.563e-6,971.156,0.001,338.975,0.393,6.4,32.17
4.095,0.096,2694.427,508.247,0.269,0.003,62.593,43.834,55.563,0.591,0.389,0.062,0.14,0.591,0.024,0.07,2.111e-4,0,6.23e-4,0.716,0.715,5.297e-5,970.459,0.001,338.952,0.393,6.4,32.17
4.143,0.076,2693.181,507.001,0.268,0.003,62.603,43.819,54.475,0.591,0.389,0.062,0.14,0.591,0.019,0.056,-1.205e-4,0,5.282e-4,0.716,0.715,-6.396e-5,969.706,0.001,338.926,0.394,6.4,32.17
4.192,0.176,2691.935,505.756,0.268,0.003,62.566,43.803,53.389,0.591,0.389,0.062,0.14,0.591,0.044,0.13,4.937e-4,0,4.487e-4,0.716,0.716,-3.708e-6,968.953,0.001,338.901,0.394,6.4,32.17
4.24,0.147,2690.692,504.512,0.268,0.003,62.578,43.787,52.304,0.591,0.389,0.062,0.14,0.591,0.037,0.108,-4.506e-4,0,4.093e-4,0.716,0.716,1.531e-5,968.2,0.001,338.876,0.395,6.4,32.17
4.288,0.037,2689.449,503.269,0.268,0.003,62.618,43.771,51.22,0.591,0.389,0.062,0.14,0.591,0.009,0.027,3.074e-4,0,3.163e-4,0.716,0.716,-5.031e-7,967.447,0.001,338.851,0.395,6.4,32.17
4.336,0.163,2688.207,502.027,0.268,0.003,62.572,43.755,50.136,0.591,0.389,0.062,0.14,0.591,0.041,0.12,-2.798e-4,0,2.35e-4,0.716,0.716,-1.218e-5,966.694,0.001,338.825,0.395,6.4,32.17
4.385,0.162,2686.966,500.786,0.268,0.003,62.57,43.739,49.053,0.591,0.389,0.062,0.14,0.591,0.041,0.12,2.082e-4,0,1.677e-4,0.716,0.716,2.499e-5,965.941,0.001,338.8,0.395,6.4,32.17
4.433,0.029,2685.725,499.545,0.267,0.003,62.626,43.723,47.971,0.591,0.389,0.063,0.14,0.592,0.007,0.022,-1.63e-4,0,1.287e-4,0.716,0.716,-4.103e-5,965.188,0.001,338.775,0.395,6.4,32.17
4.481,0.165,2684.485,498.305,0.267,0.003,62.571,43.707,46.889,0.592,0.389,0.063,0.14,0.592,0.041,0.122,-3.046e-4,0,5.596e-5,0.716,0.716,-1.59e-5,964.436,0.001,338.749,0.395,6.4,32.17
4.529,0.155,2683.245,497.065,0.267,0.003,62.578,43.691,45.807,0.592,0.389,0.063,0.14,0.592,0.039,0.115,-4.736e-4,0,1.239e-5,0.716,0.716,2.095e-5,963.683,0.001,338.724,0.395,6.4,32.17
4.577,0.022,2682.005,495.825,0.267,0.003,62.629,43.675,44.725,0.592,0.389,0.063,0.14,0.592,0.006,0.017,-8.896e-5,0,-4.184e-5,0.716,0.716,-2.839e-5,962.93,0.001,338.699,0.395,6.4,32.17
4.625,0.187,2680.765,494.585,0.267,0.003,62.563,43.659,43.643,0.592,0.389,0.063,0.14,0.592,0.047,0.138,-4.442e-4,0,-9.953e-5,0.716,0.716,-2.058e-5,962.178,0.001,338.674,0.395,6.4,32.17
4.673,0.19,2679.524,493.345,0.267,0.003,62.558,43.643,42.561,0.591,0.389,0.062,0.14,0.592,0.048,0.141,4.851e-4,0,-1.713e-4,0.716,0.716,2.041e-5,961.426,0.001,338.648,0.395,6.4,32.17
4.722,0.036,2678.284,492.104,0.267,0.003,62.624,43.627,41.478,0.591,0.389,0.062,0.14,0.591,0.009,0.027,1.884e-4,0,-2.558e-4,0.716,0.716,-8.147e-7,960.674,0.001,338.623,0.395,6.4,32.17
4.77,0.157,2677.043,490.863,0.266,0.003,62.573,43.611,40.396,0.591,0.389,0.062,0.14,0.591,0.039,0.117,2.451e-5,0,-2.98e-4,0.716,0.716,-2.061e-5,959.922,0.001,338.598,0.395,6.4,32.17
4.818,0.146,2675.801,489.621,0.266,0.003,62.58,43.595,39.312,0.591,0.389,0.062,0.14,0.591,0.037,0.109,4.317e-4,0,-3.432e-4,0.716,0.716,4.513e-6,959.17,0.001,338.573,0.395,6.4,32.17
4.866,0.042,2674.559,488.379,0.266,0.003,62.621,43.579,38.228,0.591,0.389,0.062,0.14,0.591,0.011,0.031,-2.533e-4,0,-4.069e-4,0.716,0.716,3.578e-5,958.419,0.001,338.547,0.394,6.4,32.17
4.914,0.069,2673.315,487.135,0.266,0.003,62.607,43.563,37.143,0.591,0.389,0.062,0.14,0.591,0.017,0.051,-3.189e-4,0,-4.664e-4,0.716,0.716,-1.519e-5,957.668,0.001,338.522,0.394,6.4,32.17
4.919,0.074,2673.199,487.019,0.266,0.003,62.605,43.562,37.042,0.591,0.389,0.062,0.14,0.591,0.019,0.055,-2.42e-4,0,-4.717e-4,0.716,0.716,-1.299e-5,957.598,0.001,338.52,0.394,6.4,32.17
4.926,0.08,2673.089,486.909,0.266,0.003,62.602,43.56,36.939,0.591,0.389,0.062,0.14,0.591,0.02,0.06,2.58e-4,0,-4.794e-4,0.716,0.716,-9.696e-6,957.492,0.001,338.516,0.394,6.4,32.17
4.936,0.086,2672.924,486.745,0.266,0.003,62.6,43.558,36.784,0.591,0.389,0.062,0.14,0.591,0.022,0.065,4.765e-4,0,-4.903e-4,0.716,0.716,-5.375e-6,957.335,0.001,338.511,0.394,6.4,32.17
4.951,0.087,2672.677,486.497,0.266,0.003,62.599,43.555,36.551,0.591,0.389,0.062,0.14,0.591,0.022,0.065,3.422e-4,0,-5.068e-4,0.716,0.716,-1.432e-6,957.098,0.001,338.503,0.393,6.4,32.17
