# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
19.805,11.409,2643.132,456.9,0.262,0.003,58.948,43.168,0,0.533,0.395,0.018,0.12,0.652,3.575,6.796,-4.021e-4,0,0.759,1.225,0.466,2.018,868.001,0.001,335.311,0.061,6.4,32.17
19.808,11.172,2643.132,456.9,0.262,0.003,59.003,43.168,0,0.533,0.395,0.018,0.12,0.649,3.486,6.669,-2.663e-5,0,0.752,1.225,0.473,1.956,868.006,0.001,335.312,0.061,6.4,32.17
19.81,10.938,2643.132,456.9,0.262,0.003,59.059,43.168,0,0.533,0.395,0.018,0.12,0.646,3.398,6.547,3.047e-4,0,0.745,1.225,0.48,1.89,868.011,0.001,335.312,0.061,6.4,32.17
19.813,10.705,2643.132,456.9,0.262,0.003,59.114,43.168,0,0.533,0.395,0.018,0.12,0.643,3.312,6.432,-2.039e-4,0,0.738,1.225,0.487,1.82,868.016,0.001,335.312,0.061,6.4,32.17
19.815,10.475,2643.132,456.9,0.262,0.003,59.169,43.168,0,0.533,0.395,0.018,0.12,0.64,3.227,6.322,3.038e-4,0,0.732,1.225,0.493,1.746,868.021,0.001,335.312,0.061,6.4,32.17
19.818,10.248,2643.132,456.9,0.262,0.003,59.225,43.168,0,0.533,0.395,0.018,0.12,0.637,3.144,6.22,3.354e-4,0,0.725,1.225,0.5,1.668,868.026,0.001,335.312,0.061,6.4,32.17
19.821,10.024,2643.132,456.9,0.262,0.003,59.28,43.168,0,0.533,0.395,0.018,0.12,0.634,3.063,6.124,-1.831e-5,0,0.718,1.225,0.507,1.586,868.032,0.001,335.313,0.061,6.4,32.17
19.823,9.804,2643.132,456.9,0.262,0.003,59.334,43.168,0,0.533,0.395,0.018,0.12,0.631,2.983,6.036,-4.195e-4,0,0.711,1.225,0.514,1.499,868.037,0.001,335.313,0.061,6.4,32.17
19.826,9.589,2643.132,456.9,0.262,0.003,59.388,43.168,0,0.533,0.395,0.018,0.12,0.628,2.906,5.956,1.644e-4,0,0.705,1.225,0.52,1.409,868.043,0.001,335.313,0.061,6.4,32.17
19.829,9.378,2643.132,456.9,0.262,0.003,59.442,43.168,0,0.533,0.395,0.018,0.12,0.625,2.831,5.884,-7.577e-6,0,0.698,1.225,0.527,1.314,868.048,0.001,335.313,0.061,6.4,32.17
19.831,9.173,2643.132,456.9,0.262,0.003,59.495,43.168,0,0.533,0.395,0.018,0.12,0.622,2.758,5.821,-2.826e-4,0,0.691,1.225,0.534,1.216,868.053,0.001,335.313,0.061,6.4,32.17
19.834,8.975,2643.132,456.9,0.262,0.003,59.546,43.168,0,0.533,0.395,0.018,0.12,0.619,2.688,5.766,-1.147e-5,0,0.685,1.225,0.54,1.114,868.059,0.001,335.314,0.062,6.4,32.17
19.837,8.783,2643.132,456.9,0.262,0.003,59.596,43.168,0,0.533,0.395,0.018,0.12,0.617,2.621,5.719,-4.59e-4,0,0.678,1.225,0.547,1.01,868.065,0.001,335.314,0.062,6.4,32.17
19.839,8.598,2643.132,456.9,0.262,0.003,59.645,43.168,0,0.533,0.395,0.018,0.12,0.614,2.557,5.681,7.271e-5,0,0.672,1.225,0.553,0.903,868.07,0.001,335.314,0.062,6.4,32.17
19.842,8.423,2643.132,456.9,0.262,0.003,59.692,43.168,0,0.533,0.395,0.018,0.12,0.612,2.496,5.65,4.596e-4,0,0.665,1.225,0.56,0.796,868.076,0.001,335.314,0.062,6.4,32.17
19.845,8.256,2643.132,456.9,0.262,0.003,59.737,43.168,0,0.533,0.395,0.018,0.12,0.609,2.439,5.627,1.096e-4,0,0.659,1.225,0.566,0.688,868.082,0.001,335.314,0.062,6.4,32.17
19.848,8.101,2643.132,456.9,0.262,0.003,59.779,43.168,0,0.533,0.395,0.018,0.12,0.607,2.386,5.611,-4.938e-4,0,0.652,1.225,0.573,0.582,868.087,0.001,335.315,0.062,6.4,32.17
19.851,7.958,2643.132,456.9,0.262,0.003,59.818,43.168,0,0.533,0.395,0.018,0.12,0.605,2.337,5.603,2.433e-4,0,0.646,1.225,0.579,0.478,868.093,0.001,335.315,0.062,6.4,32.17
19.854,7.834,2643.132,456.9,0.262,0.003,59.852,43.168,0,0.533,0.395,0.018,0.121,0.603,2.295,5.607,1.006e-4,0,0.639,1.225,0.586,0.378,868.099,0.001,335.315,0.062,6.4,32.17
19.857,7.723,2643.132,456.9,0.262,0.003,59.883,43.168,0,0.533,0.395,0.018,0.121,0.602,2.258,5.613,-3.884e-5,0,0.633,1.225,0.592,0.285,868.105,0.001,335.315,0.062,6.4,32.17
19.859,7.628,2643.132,456.9,0.262,0.003,59.91,43.168,0,0.533,0.395,0.018,0.121,0.601,2.226,5.621,-3.774e-4,0,0.626,1.225,0.599,0.202,868.111,0.001,335.315,0.062,6.4,32.17
19.862,7.548,2643.132,456.9,0.262,0.003,59.932,43.168,0,0.533,0.395,0.018,0.121,0.599,2.199,5.63,-1.989e-4,0,0.62,1.225,0.605,0.131,868.117,0.001,335.316,0.062,6.4,32.17
19.865,7.485,2643.132,456.9,0.262,0.003,59.95,43.168,0,0.533,0.395,0.018,0.121,0.599,2.178,5.639,-1.198e-4,0,0.614,1.225,0.612,0.073,868.123,0.001,335.316,0.062,6.4,32.17
19.868,7.439,2643.132,456.9,0.262,0.003,59.963,43.168,0,0.533,0.395,0.018,0.121,0.598,2.163,5.646,2.047e-4,0,0.607,1.225,0.618,0.031,868.129,0.001,335.316,0.062,6.4,32.17
19.871,7.412,2643.132,456.9,0.262,0.003,59.971,43.168,0,0.533,0.395,0.018,0.121,0.598,2.154,5.649,-2.909e-5,0,0.601,1.225,0.624,0.006,868.135,0.001,335.316,0.063,6.4,32.17
19.874,7.404,2643.132,456.9,0.262,0.003,59.974,43.168,0,0.533,0.395,0.018,0.121,0.597,2.151,5.65,1.346e-5,0,0.595,1.225,0.63,-3.027e-4,868.142,0.001,335.317,0.063,6.4,32.17
19.877,7.415,2643.132,456.9,0.262,0.003,59.971,43.168,0,0.533,0.395,0.018,0.121,0.598,2.155,5.671,3.94e-5,0,0.588,1.225,0.637,-0.013,868.148,0.001,335.317,0.063,6.4,32.17
19.88,7.446,2643.132,456.9,0.262,0.003,59.962,43.168,0,0.533,0.395,0.018,0.121,0.598,2.165,5.727,1.111e-4,0,0.582,1.225,0.643,-0.045,868.154,0.001,335.317,0.063,6.4,32.17
19.884,7.498,2643.132,456.9,0.262,0.003,59.948,43.168,0,0.533,0.395,0.018,0.121,0.599,2.182,5.818,4.282e-4,0,0.576,1.225,0.649,-0.096,868.161,0.001,335.317,0.063,6.4,32.17
19.887,7.569,2643.132,456.9,0.262,0.003,59.928,43.168,0,0.533,0.395,0.018,0.121,0.6,2.206,5.942,-2.91e-4,0,0.57,1.225,0.655,-0.163,868.167,0.001,335.318,0.063,6.4,32.17
19.89,7.66,2643.132,456.9,0.262,0.003,59.903,43.168,0,0.533,0.395,0.018,0.121,0.601,2.237,6.095,-2.764e-4,0,0.564,1.225,0.662,-0.246,868.174,0.001,335.318,0.063,6.4,32.17
19.893,7.772,2643.132,456.9,0.262,0.003,59.872,43.168,0,0.533,0.395,0.018,0.121,0.603,2.275,6.279,-2.229e-4,0,0.557,1.225,0.668,-0.342,868.181,0.001,335.318,0.063,6.4,32.17
19.896,7.902,2643.132,456.9,0.262,0.003,59.836,43.168,0,0.533,0.395,0.018,0.121,0.604,2.319,6.487,1.963e-4,0,0.551,1.225,0.674,-0.448,868.187,0.001,335.318,0.063,6.4,32.17
19.899,8.052,2643.132,456.9,0.262,0.003,59.795,43.168,0,0.533,0.395,0.018,0.121,0.607,2.37,6.719,1.188e-4,0,0.545,1.225,0.68,-0.563,868.194,0.001,335.319,0.063,6.4,32.17
19.903,8.21,2643.132,456.9,0.262,0.003,59.752,43.168,0,0.533,0.395,0.018,0.121,0.609,2.424,6.964,1.359e-4,0,0.539,1.225,0.686,-0.683,868.201,0.001,335.319,0.063,6.4,32.17
19.906,8.384,2643.132,456.9,0.262,0.003,59.706,43.168,0,0.533,0.395,0.018,0.121,0.611,2.483,7.224,-4.094e-4,0,0.533,1.225,0.692,-0.807,868.208,0.001,335.319,0.063,6.4,32.17
19.909,8.575,2643.132,456.9,0.262,0.003,59.655,43.168,0,0.533,0.395,0.018,0.121,0.614,2.549,7.499,-4.196e-4,0,0.527,1.225,0.698,-0.932,868.215,0.001,335.319,0.064,6.4,32.17
19.913,8.782,2643.132,456.9,0.262,0.003,59.6,43.168,0,0.533,0.395,0.018,0.121,0.617,2.621,7.786,-3.342e-5,0,0.521,1.225,0.704,-1.057,868.222,0.001,335.32,0.064,6.4,32.17
19.916,9.004,2643.132,456.9,0.262,0.003,59.542,43.168,0,0.533,0.395,0.018,0.121,0.62,2.699,8.083,-5.969e-5,0,0.515,1.225,0.71,-1.178,868.229,0.001,335.32,0.064,6.4,32.17
19.919,9.242,2643.132,456.9,0.262,0.003,59.48,43.168,0,0.533,0.395,0.018,0.121,0.623,2.783,8.388,-5.333e-5,0,0.509,1.225,0.716,-1.296,868.236,0.001,335.32,0.064,6.4,32.17
19.923,9.493,2643.132,456.9,0.262,0.003,59.416,43.168,0,0.533,0.395,0.018,0.121,0.627,2.872,8.699,1.689e-5,0,0.503,1.225,0.722,-1.408,868.243,0.001,335.32,0.064,6.4,32.17
19.926,9.758,2643.132,456.9,0.262,0.003,59.349,43.168,0,0.533,0.395,0.018,0.121,0.63,2.967,9.015,-1.898e-4,0,0.497,1.225,0.728,-1.514,868.251,0.001,335.321,0.064,6.4,32.17
19.93,10.036,2643.132,456.9,0.262,0.003,59.28,43.168,0,0.533,0.395,0.018,0.121,0.634,3.067,9.334,-8.473e-5,0,0.491,1.225,0.734,-1.613,868.258,0.001,335.321,0.064,6.4,32.17
19.933,10.325,2643.132,456.9,0.262,0.003,59.209,43.168,0,0.533,0.395,0.018,0.121,0.638,3.172,9.656,2.133e-4,0,0.485,1.225,0.74,-1.705,868.266,0.001,335.321,0.064,6.4,32.17
19.937,10.625,2643.132,456.9,0.262,0.003,59.136,43.168,0,0.533,0.395,0.018,0.121,0.642,3.282,9.98,3.52e-4,0,0.479,1.225,0.746,-1.79,868.273,0.001,335.321,0.064,6.4,32.17
19.94,10.935,2643.132,456.9,0.262,0.003,59.062,43.168,0,0.533,0.395,0.018,0.121,0.646,3.397,10.305,-3.681e-4,0,0.474,1.225,0.751,-1.867,868.281,0.001,335.322,0.064,6.4,32.17
19.944,11.256,2643.132,456.9,0.262,0.003,58.987,43.168,0,0.533,0.395,0.018,0.121,0.65,3.517,10.631,-1.431e-4,0,0.468,1.225,0.757,-1.937,868.289,0.001,335.322,0.065,6.4,32.17
19.948,11.585,2643.132,456.9,0.262,0.003,58.91,43.168,0,0.533,0.395,0.018,0.121,0.655,3.642,10.957,-5.249e-5,0,0.462,1.225,0.763,-1.999,868.296,0.001,335.322,0.065,6.4,32.17
19.951,11.917,2643.132,456.9,0.262,0.003,58.834,43.168,0,0.533,0.395,0.018,0.121,0.659,3.768,11.279,3.699e-4,0,0.456,1.225,0.769,-2.055,868.304,0.001,335.323,0.065,6.4,32.17
19.955,12.246,2643.132,456.9,0.262,0.003,58.761,43.168,0,0.533,0.395,0.018,0.121,0.662,3.895,11.595,-3.204e-4,0,0.45,1.225,0.775,-2.106,868.312,0.001,335.323,0.065,6.4,32.17
19.959,12.582,2643.132,456.9,0.262,0.003,58.686,43.168,0,0.533,0.395,0.018,0.121,0.666,4.025,11.909,-2.679e-4,0,0.445,1.225,0.78,-2.15,868.321,0.001,335.323,0.065,6.4,32.17
19.963,12.926,2643.132,456.9,0.262,0.003,58.611,43.168,0,0.533,0.395,0.018,0.121,0.67,4.16,12.224,3.607e-4,0,0.439,1.225,0.786,-2.187,868.329,0.001,335.324,0.065,6.4,32.17
19.966,13.277,2643.132,456.9,0.262,0.003,58.536,43.168,0,0.533,0.395,0.018,0.121,0.673,4.298,12.539,-4.287e-4,0,0.433,1.225,0.792,-2.218,868.337,0.001,335.324,0.065,6.4,32.17
19.97,13.634,2643.132,456.9,0.262,0.003,58.461,43.168,0,0.533,0.395,0.018,0.121,0.677,4.441,12.854,-4.427e-4,0,0.428,1.225,0.798,-2.242,868.345,0.001,335.324,0.065,6.4,32.17
19.974,13.998,2643.132,456.9,0.262,0.003,58.386,43.168,0,0.533,0.395,0.018,0.121,0.68,4.588,13.169,8.237e-5,0,0.422,1.225,0.803,-2.261,868.354,0.001,335.324,0.065,6.4,32.17
19.978,14.367,2643.132,456.9,0.262,0.003,58.31,43.168,0,0.533,0.395,0.018,0.121,0.683,4.738,13.483,3.472e-5,0,0.416,1.225,0.809,-2.274,868.363,0.001,335.325,0.065,6.4,32.17
19.982,14.741,2643.132,456.9,0.262,0.003,58.235,43.168,0,0.533,0.395,0.018,0.121,0.685,4.891,13.797,2.017e-4,0,0.411,1.225,0.814,-2.282,868.371,0.001,335.325,0.065,6.4,32.17
19.986,15.121,2643.132,456.9,0.262,0.003,58.161,43.168,0,0.533,0.395,0.018,0.121,0.687,5.048,14.111,-4.337e-4,0,0.405,1.225,0.82,-2.284,868.38,0.001,335.325,0.066,6.4,32.17
19.99,15.505,2643.132,456.9,0.262,0.003,58.087,43.168,0,0.533,0.395,0.018,0.121,0.689,5.209,14.424,-3.234e-4,0,0.4,1.225,0.826,-2.282,868.389,0.001,335.326,0.066,6.4,32.17
19.994,15.892,2643.132,456.9,0.262,0.003,58.013,43.168,0,0.533,0.395,0.018,0.121,0.691,5.372,14.737,-1.121e-4,0,0.394,1.225,0.831,-2.275,868.398,0.001,335.326,0.066,6.4,32.17
19.999,16.284,2643.132,456.9,0.262,0.003,57.94,43.168,0,0.533,0.395,0.018,0.121,0.692,5.539,15.049,-4.707e-4,0,0.389,1.225,0.837,-2.264,868.407,0.001,335.326,0.066,6.4,32.17
20.003,16.695,2643.132,456.9,0.262,0.003,57.865,43.168,0,0.533,0.395,0.018,0.121,0.693,5.716,15.374,2.958e-4,0,0.383,1.225,0.842,-2.248,868.417,0.001,335.327,0.066,6.4,32.17
20.007,17.117,2643.132,456.9,0.262,0.003,57.789,43.168,0,0.533,0.395,0.018,0.121,0.693,5.899,15.703,4.148e-4,0,0.378,1.225,0.847,-2.227,868.426,0.001,335.327,0.066,6.4,32.17
20.011,17.541,2643.132,456.9,0.262,0.003,57.714,43.168,0,0.533,0.395,0.018,0.121,0.693,6.084,16.031,3.904e-4,0,0.372,1.225,0.853,-2.203,868.436,0.001,335.327,0.066,6.4,32.17
20.016,17.967,2643.132,456.9,0.262,0.003,57.641,43.168,0,0.533,0.395,0.018,0.121,0.692,6.272,16.359,3.74e-4,0,0.367,1.225,0.858,-2.175,868.445,0.001,335.328,0.066,6.4,32.17
20.02,18.395,2643.132,456.9,0.262,0.003,57.568,43.168,0,0.533,0.395,0.018,0.121,0.691,6.463,16.688,4.635e-4,0,0.362,1.225,0.863,-2.145,868.455,0.001,335.328,0.066,6.4,32.17
20.025,18.825,2643.132,456.9,0.262,0.003,57.497,43.168,0,0.533,0.395,0.018,0.121,0.69,6.656,17.014,4.81e-4,0,0.357,1.225,0.868,-2.111,868.465,0.001,335.329,0.067,6.4,32.17
20.029,19.255,2643.132,456.9,0.262,0.003,57.427,43.168,0,0.533,0.395,0.018,0.121,0.689,6.852,17.339,3.047e-5,0,0.352,1.225,0.874,-2.074,868.475,0.001,335.329,0.067,6.4,32.17
20.034,19.687,2643.132,456.9,0.262,0.003,57.358,43.168,0,0.533,0.395,0.018,0.121,0.688,7.049,17.663,-1.149e-4,0,0.346,1.225,0.879,-2.035,868.485,0.001,335.329,0.067,6.4,32.17
20.038,20.118,2643.132,456.9,0.262,0.003,57.29,43.168,0,0.533,0.395,0.018,0.121,0.686,7.223,17.873,6.93e-6,0,0.327,1.211,0.884,-1.993,868.496,0.001,335.33,0.067,6.4,32.17
20.043,20.569,2643.132,456.9,0.262,0.003,57.221,43.168,0,0.533,0.395,0.018,0.121,0.684,7.337,17.773,-2.529e-4,0,0.267,1.155,0.888,-1.947,868.506,0.001,335.33,0.067,6.4,32.17
20.049,21.111,2643.132,456.9,0.262,0.003,57.14,43.168,0,0.533,0.395,0.018,0.121,0.681,7.476,17.654,2.998e-5,0,0.197,1.089,0.892,-1.89,868.52,0.001,335.331,0.067,6.4,32.17
20.057,21.857,2643.132,456.9,0.262,0.003,57.032,43.168,0,0.533,0.395,0.018,0.121,0.676,7.672,17.491,-4.298e-4,0,0.103,0.998,0.895,-1.811,868.538,0.001,335.331,0.067,6.4,32.17
20.069,22.951,2643.132,456.9,0.262,0.003,56.879,43.168,0,0.533,0.395,0.018,0.121,0.668,7.968,17.252,4.239e-4,0,-0.029,0.864,0.892,-1.689,868.565,0.001,335.332,0.068,6.4,32.17
20.087,24.52,2643.132,456.9,0.262,0.003,56.674,43.168,0,0.533,0.395,0.018,0.121,0.655,8.408,16.91,4.256e-4,0,-0.206,0.671,0.877,-1.506,868.606,0.001,335.334,0.068,6.4,32.17
20.095,25.142,2643.132,456.9,0.262,0.003,56.597,43.168,0,0.533,0.395,0.018,0.121,0.649,8.588,16.776,3.104e-4,0,-0.272,0.595,0.867,-1.431,868.623,0.001,335.334,0.068,6.4,32.17
20.1,25.596,2643.132,456.9,0.262,0.003,56.542,43.168,0,0.533,0.395,0.018,0.121,0.644,8.721,16.678,-4.272e-4,0,-0.319,0.54,0.858,-1.375,868.636,0.001,335.335,0.068,6.4,32.17
20.105,25.911,2643.132,456.9,0.262,0.003,56.504,43.168,0,0.533,0.395,0.018,0.121,0.641,8.814,16.601,3.634e-4,0,-0.349,0.501,0.85,-1.328,868.647,0.001,335.335,0.069,6.4,32.17
20.109,26.192,2643.132,456.9,0.262,0.003,56.471,43.168,0,0.533,0.395,0.018,0.121,0.638,8.898,16.534,-2.652e-5,0,-0.376,0.467,0.842,-1.285,868.657,0.001,335.336,0.069,6.4,32.17
20.113,26.448,2643.132,456.9,0.262,0.003,56.442,43.168,0,0.533,0.395,0.018,0.121,0.635,8.974,16.472,-2.915e-4,0,-0.399,0.435,0.835,-1.245,868.667,0.001,335.336,0.069,6.4,32.17
20.117,26.683,2643.132,456.9,0.262,0.003,56.415,43.168,0,0.533,0.395,0.018,0.121,0.632,9.045,16.414,2.013e-4,0,-0.42,0.406,0.827,-1.209,868.675,0.001,335.336,0.069,6.4,32.17
20.121,26.902,2643.132,456.9,0.262,0.003,56.39,43.168,0,0.533,0.395,0.018,0.121,0.63,9.111,16.362,4.665e-4,0,-0.44,0.38,0.819,-1.174,868.684,0.001,335.337,0.069,6.4,32.17
20.124,27.106,2643.132,456.9,0.262,0.003,56.367,43.168,0,0.533,0.395,0.018,0.121,0.627,9.174,16.311,2.451e-4,0,-0.457,0.355,0.812,-1.142,868.692,0.001,335.337,0.069,6.4,32.17
20.127,27.299,2643.132,456.9,0.262,0.003,56.346,43.168,0,0.533,0.395,0.018,0.121,0.625,9.233,16.265,4.422e-4,0,-0.474,0.331,0.805,-1.111,868.699,0.001,335.337,0.069,6.4,32.17
20.131,27.482,2643.132,456.9,0.262,0.003,56.326,43.168,0,0.533,0.395,0.018,0.121,0.623,9.289,16.22,-2.929e-4,0,-0.489,0.308,0.797,-1.082,868.707,0.001,335.338,0.069,6.4,32.17
20.134,27.656,2643.132,456.9,0.262,0.003,56.307,43.168,0,0.533,0.395,0.018,0.121,0.621,9.342,16.177,4.571e-4,0,-0.503,0.287,0.79,-1.054,868.714,0.001,335.338,0.069,6.4,32.17
20.137,27.822,2643.132,456.9,0.262,0.003,56.289,43.168,0,0.533,0.395,0.018,0.121,0.619,9.394,16.137,-1.043e-4,0,-0.516,0.267,0.783,-1.027,868.721,0.001,335.338,0.069,6.4,32.17
20.139,27.981,2643.132,456.9,0.262,0.003,56.272,43.168,0,0.533,0.395,0.018,0.121,0.617,9.443,16.099,-1.734e-4,0,-0.528,0.247,0.776,-1.002,868.727,0.001,335.338,0.069,6.4,32.17
20.142,28.133,2643.132,456.9,0.262,0.003,56.256,43.168,0,0.533,0.395,0.018,0.121,0.615,9.49,16.062,3.127e-4,0,-0.54,0.229,0.768,-0.977,868.734,0.001,335.339,0.069,6.4,32.17
20.145,28.279,2643.132,456.9,0.262,0.003,56.24,43.168,0,0.533,0.395,0.018,0.121,0.613,9.536,16.026,4.827e-4,0,-0.55,0.211,0.761,-0.953,868.74,0.001,335.339,0.069,6.4,32.17
20.148,28.42,2643.132,456.9,0.262,0.003,56.226,43.168,0,0.533,0.395,0.018,0.121,0.611,9.58,15.992,3.484e-5,0,-0.561,0.194,0.754,-0.93,868.747,0.001,335.339,0.069,6.4,32.17
20.15,28.558,2643.132,456.9,0.262,0.003,56.211,43.168,0,0.533,0.395,0.018,0.121,0.61,9.623,15.959,2.395e-4,0,-0.57,0.177,0.747,-0.908,868.753,0.001,335.339,0.069,6.4,32.17
20.153,28.707,2643.132,456.9,0.262,0.003,56.196,43.168,0,0.533,0.395,0.018,0.121,0.608,9.67,15.926,4.903e-4,0,-0.581,0.158,0.74,-0.887,868.759,0.001,335.339,0.069,6.4,32.17
20.155,28.851,2643.132,456.9,0.262,0.003,56.181,43.168,0,0.533,0.395,0.018,0.121,0.606,9.716,15.895,-2.947e-4,0,-0.592,0.141,0.733,-0.866,868.765,0.001,335.34,0.07,6.4,32.17
20.158,28.991,2643.132,456.9,0.262,0.003,56.167,43.168,0,0.533,0.395,0.018,0.121,0.604,9.76,15.864,1.294e-4,0,-0.602,0.124,0.726,-0.846,868.771,0.001,335.34,0.07,6.4,32.17
20.16,29.13,2643.132,456.9,0.262,0.003,56.153,43.168,0,0.533,0.395,0.018,0.121,0.602,9.804,15.834,3.374e-4,0,-0.612,0.107,0.718,-0.827,868.777,0.001,335.34,0.07,6.4,32.17
20.163,29.266,2643.132,456.9,0.262,0.003,56.139,43.168,0,0.533,0.395,0.018,0.121,0.6,9.847,15.804,4.899e-4,0,-0.621,0.09,0.711,-0.807,868.783,0.001,335.34,0.07,6.4,32.17
20.165,29.401,2643.132,456.9,0.262,0.003,56.126,43.168,0,0.533,0.395,0.018,0.121,0.599,9.89,15.775,1.424e-4,0,-0.63,0.073,0.704,-0.788,868.788,0.001,335.341,0.07,6.4,32.17
20.168,29.533,2643.132,456.9,0.262,0.003,56.113,43.168,0,0.533,0.395,0.018,0.121,0.597,9.933,15.747,1.571e-4,0,-0.639,0.057,0.696,-0.769,868.794,0.001,335.341,0.07,6.4,32.17
20.17,29.664,2643.132,456.9,0.262,0.003,56.1,43.168,0,0.533,0.395,0.018,0.121,0.595,9.974,15.718,-4.789e-4,0,-0.647,0.041,0.689,-0.751,868.8,0.001,335.341,0.07,6.4,32.17
20.173,29.793,2643.132,456.9,0.262,0.003,56.087,43.168,0,0.533,0.395,0.018,0.121,0.593,10.016,15.691,1.18e-4,0,-0.656,0.025,0.681,-0.733,868.806,0.001,335.341,0.07,6.4,32.17
20.175,29.92,2643.132,456.9,0.262,0.003,56.075,43.168,0,0.533,0.395,0.018,0.121,0.592,10.057,15.665,-2.427e-4,0,-0.663,0.01,0.673,-0.715,868.812,0.001,335.341,0.07,6.4,32.17
20.178,30.045,2643.132,456.9,0.262,0.003,56.063,43.168,0,0.533,0.395,0.018,0.121,0.59,10.097,15.637,1.004e-5,0,-0.665,0,0.665,-0.697,868.818,0.001,335.342,0.07,6.4,32.17
20.18,30.168,2643.132,456.9,0.262,0.003,56.051,43.168,0,0.533,0.395,0.018,0.121,0.588,10.137,15.611,-3.481e-4,0,-0.657,0,0.657,-0.68,868.824,0.001,335.342,0.07,6.4,32.17
20.183,30.289,2643.132,456.9,0.262,0.003,56.04,43.168,0,0.533,0.395,0.018,0.121,0.587,10.176,15.586,-2.348e-4,0,-0.65,0,0.65,-0.663,868.83,0.001,335.342,0.07,6.4,32.17
20.185,30.408,2643.132,456.9,0.262,0.003,56.028,43.168,0,0.533,0.395,0.018,0.121,0.585,10.215,15.561,-1.995e-4,0,-0.642,0,0.642,-0.646,868.836,0.001,335.342,0.07,6.4,32.17
20.188,30.525,2643.132,456.9,0.262,0.003,56.017,43.168,0,0.533,0.395,0.018,0.121,0.583,10.253,15.537,1.475e-4,0,-0.635,0,0.635,-0.63,868.842,0.001,335.343,0.07,6.4,32.17
20.19,30.641,2643.132,456.9,0.262,0.003,56.007,43.168,0,0.533,0.395,0.018,0.121,0.582,10.29,15.513,1.703e-5,0,-0.627,0,0.627,-0.614,868.848,0.001,335.343,0.07,6.4,32.17
20.193,30.754,2643.132,456.9,0.262,0.003,55.996,43.168,0,0.533,0.395,0.018,0.121,0.58,10.327,15.489,-3.146e-4,0,-0.62,0,0.62,-0.598,868.854,0.001,335.343,0.07,6.4,32.17
20.195,30.866,2643.132,456.9,0.262,0.003,55.986,43.168,0,0.533,0.395,0.018,0.121,0.578,10.364,15.466,4.002e-4,0,-0.612,0,0.612,-0.583,868.86,0.001,335.343,0.07,6.4,32.17
20.198,30.976,2643.132,456.9,0.262,0.003,55.976,43.168,0,0.533,0.395,0.018,0.121,0.577,10.4,15.443,4.995e-4,0,-0.605,0,0.605,-0.567,868.866,0.001,335.343,0.07,6.4,32.17
20.2,31.084,2643.132,456.9,0.262,0.003,55.966,43.168,0,0.533,0.395,0.018,0.121,0.575,10.435,15.42,-4.542e-4,0,-0.598,0,0.598,-0.552,868.872,0.001,335.344,0.071,6.4,32.17
20.203,31.189,2643.132,456.9,0.262,0.003,55.956,43.168,0,0.533,0.395,0.018,0.121,0.574,10.47,15.399,-4.765e-4,0,-0.591,0,0.591,-0.538,868.878,0.001,335.344,0.071,6.4,32.17
20.205,31.291,2643.132,456.9,0.262,0.003,55.947,43.168,0,0.533,0.395,0.018,0.121,0.572,10.504,15.378,4.031e-4,0,-0.584,0,0.584,-0.523,868.884,0.001,335.344,0.071,6.4,32.17
20.208,31.392,2643.132,456.9,0.262,0.003,55.938,43.168,0,0.533,0.395,0.018,0.121,0.571,10.537,15.357,-3.794e-4,0,-0.577,0,0.577,-0.509,868.89,0.001,335.344,0.071,6.4,32.17
20.21,31.492,2643.132,456.9,0.262,0.003,55.929,43.168,0,0.533,0.395,0.018,0.121,0.569,10.57,15.337,2.753e-4,0,-0.57,0,0.57,-0.495,868.896,0.001,335.345,0.071,6.4,32.17
20.213,31.589,2643.132,456.9,0.262,0.003,55.92,43.168,0,0.533,0.395,0.018,0.121,0.568,10.602,15.317,9.4e-5,0,-0.564,0,0.564,-0.482,868.902,0.001,335.345,0.071,6.4,32.17
20.215,31.685,2643.132,456.9,0.262,0.003,55.912,43.168,0,0.533,0.395,0.018,0.121,0.567,10.634,15.297,4.653e-4,0,-0.557,0,0.557,-0.468,868.908,0.001,335.345,0.071,6.4,32.17
20.218,31.781,2643.132,456.9,0.262,0.003,55.903,43.168,0,0.533,0.395,0.018,0.121,0.565,10.666,15.278,9.23e-5,0,-0.55,0,0.55,-0.455,868.914,0.001,335.345,0.071,6.4,32.17
20.221,31.876,2643.132,456.9,0.262,0.003,55.895,43.168,0,0.533,0.395,0.018,0.121,0.564,10.697,15.259,6.585e-5,0,-0.544,0,0.544,-0.442,868.92,0.001,335.345,0.071,6.4,32.17
