# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
5.691,0.194,2660.742,474.477,0.264,0.003,62.555,43.4,25.241,0.587,0.389,0.059,0.139,0.587,0.049,0.146,-2.652e-4,0,-0.003,1.609,1.612,-8.762e-5,946.117,0.001,338.12,0.382,6.4,32.17
5.708,0.232,2660.47,474.206,0.264,0.003,62.539,43.396,24.986,0.587,0.389,0.059,0.139,0.587,0.058,0.175,-2.572e-4,0,-0.003,1.609,1.612,-1.091e-5,945.877,0.001,338.112,0.382,6.4,32.17
5.724,0.221,2660.204,473.939,0.264,0.003,62.546,43.393,24.735,0.587,0.389,0.059,0.139,0.587,0.055,0.166,-1.825e-4,0,-0.003,1.609,1.612,1.356e-5,945.642,0.001,338.103,0.382,6.4,32.17
5.74,0.164,2659.943,473.678,0.264,0.003,62.571,43.389,24.489,0.587,0.389,0.059,0.139,0.587,0.041,0.123,-1.44e-4,0,-0.003,1.609,1.612,8.651e-5,945.412,0.001,338.095,0.381,6.4,32.17
5.756,0.082,2659.686,473.422,0.264,0.003,62.603,43.386,24.248,0.587,0.389,0.059,0.139,0.587,0.021,0.062,-2.6e-4,0,-0.003,1.609,1.612,1.232e-4,945.185,0.001,338.087,0.381,6.4,32.17
5.771,0.052,2659.433,473.168,0.264,0.003,62.612,43.383,24.01,0.587,0.389,0.059,0.139,0.587,0.013,0.04,2.623e-4,0,-0.003,1.609,1.612,-6.234e-5,944.962,0.001,338.079,0.381,6.4,32.17
5.787,0.126,2659.182,472.918,0.264,0.003,62.585,43.379,23.774,0.587,0.389,0.059,0.139,0.587,0.031,0.094,-2.445e-4,0,-0.003,1.609,1.612,-1.166e-4,944.742,0.001,338.072,0.38,6.4,32.17
5.802,0.184,2658.935,472.671,0.264,0.003,62.558,43.376,23.541,0.587,0.389,0.059,0.139,0.587,0.046,0.138,1.774e-4,0,-0.003,1.609,1.612,-4.398e-5,944.524,0.001,338.064,0.38,6.4,32.17
5.817,0.199,2658.69,472.426,0.264,0.003,62.55,43.373,23.311,0.586,0.389,0.059,0.139,0.587,0.05,0.15,-3.427e-4,0,-0.003,1.609,1.612,-1.678e-6,944.309,0.001,338.056,0.38,6.4,32.17
5.832,0.18,2658.446,472.182,0.264,0.003,62.556,43.37,23.081,0.586,0.389,0.058,0.139,0.586,0.045,0.136,-2.444e-4,0,-0.003,1.609,1.612,1.587e-5,944.095,0.001,338.049,0.379,6.4,32.17
5.847,0.133,2658.204,471.939,0.264,0.003,62.576,43.366,22.853,0.586,0.389,0.058,0.139,0.586,0.033,0.1,-5.658e-5,0,-0.003,1.609,1.612,6.765e-5,943.882,0.001,338.041,0.379,6.4,32.17
5.862,0.068,2657.963,471.698,0.264,0.003,62.603,43.363,22.627,0.586,0.389,0.058,0.139,0.586,0.017,0.051,5.273e-5,0,-0.003,1.609,1.612,1.111e-4,943.671,0.001,338.034,0.379,6.4,32.17
5.877,0.01,2657.723,471.459,0.264,0.003,62.623,43.36,22.401,0.586,0.389,0.058,0.139,0.586,0.002,0.007,-2.961e-4,0,-0.003,1.608,1.612,3.032e-6,943.461,0.001,338.026,0.378,6.4,32.17
5.891,0.059,2657.485,471.22,0.264,0.003,62.61,43.357,22.177,0.586,0.389,0.058,0.139,0.586,0.015,0.044,-3.761e-5,0,-0.003,1.608,1.612,-7.695e-5,943.253,0.001,338.019,0.378,6.4,32.17
5.906,0.106,2657.248,470.983,0.264,0.003,62.59,43.354,21.954,0.586,0.389,0.058,0.139,0.586,0.027,0.08,-2.697e-4,0,-0.003,1.608,1.612,-4.599e-5,943.046,0.001,338.012,0.377,6.4,32.17
5.92,0.147,2657.014,470.75,0.264,0.003,62.573,43.351,21.734,0.586,0.389,0.058,0.138,0.586,0.037,0.11,-3.753e-4,0,-0.003,1.608,1.612,-1.186e-5,942.842,0.001,338.005,0.377,6.4,32.17
5.934,0.162,2656.784,470.52,0.264,0.003,62.565,43.348,21.518,0.586,0.389,0.058,0.138,0.586,0.041,0.122,3.487e-4,0,-0.003,1.608,1.612,9.055e-7,942.642,0.001,337.997,0.377,6.4,32.17
5.944,0.155,2656.627,470.363,0.264,0.003,62.565,43.346,21.37,0.585,0.389,0.058,0.138,0.586,0.039,0.116,-1.924e-4,0,-0.003,1.608,1.612,1.713e-5,942.505,0.001,337.993,0.377,6.4,32.17
5.958,0.116,2656.498,470.233,0.264,0.003,62.579,43.344,21.211,0.585,0.389,0.058,0.138,0.585,0.029,0.088,4.748e-4,0,-0.003,1.608,1.611,6.286e-5,942.309,0.001,337.986,0.376,6.4,32.17
5.972,0.057,2656.369,470.105,0.264,0.003,62.601,43.342,21.052,0.585,0.389,0.058,0.138,0.585,0.014,0.043,-2.39e-4,0,-0.003,1.608,1.611,9.403e-5,942.115,0.001,337.979,0.376,6.4,32.17
5.985,0.023,2656.24,469.976,0.264,0.003,62.621,43.341,20.894,0.585,0.389,0.058,0.138,0.585,0.006,0.018,3.915e-4,0,-0.003,1.608,1.611,-2.672e-5,941.922,0.001,337.972,0.376,6.4,32.17
5.999,0.076,2656.113,469.848,0.264,0.003,62.598,43.339,20.737,0.585,0.389,0.057,0.138,0.585,0.019,0.057,4.341e-5,0,-0.003,1.608,1.611,-7.619e-5,941.729,0.001,337.965,0.375,6.4,32.17
6.012,0.121,2655.985,469.721,0.264,0.003,62.581,43.337,20.58,0.585,0.389,0.057,0.138,0.585,0.03,0.091,-2.503e-4,0,-0.003,1.608,1.611,-3.959e-5,941.538,0.001,337.959,0.375,6.4,32.17
6.026,0.146,2655.858,469.594,0.264,0.003,62.571,43.336,20.424,0.585,0.389,0.057,0.138,0.585,0.037,0.11,-1.789e-4,0,-0.003,1.608,1.611,-7.312e-6,941.348,0.001,337.952,0.375,6.4,32.17
6.039,0.148,2655.732,469.468,0.264,0.003,62.57,43.334,20.269,0.585,0.389,0.057,0.138,0.585,0.037,0.112,2.916e-4,0,-0.004,1.608,1.611,1.562e-6,941.159,0.001,337.945,0.374,6.4,32.17
6.053,0.128,2655.607,469.343,0.264,0.003,62.577,43.332,20.115,0.585,0.389,0.057,0.138,0.585,0.032,0.097,1.405e-4,0,-0.004,1.608,1.611,2.324e-5,940.971,0.001,337.939,0.374,6.4,32.17
6.066,0.098,2655.482,469.218,0.264,0.003,62.588,43.331,19.962,0.585,0.389,0.057,0.138,0.585,0.024,0.074,-2.04e-4,0,-0.004,1.608,1.611,5.597e-5,940.784,0.001,337.932,0.374,6.4,32.17
6.079,0.055,2655.359,469.095,0.264,0.003,62.604,43.329,19.81,0.584,0.389,0.057,0.138,0.584,0.014,0.041,-3.275e-4,0,-0.004,1.608,1.611,7.724e-5,940.6,0.001,337.926,0.373,6.4,32.17
6.092,0.02,2655.237,468.972,0.264,0.003,62.619,43.328,19.659,0.584,0.389,0.057,0.138,0.584,0.005,0.015,-2.526e-4,0,-0.004,1.607,1.611,-2.42e-6,940.417,0.001,337.919,0.373,6.4,32.17
6.105,0.061,2655.115,468.851,0.264,0.003,62.597,43.326,19.51,0.584,0.389,0.057,0.138,0.584,0.015,0.046,4.299e-4,0,-0.004,1.607,1.611,-9.726e-5,940.235,0.001,337.913,0.373,6.4,32.17
6.118,0.111,2654.994,468.73,0.264,0.003,62.577,43.324,19.361,0.584,0.389,0.057,0.138,0.584,0.028,0.083,2.267e-4,0,-0.004,1.607,1.611,-6.704e-5,940.055,0.001,337.906,0.372,6.4,32.17
6.131,0.148,2654.874,468.609,0.264,0.003,62.563,43.323,19.213,0.584,0.389,0.057,0.138,0.584,0.037,0.111,-4.244e-5,0,-0.004,1.607,1.611,-2.645e-5,939.875,0.001,337.9,0.372,6.4,32.17
6.144,0.166,2654.753,468.489,0.264,0.003,62.558,43.321,19.065,0.584,0.389,0.057,0.138,0.584,0.042,0.126,-4.746e-4,0,-0.004,1.607,1.611,-1.833e-6,939.696,0.001,337.894,0.372,6.4,32.17
6.157,0.163,2654.634,468.37,0.264,0.003,62.56,43.32,18.918,0.584,0.389,0.056,0.138,0.584,0.041,0.123,4.946e-4,0,-0.004,1.607,1.611,6.295e-6,939.518,0.001,337.887,0.371,6.4,32.17
6.169,0.143,2654.515,468.251,0.264,0.003,62.569,43.318,18.772,0.584,0.389,0.056,0.138,0.584,0.036,0.108,-1.856e-5,0,-0.004,1.607,1.611,3.591e-5,939.342,0.001,337.881,0.371,6.4,32.17
6.182,0.107,2654.397,468.133,0.264,0.003,62.583,43.316,18.627,0.584,0.389,0.056,0.138,0.584,0.027,0.08,-3.899e-4,0,-0.004,1.607,1.611,7.822e-5,939.166,0.001,337.875,0.371,6.4,32.17
6.194,0.059,2654.28,468.015,0.264,0.003,62.601,43.315,18.482,0.584,0.389,0.056,0.138,0.584,0.015,0.044,-4.61e-4,0,-0.004,1.607,1.611,1.145e-4,938.992,0.001,337.869,0.37,6.4,32.17
6.207,0.007,2654.163,467.899,0.264,0.003,62.618,43.313,18.339,0.583,0.389,0.056,0.138,0.583,0.002,0.006,-1.892e-4,0,-0.004,1.607,1.611,6.559e-6,938.819,0.001,337.863,0.37,6.4,32.17
6.219,0.058,2654.047,467.782,0.264,0.003,62.596,43.312,18.196,0.583,0.389,0.056,0.138,0.583,0.015,0.044,-4.7e-4,0,-0.004,1.607,1.611,-1.253e-4,938.647,0.001,337.857,0.37,6.4,32.17
6.231,0.111,2653.931,467.667,0.264,0.003,62.574,43.31,18.053,0.583,0.389,0.056,0.138,0.583,0.028,0.084,-3.781e-4,0,-0.004,1.607,1.611,-8.852e-5,938.476,0.001,337.851,0.369,6.4,32.17
6.244,0.152,2653.815,467.551,0.263,0.003,62.556,43.309,17.911,0.583,0.389,0.056,0.138,0.583,0.038,0.115,1.782e-4,0,-0.004,1.607,1.611,-4.202e-5,938.305,0.001,337.845,0.369,6.4,32.17
6.256,0.178,2653.7,467.436,0.263,0.003,62.546,43.307,17.769,0.583,0.39,0.056,0.138,0.583,0.045,0.135,-3.599e-4,0,-0.004,1.607,1.611,-6.965e-6,938.135,0.001,337.839,0.369,6.4,32.17
6.268,0.184,2653.586,467.321,0.263,0.003,62.544,43.306,17.628,0.583,0.39,0.056,0.138,0.583,0.046,0.138,3.267e-4,0,-0.004,1.607,1.611,3.271e-6,937.966,0.001,337.833,0.368,6.4,32.17
6.28,0.166,2653.471,467.207,0.263,0.003,62.552,43.304,17.487,0.583,0.39,0.056,0.138,0.583,0.042,0.126,5.949e-5,0,-0.004,1.607,1.611,3.813e-5,937.797,0.001,337.827,0.368,6.4,32.17
6.293,0.127,2653.357,467.092,0.263,0.003,62.57,43.303,17.347,0.583,0.39,0.056,0.138,0.583,0.032,0.096,-1.122e-4,0,-0.004,1.607,1.611,9.745e-5,937.629,0.001,337.821,0.368,6.4,32.17
6.305,0.073,2653.243,466.978,0.263,0.003,62.593,43.301,17.207,0.583,0.39,0.056,0.138,0.583,0.018,0.055,1.704e-4,0,-0.004,1.606,1.61,1.455e-4,937.461,0.001,337.815,0.367,6.4,32.17
6.317,0.025,2653.129,466.865,0.263,0.003,62.604,43.3,17.067,0.582,0.39,0.055,0.137,0.582,0.006,0.019,-4.852e-4,0,-0.004,1.606,1.61,6.696e-6,937.294,0.001,337.809,0.367,6.4,32.17
6.329,0.069,2653.016,466.752,0.263,0.003,62.593,43.298,16.928,0.582,0.39,0.055,0.137,0.582,0.017,0.053,3.304e-4,0,-0.004,1.606,1.61,-1.421e-4,937.128,0.001,337.803,0.367,6.4,32.17
6.341,0.129,2652.904,466.64,0.263,0.003,62.569,43.297,16.79,0.582,0.39,0.055,0.137,0.582,0.032,0.097,-2.391e-6,0,-0.004,1.606,1.61,-1.195e-4,936.963,0.001,337.797,0.366,6.4,32.17
6.353,0.18,2652.792,466.528,0.263,0.003,62.547,43.295,16.652,0.582,0.39,0.055,0.137,0.582,0.045,0.135,-9.179e-5,0,-0.004,1.606,1.61,-6.428e-5,936.799,0.001,337.792,0.366,6.4,32.17
6.365,0.219,2652.68,466.416,0.263,0.003,62.529,43.294,16.515,0.582,0.39,0.055,0.137,0.582,0.055,0.165,-1.199e-4,0,-0.004,1.606,1.61,-1.574e-5,936.636,0.001,337.786,0.366,6.4,32.17
6.377,0.237,2652.569,466.305,0.263,0.003,62.52,43.292,16.378,0.582,0.39,0.055,0.137,0.582,0.059,0.178,-2.998e-4,0,-0.004,1.606,1.61,6.272e-7,936.473,0.001,337.78,0.365,6.4,32.17
6.388,0.231,2652.458,466.194,0.263,0.003,62.521,43.291,16.241,0.582,0.39,0.055,0.137,0.582,0.058,0.174,-1.994e-4,0,-0.004,1.606,1.61,3.21e-5,936.311,0.001,337.774,0.365,6.4,32.17
6.4,0.202,2652.347,466.083,0.263,0.003,62.533,43.29,16.105,0.582,0.39,0.055,0.137,0.582,0.051,0.152,3.197e-4,0,-0.004,1.606,1.61,9.815e-5,936.149,0.001,337.769,0.365,6.4,32.17
6.412,0.144,2652.237,465.972,0.263,0.003,62.558,43.288,15.969,0.582,0.39,0.055,0.137,0.582,0.036,0.109,5.499e-5,0,-0.004,1.606,1.61,1.517e-4,935.988,0.001,337.763,0.364,6.4,32.17
6.424,0.085,2652.127,465.863,0.263,0.003,62.584,43.287,15.835,0.582,0.39,0.055,0.137,0.582,0.021,0.064,5.874e-5,0,-0.004,1.606,1.61,1.115e-4,935.828,0.001,337.757,0.364,6.4,32.17
6.435,0.062,2652.019,465.755,0.263,0.003,62.587,43.285,15.701,0.581,0.39,0.055,0.137,0.581,0.015,0.046,-1.176e-4,0,-0.004,1.606,1.61,-1.925e-5,935.67,0.001,337.752,0.363,6.4,32.17
6.447,0.103,2651.911,465.647,0.263,0.003,62.572,43.284,15.568,0.581,0.39,0.055,0.137,0.581,0.026,0.078,-2.774e-4,0,-0.004,1.606,1.61,-1.557e-4,935.513,0.001,337.746,0.363,6.4,32.17
6.458,0.167,2651.804,465.54,0.263,0.003,62.55,43.282,15.437,0.581,0.39,0.054,0.137,0.581,0.042,0.126,-2.676e-5,0,-0.004,1.606,1.61,-1.379e-4,935.358,0.001,337.741,0.363,6.4,32.17
6.47,0.227,2651.697,465.432,0.263,0.003,62.527,43.281,15.305,0.581,0.39,0.054,0.137,0.581,0.057,0.172,-6.304e-5,0,-0.004,1.606,1.61,-8.025e-5,935.202,0.001,337.735,0.363,6.4,32.17
6.481,0.272,2651.589,465.325,0.263,0.003,62.509,43.28,15.172,0.581,0.39,0.054,0.137,0.581,0.068,0.205,-2.995e-4,0,-0.004,1.606,1.61,-2.346e-5,935.046,0.001,337.73,0.362,6.4,32.17
6.493,0.298,2651.482,465.217,0.263,0.003,62.497,43.278,15.04,0.581,0.39,0.054,0.137,0.581,0.075,0.225,4.277e-4,0,-0.004,1.605,1.61,1.265e-8,934.89,0.001,337.724,0.362,6.4,32.17
6.504,0.295,2651.374,465.11,0.263,0.003,62.496,43.277,14.908,0.581,0.39,0.054,0.137,0.581,0.074,0.223,-4.266e-4,0,-0.004,1.605,1.61,2.831e-5,934.734,0.001,337.719,0.362,6.4,32.17
6.515,0.258,2651.267,465.003,0.263,0.003,62.507,43.275,14.776,0.581,0.39,0.054,0.137,0.581,0.065,0.195,-2.266e-4,0,-0.004,1.605,1.61,9.694e-5,934.58,0.001,337.713,0.361,6.4,32.17
6.527,0.205,2651.161,464.897,0.263,0.003,62.527,43.274,14.646,0.581,0.39,0.054,0.137,0.581,0.051,0.155,4.133e-4,0,-0.005,1.605,1.61,1.59e-4,934.426,0.001,337.708,0.361,6.4,32.17
6.538,0.148,2651.056,464.791,0.263,0.003,62.551,43.273,14.516,0.581,0.39,0.054,0.137,0.581,0.037,0.112,1.305e-4,0,-0.005,1.605,1.61,1.366e-4,934.274,0.001,337.702,0.361,6.4,32.17
6.549,0.112,2650.951,464.687,0.263,0.003,62.57,43.271,14.387,0.58,0.39,0.054,0.137,0.58,0.028,0.084,-2.468e-4,0,-0.005,1.605,1.61,6.98e-6,934.123,0.001,337.697,0.36,6.4,32.17
6.56,0.132,2650.847,464.582,0.263,0.003,62.558,43.27,14.259,0.58,0.39,0.054,0.137,0.58,0.033,0.1,4.309e-4,0,-0.005,1.605,1.61,-8.103e-5,933.973,0.001,337.692,0.36,6.4,32.17
6.571,0.184,2650.743,464.479,0.263,0.003,62.534,43.268,14.131,0.58,0.39,0.054,0.137,0.58,0.046,0.14,-4.107e-5,0,-0.005,1.605,1.61,-1.609e-4,933.824,0.001,337.687,0.36,6.4,32.17
6.582,0.239,2650.639,464.375,0.263,0.003,62.513,43.267,14.004,0.58,0.39,0.054,0.137,0.58,0.06,0.181,-4.473e-4,0,-0.005,1.605,1.61,-1.343e-4,933.675,0.001,337.681,0.359,6.4,32.17
6.593,0.283,2650.536,464.272,0.263,0.003,62.497,43.266,13.877,0.58,0.39,0.054,0.137,0.58,0.071,0.214,-4.264e-4,0,-0.005,1.605,1.61,-6.828e-5,933.526,0.001,337.676,0.359,6.4,32.17
6.604,0.307,2650.433,464.169,0.263,0.003,62.49,43.264,13.75,0.58,0.39,0.053,0.137,0.58,0.077,0.231,-3.703e-5,0,-0.005,1.605,1.61,-1.358e-5,933.378,0.001,337.671,0.359,6.4,32.17
6.615,0.302,2650.331,464.066,0.263,0.003,62.493,43.263,13.624,0.58,0.39,0.053,0.137,0.58,0.076,0.228,3.847e-4,0,-0.005,1.605,1.61,2.01e-6,933.231,0.001,337.666,0.358,6.4,32.17
6.626,0.277,2650.229,463.965,0.263,0.003,62.503,43.262,13.499,0.58,0.39,0.053,0.137,0.58,0.07,0.209,3.339e-4,0,-0.005,1.605,1.61,3.842e-5,933.086,0.001,337.661,0.358,6.4,32.17
6.637,0.233,2650.128,463.864,0.263,0.003,62.517,43.26,13.375,0.58,0.39,0.053,0.137,0.58,0.059,0.176,-2.869e-4,0,-0.005,1.605,1.61,1.002e-4,932.941,0.001,337.656,0.358,6.4,32.17
6.648,0.177,2650.028,463.764,0.263,0.003,62.536,43.259,13.252,0.58,0.39,0.053,0.137,0.58,0.044,0.134,-3.693e-4,0,-0.005,1.605,1.61,1.447e-4,932.798,0.001,337.65,0.357,6.4,32.17
6.658,0.125,2649.928,463.664,0.263,0.003,62.554,43.258,13.129,0.579,0.39,0.053,0.137,0.579,0.031,0.094,4.259e-4,0,-0.005,1.605,1.61,1.096e-4,932.656,0.001,337.645,0.357,6.4,32.17
6.669,0.095,2649.829,463.564,0.263,0.003,62.57,43.256,13.007,0.579,0.39,0.053,0.137,0.579,0.024,0.071,1.732e-4,0,-0.005,1.605,1.609,1.86e-6,932.514,0.001,337.64,0.357,6.4,32.17
6.679,0.111,2649.729,463.465,0.263,0.003,62.566,43.255,12.885,0.579,0.39,0.053,0.136,0.579,0.028,0.084,1.713e-4,0,-0.005,1.604,1.609,-8.964e-5,932.372,0.001,337.635,0.356,6.4,32.17
6.69,0.155,2649.631,463.366,0.263,0.003,62.545,43.254,12.763,0.579,0.39,0.053,0.136,0.579,0.039,0.117,1.692e-4,0,-0.005,1.604,1.609,-1.499e-4,932.231,0.001,337.63,0.356,6.4,32.17
6.7,0.199,2649.532,463.268,0.263,0.003,62.524,43.252,12.642,0.579,0.39,0.053,0.136,0.579,0.05,0.151,3.354e-4,0,-0.005,1.604,1.609,-1.18e-4,932.091,0.001,337.626,0.356,6.4,32.17
6.711,0.234,2649.434,463.169,0.263,0.003,62.51,43.251,12.521,0.579,0.39,0.053,0.136,0.579,0.059,0.177,2.21e-4,0,-0.005,1.604,1.609,-5.24e-5,931.951,0.001,337.621,0.355,6.4,32.17
6.721,0.25,2649.336,463.072,0.263,0.003,62.505,43.25,12.401,0.579,0.39,0.053,0.136,0.579,0.063,0.19,2.235e-4,0,-0.005,1.604,1.609,-6.768e-6,931.813,0.001,337.616,0.355,6.4,32.17
6.726,0.251,2649.292,463.028,0.263,0.003,62.506,43.249,12.347,0.579,0.39,0.053,0.136,0.579,0.063,0.19,3.042e-4,0,-0.005,1.604,1.609,-1.326e-7,931.75,0.001,337.614,0.355,6.4,32.17
6.733,0.243,2649.256,462.992,0.263,0.003,62.51,43.249,12.286,0.579,0.39,0.052,0.136,0.579,0.061,0.183,-3.79e-5,0,-0.005,1.604,1.609,8.799e-6,931.656,0.001,337.61,0.354,6.4,32.17
6.743,0.215,2649.203,462.939,0.263,0.003,62.523,43.248,12.197,0.579,0.39,0.052,0.136,0.579,0.054,0.163,-2.801e-4,0,-0.005,1.604,1.609,5.454e-5,931.521,0.001,337.605,0.354,6.4,32.17
6.753,0.172,2649.151,462.887,0.263,0.003,62.54,43.247,12.109,0.579,0.39,0.052,0.136,0.579,0.043,0.131,-3.752e-4,0,-0.005,1.604,1.609,1.123e-4,931.386,0.001,337.601,0.354,6.4,32.17
6.764,0.123,2649.099,462.834,0.263,0.003,62.558,43.247,12.021,0.578,0.39,0.052,0.136,0.578,0.031,0.093,-4.814e-4,0,-0.005,1.604,1.609,1.456e-4,931.251,0.001,337.596,0.353,6.4,32.17
6.774,0.073,2649.046,462.782,0.263,0.003,62.573,43.246,11.933,0.578,0.39,0.052,0.136,0.578,0.018,0.055,8.046e-5,0,-0.005,1.604,1.609,1.083e-4,931.116,0.001,337.591,0.353,6.4,32.17
6.784,0.048,2648.994,462.73,0.263,0.003,62.583,43.245,11.844,0.578,0.39,0.052,0.136,0.578,0.012,0.036,-1.028e-4,0,-0.005,1.604,1.609,-6.928e-6,930.982,0.001,337.586,0.353,6.4,32.17
6.794,0.077,2648.941,462.677,0.263,0.003,62.576,43.245,11.756,0.578,0.39,0.052,0.136,0.578,0.019,0.058,6.389e-5,0,-0.005,1.604,1.609,-1.427e-4,930.847,0.001,337.582,0.352,6.4,32.17
6.804,0.119,2648.889,462.625,0.263,0.003,62.557,43.244,11.668,0.578,0.39,0.052,0.136,0.578,0.03,0.09,6.913e-5,0,-0.005,1.604,1.609,-1.407e-4,930.712,0.001,337.577,0.352,6.4,32.17
6.814,0.153,2648.837,462.572,0.263,0.003,62.541,43.243,11.579,0.578,0.39,0.052,0.136,0.578,0.038,0.116,-3.05e-5,0,-0.005,1.604,1.609,-9.52e-5,930.578,0.001,337.572,0.352,6.4,32.17
6.825,0.177,2648.784,462.52,0.263,0.003,62.53,43.243,11.491,0.578,0.39,0.052,0.136,0.578,0.044,0.133,1.06e-4,0,-0.005,1.604,1.609,-4.74e-5,930.443,0.001,337.567,0.352,6.4,32.17
6.835,0.188,2648.732,462.467,0.263,0.003,62.524,43.242,11.403,0.578,0.39,0.052,0.136,0.578,0.047,0.142,-1.327e-4,0,-0.005,1.604,1.609,-1.355e-5,930.309,0.001,337.563,0.351,6.4,32.17
6.845,0.187,2648.679,462.415,0.263,0.003,62.524,43.241,11.314,0.578,0.39,0.052,0.136,0.578,0.047,0.141,2.531e-4,0,-0.005,1.604,1.609,-1.946e-7,930.175,0.001,337.558,0.351,6.4,32.17
6.855,0.175,2648.627,462.363,0.263,0.003,62.529,43.24,11.226,0.578,0.39,0.052,0.136,0.578,0.044,0.132,2.419e-4,0,-0.005,1.603,1.609,7.391e-6,930.042,0.001,337.553,0.351,6.4,32.17
6.865,0.153,2648.575,462.311,0.263,0.003,62.538,43.24,11.138,0.577,0.39,0.051,0.136,0.577,0.038,0.115,2.168e-4,0,-0.005,1.603,1.609,3.186e-5,929.909,0.001,337.549,0.35,6.4,32.17
6.875,0.121,2648.523,462.259,0.263,0.003,62.552,43.239,11.051,0.577,0.39,0.051,0.136,0.577,0.03,0.091,-4.637e-5,0,-0.005,1.603,1.609,6.441e-5,929.776,0.001,337.544,0.35,6.4,32.17
6.885,0.082,2648.471,462.207,0.263,0.003,62.568,43.238,10.963,0.577,0.39,0.051,0.136,0.577,0.021,0.062,-7.522e-5,0,-0.005,1.603,1.609,9.39e-5,929.644,0.001,337.539,0.35,6.4,32.17
6.895,0.04,2648.419,462.155,0.263,0.003,62.584,43.238,10.876,0.577,0.39,0.051,0.136,0.577,0.01,0.03,-7.696e-5,0,-0.005,1.603,1.609,1.043e-4,929.512,0.001,337.535,0.349,6.4,32.17
6.905,0.013,2648.368,462.103,0.263,0.003,62.596,43.237,10.789,0.577,0.39,0.051,0.136,0.577,0.003,0.009,2.592e-4,0,-0.005,1.603,1.609,-6.29e-5,929.381,0.001,337.53,0.349,6.4,32.17
6.915,0.06,2648.316,462.052,0.263,0.003,62.579,43.236,10.703,0.577,0.39,0.051,0.136,0.577,0.015,0.046,3.74e-5,0,-0.006,1.603,1.609,-1.189e-4,929.251,0.001,337.525,0.349,6.4,32.17
6.925,0.108,2648.265,462.001,0.263,0.003,62.559,43.236,10.617,0.577,0.39,0.051,0.136,0.577,0.027,0.082,2.62e-4,0,-0.006,1.603,1.609,-9.375e-5,929.121,0.001,337.521,0.348,6.4,32.17
6.935,0.15,2648.215,461.95,0.263,0.003,62.542,43.235,10.531,0.577,0.39,0.051,0.136,0.577,0.038,0.113,-2.198e-4,0,-0.006,1.603,1.609,-5.745e-5,928.993,0.001,337.516,0.348,6.4,32.17
6.945,0.182,2648.164,461.9,0.263,0.003,62.527,43.234,10.446,0.577,0.39,0.051,0.136,0.577,0.046,0.138,3.136e-4,0,-0.006,1.603,1.609,-2.269e-5,928.865,0.001,337.512,0.348,6.4,32.17
6.955,0.191,2648.114,461.849,0.263,0.003,62.522,43.234,10.361,0.577,0.39,0.051,0.136,0.577,0.048,0.145,8.337e-5,0,-0.006,1.603,1.609,-1.946e-6,928.737,0.001,337.507,0.347,6.4,32.17
6.965,0.176,2648.063,461.799,0.263,0.003,62.526,43.233,10.276,0.577,0.39,0.051,0.136,0.577,0.044,0.133,-2.169e-4,0,-0.006,1.603,1.609,3.725e-6,928.61,0.001,337.503,0.347,6.4,32.17
6.974,0.148,2648.013,461.749,0.263,0.003,62.535,43.232,10.191,0.576,0.39,0.051,0.136,0.576,0.037,0.112,-9.831e-5,0,-0.006,1.603,1.608,2.298e-5,928.483,0.001,337.498,0.347,6.4,32.17
6.984,0.112,2647.962,461.698,0.263,0.003,62.549,43.232,10.106,0.576,0.39,0.051,0.136,0.576,0.028,0.084,-3.475e-4,0,-0.006,1.603,1.608,4.777e-5,928.355,0.001,337.494,0.346,6.4,32.17
6.994,0.071,2647.911,461.647,0.263,0.003,62.565,43.231,10.02,0.576,0.39,0.051,0.136,0.576,0.018,0.053,1.054e-5,0,-0.006,1.603,1.608,6.1e-5,928.227,0.001,337.489,0.346,6.4,32.17
7.004,0.037,2647.861,461.596,0.263,0.003,62.578,43.23,9.935,0.576,0.39,0.05,0.136,0.576,0.009,0.028,-3.872e-4,0,-0.006,1.603,1.608,4.563e-5,928.099,0.001,337.485,0.346,6.4,32.17
7.014,0.015,2647.81,461.546,0.263,0.003,62.592,43.23,9.85,0.576,0.39,0.05,0.135,0.576,0.004,0.011,-4.743e-4,0,-0.006,1.603,1.608,-4.832e-6,927.972,0.001,337.48,0.345,6.4,32.17
7.023,0.039,2647.76,461.496,0.263,0.003,62.581,43.229,9.765,0.576,0.39,0.05,0.135,0.576,0.01,0.03,1.326e-4,0,-0.006,1.603,1.608,-1.061e-4,927.846,0.001,337.476,0.345,6.4,32.17
7.033,0.076,2647.71,461.446,0.263,0.003,62.566,43.228,9.681,0.576,0.39,0.05,0.135,0.576,0.019,0.057,-3.537e-4,0,-0.006,1.602,1.608,-9.888e-5,927.721,0.001,337.471,0.345,6.4,32.17
