# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
6.282,0.029,2653.353,467.197,0.263,0.003,62.592,43.302,17.476,0.583,0.389,0.056,0.138,0.583,0.007,0.022,2.35e-4,0,-4.427e-4,0.178,0.179,-2.324e-6,937.88,0.001,337.83,0.368,6.4,32.17
6.332,0.065,2652.884,466.728,0.263,0.003,62.576,43.296,16.899,0.582,0.39,0.055,0.137,0.582,0.016,0.049,-4.138e-4,0,-4.538e-4,0.178,0.179,-3.449e-7,937.192,0.001,337.805,0.367,6.4,32.17
6.382,0.049,2652.415,466.259,0.263,0.003,62.581,43.29,16.322,0.582,0.39,0.055,0.137,0.582,0.012,0.037,3.533e-4,0,-4.615e-4,0.178,0.179,4.73e-6,936.507,0.001,337.781,0.365,6.4,32.17
6.432,0.022,2651.946,465.79,0.263,0.003,62.589,43.284,15.745,0.582,0.39,0.055,0.137,0.582,0.005,0.017,-1.616e-4,0,-4.806e-4,0.178,0.179,-9.021e-6,935.824,0.001,337.757,0.364,6.4,32.17
6.482,0.069,2651.477,465.321,0.263,0.003,62.57,43.278,15.168,0.581,0.39,0.054,0.137,0.581,0.017,0.052,4.186e-4,0,-4.831e-4,0.178,0.179,-3.639e-6,935.144,0.001,337.733,0.362,6.4,32.17
6.532,0.091,2651.008,464.852,0.263,0.003,62.56,43.272,14.591,0.581,0.39,0.054,0.137,0.581,0.023,0.069,3.72e-4,0,-5.008e-4,0.178,0.179,1.326e-6,934.466,0.001,337.709,0.361,6.4,32.17
6.582,0.057,2650.539,464.383,0.263,0.003,62.572,43.265,14.014,0.58,0.39,0.054,0.137,0.58,0.014,0.043,-2.229e-4,0,-5.135e-4,0.178,0.179,1.149e-5,933.792,0.001,337.685,0.359,6.4,32.17
6.632,0.039,2650.07,463.914,0.263,0.003,62.577,43.259,13.437,0.58,0.39,0.053,0.137,0.58,0.01,0.029,4.253e-4,0,-5.353e-4,0.178,0.179,-1.5e-5,933.121,0.001,337.662,0.358,6.4,32.17
6.682,0.093,2649.601,463.445,0.263,0.003,62.554,43.253,12.86,0.579,0.39,0.053,0.137,0.579,0.023,0.07,-5.998e-5,0,-5.497e-4,0.178,0.179,-4.128e-6,932.452,0.001,337.638,0.356,6.4,32.17
6.726,0.124,2649.183,463.028,0.263,0.003,62.54,43.247,12.347,0.579,0.39,0.053,0.136,0.579,0.031,0.094,-4.577e-4,0,-5.735e-4,0.178,0.179,1.344e-6,931.86,0.001,337.617,0.355,6.4,32.17
6.776,0.068,2648.926,462.77,0.263,0.003,62.561,43.244,11.913,0.578,0.39,0.052,0.136,0.578,0.017,0.051,1.551e-4,0,-5.813e-4,0.178,0.179,2.561e-5,931.197,0.001,337.594,0.353,6.4,32.17
6.826,0.086,2648.668,462.513,0.263,0.003,62.552,43.241,11.479,0.578,0.39,0.052,0.136,0.578,0.022,0.065,-2.124e-4,0,-5.847e-4,0.178,0.179,-2.373e-5,930.537,0.001,337.571,0.352,6.4,32.17
6.876,0.167,2648.41,462.255,0.263,0.003,62.518,43.237,11.045,0.577,0.39,0.051,0.136,0.577,0.042,0.126,3.898e-4,0,-5.972e-4,0.178,0.179,-8.001e-8,929.881,0.001,337.548,0.35,6.4,32.17
6.926,0.099,2648.153,461.997,0.263,0.003,62.543,43.234,10.611,0.577,0.39,0.051,0.136,0.577,0.025,0.075,-3.785e-4,0,-6.2e-4,0.178,0.179,2.325e-5,929.227,0.001,337.525,0.348,6.4,32.17
6.976,0.025,2647.895,461.74,0.263,0.003,62.571,43.23,10.176,0.576,0.39,0.051,0.136,0.576,0.006,0.019,2.233e-4,0,-6.233e-4,0.178,0.179,3.372e-8,928.577,0.001,337.502,0.347,6.4,32.17
7.026,0.102,2647.637,461.482,0.263,0.003,62.539,43.227,9.742,0.576,0.39,0.05,0.135,0.576,0.025,0.076,-6.484e-5,0,-6.445e-4,0.178,0.179,-2.304e-5,927.93,0.001,337.479,0.345,6.4,32.17
7.076,0.122,2647.38,461.225,0.263,0.003,62.529,43.224,9.308,0.576,0.39,0.05,0.135,0.576,0.031,0.092,1.498e-4,0,-6.47e-4,0.178,0.179,-9.225e-8,927.286,0.001,337.456,0.343,6.4,32.17
7.126,0.054,2647.122,460.967,0.263,0.003,62.555,43.22,8.874,0.575,0.39,0.05,0.135,0.575,0.014,0.04,-2.54e-4,0,-6.592e-4,0.178,0.179,6.276e-6,926.645,0.001,337.434,0.342,6.4,32.17
7.176,0.022,2646.865,460.709,0.263,0.003,62.565,43.217,8.44,0.575,0.39,0.049,0.135,0.575,0.006,0.017,-2.091e-4,0,-6.768e-4,0.178,0.179,-2.596e-6,926.008,0.001,337.411,0.34,6.4,32.17
7.226,0.073,2646.607,460.452,0.263,0.003,62.543,43.213,8.006,0.574,0.39,0.049,0.135,0.574,0.018,0.056,5.317e-5,0,-6.91e-4,0.178,0.179,-6.467e-7,925.374,0.001,337.389,0.338,6.4,32.17
7.276,0.098,2646.349,460.194,0.263,0.003,62.532,43.21,7.572,0.574,0.39,0.049,0.135,0.574,0.024,0.074,-4.808e-4,0,-6.952e-4,0.178,0.179,7.623e-6,924.743,0.001,337.366,0.337,6.4,32.17
7.326,0.037,2646.092,459.936,0.263,0.003,62.555,43.207,7.138,0.573,0.39,0.048,0.135,0.573,0.009,0.027,3.53e-4,0,-7.217e-4,0.178,0.179,3.505e-5,924.116,0.001,337.344,0.335,6.4,32.17
7.376,0.056,2645.834,459.679,0.262,0.003,62.546,43.203,6.704,0.573,0.39,0.048,0.134,0.573,0.014,0.042,-8.897e-6,0,-7.357e-4,0.178,0.178,-2.828e-5,923.492,0.001,337.322,0.333,6.4,32.17
7.426,0.105,2645.576,459.421,0.262,0.003,62.524,43.2,6.27,0.572,0.391,0.048,0.134,0.572,0.026,0.079,3.15e-4,0,-7.497e-4,0.178,0.178,-6.771e-6,922.871,0.001,337.3,0.331,6.4,32.17
7.437,0.11,2645.52,459.365,0.262,0.003,62.522,43.199,6.174,0.572,0.391,0.047,0.134,0.572,0.028,0.083,9.05e-5,0,-7.536e-4,0.178,0.178,-3.44e-6,922.735,0.001,337.296,0.331,6.4,32.17
7.454,0.112,2645.478,459.323,0.262,0.003,62.521,43.199,6.096,0.572,0.391,0.047,0.134,0.572,0.028,0.084,1.179e-4,0,-7.58e-4,0.178,0.178,-4.34e-7,922.531,0.001,337.288,0.33,6.4,32.17
7.478,0.104,2645.416,459.261,0.262,0.003,62.523,43.198,5.979,0.572,0.391,0.047,0.134,0.572,0.026,0.079,-2.178e-4,0,-7.596e-4,0.178,0.178,1.57e-6,922.226,0.001,337.278,0.329,6.4,32.17
7.515,0.074,2645.323,459.168,0.262,0.003,62.534,43.196,5.804,0.571,0.391,0.047,0.134,0.571,0.018,0.056,-5.423e-5,0,-7.725e-4,0.178,0.178,1.275e-5,921.771,0.001,337.262,0.328,6.4,32.17
7.565,0.014,2645.198,459.042,0.262,0.003,62.556,43.195,5.569,0.571,0.391,0.046,0.134,0.571,0.003,0.01,3.755e-4,0,-7.85e-4,0.178,0.178,1.35e-5,921.16,0.001,337.24,0.326,6.4,32.17
7.615,0.072,2645.072,458.917,0.262,0.003,62.532,43.193,5.333,0.571,0.391,0.046,0.134,0.571,0.018,0.054,1.44e-4,0,-7.828e-4,0.178,0.178,5.331e-6,920.552,0.001,337.219,0.325,6.4,32.17
7.665,0.059,2644.947,458.791,0.262,0.003,62.535,43.191,5.097,0.57,0.391,0.046,0.134,0.57,0.015,0.044,-3.016e-4,0,-8.018e-4,0.178,0.178,1.439e-5,919.948,0.001,337.197,0.323,6.4,32.17
7.715,0.092,2644.821,458.666,0.262,0.003,62.52,43.19,4.861,0.57,0.391,0.045,0.133,0.57,0.023,0.07,-4.638e-4,0,-8.321e-4,0.178,0.178,-2.114e-5,919.348,0.001,337.176,0.321,6.4,32.17
7.765,0.13,2644.696,458.54,0.262,0.003,62.503,43.188,4.625,0.569,0.391,0.045,0.133,0.569,0.032,0.098,-3.188e-4,0,-8.469e-4,0.178,0.178,-4.947e-6,918.751,0.001,337.155,0.319,6.4,32.17
7.815,0.128,2644.57,458.415,0.262,0.003,62.502,43.186,4.389,0.569,0.391,0.045,0.133,0.569,0.032,0.097,4.002e-4,0,-8.67e-4,0.177,0.178,2.101e-6,918.157,0.001,337.134,0.317,6.4,32.17
7.865,0.07,2644.444,458.289,0.262,0.003,62.524,43.185,4.154,0.568,0.391,0.044,0.133,0.568,0.017,0.052,-1.489e-4,0,-8.791e-4,0.177,0.178,1.124e-5,917.567,0.001,337.113,0.315,6.4,32.17
7.915,0.11,2644.319,458.164,0.262,0.003,62.506,43.183,3.918,0.568,0.391,0.044,0.133,0.568,0.028,0.083,-3.945e-4,0,-8.835e-4,0.177,0.178,-5.395e-6,916.981,0.001,337.093,0.314,6.4,32.17
7.965,0.159,2644.193,458.038,0.262,0.003,62.486,43.181,3.682,0.567,0.391,0.044,0.133,0.567,0.04,0.12,2.36e-4,0,-8.974e-4,0.177,0.178,4.706e-7,916.398,0.001,337.072,0.312,6.4,32.17
8.015,0.155,2644.068,457.913,0.262,0.003,62.485,43.18,3.446,0.567,0.391,0.043,0.132,0.567,0.039,0.116,4.096e-4,0,-9.049e-4,0.177,0.178,3.148e-5,915.818,0.001,337.052,0.31,6.4,32.17
8.065,0.062,2643.942,457.787,0.262,0.003,62.521,43.178,3.21,0.566,0.391,0.043,0.132,0.566,0.015,0.047,1.795e-4,0,-9.224e-4,0.177,0.178,7.705e-5,915.242,0.001,337.032,0.308,6.4,32.17
8.115,0.107,2643.817,457.662,0.262,0.003,62.502,43.177,2.975,0.566,0.391,0.042,0.132,0.566,0.027,0.081,4.154e-4,0,-9.492e-4,0.177,0.178,-7.842e-5,914.67,0.001,337.011,0.306,6.4,32.17
8.142,0.168,2643.75,457.595,0.262,0.003,62.477,43.176,2.849,0.566,0.391,0.042,0.132,0.566,0.042,0.126,-4.347e-4,0,-9.595e-4,0.177,0.178,-4.775e-5,914.367,0.001,337.001,0.305,6.4,32.17
8.182,0.223,2643.708,457.553,0.262,0.003,62.454,43.175,2.721,0.565,0.391,0.042,0.132,0.565,0.056,0.168,1.883e-4,0,-9.773e-4,0.177,0.178,-4.804e-6,913.914,0.001,336.985,0.304,6.4,32.17
8.232,0.176,2643.655,457.5,0.262,0.003,62.471,43.174,2.561,0.565,0.391,0.042,0.132,0.565,0.044,0.132,-4.809e-5,0,-9.851e-4,0.177,0.178,1.385e-5,913.35,0.001,336.965,0.302,6.4,32.17
8.282,0.073,2643.602,457.447,0.262,0.003,62.509,43.174,2.401,0.564,0.391,0.041,0.132,0.564,0.018,0.055,3.342e-5,0,-0.001,0.177,0.178,3.113e-5,912.789,0.001,336.945,0.3,6.4,32.17
8.332,0.087,2643.549,457.394,0.262,0.003,62.503,43.173,2.241,0.564,0.391,0.041,0.132,0.564,0.022,0.066,1.178e-4,0,-0.001,0.177,0.178,-3.041e-5,912.233,0.001,336.925,0.298,6.4,32.17
8.382,0.174,2643.497,457.341,0.262,0.003,62.467,43.172,2.081,0.563,0.391,0.041,0.131,0.563,0.043,0.131,4.334e-4,0,-0.001,0.177,0.178,-6.929e-6,911.679,0.001,336.906,0.296,6.4,32.17
8.432,0.175,2643.444,457.288,0.262,0.003,62.465,43.172,1.921,0.563,0.391,0.04,0.131,0.563,0.044,0.132,-4.836e-4,0,-0.001,0.177,0.178,4.022e-6,911.13,0.001,336.887,0.294,6.4,32.17
8.482,0.116,2643.391,457.236,0.262,0.003,62.487,43.171,1.76,0.563,0.391,0.04,0.131,0.563,0.029,0.087,-3.539e-4,0,-0.001,0.177,0.178,1.796e-5,910.584,0.001,336.867,0.292,6.4,32.17
8.532,0.028,2643.338,457.183,0.262,0.003,62.519,43.17,1.6,0.562,0.392,0.04,0.131,0.562,0.007,0.021,1.414e-4,0,-0.001,0.177,0.178,-1.457e-5,910.041,0.001,336.848,0.29,6.4,32.17
8.582,0.129,2643.285,457.13,0.262,0.003,62.478,43.169,1.44,0.562,0.392,0.039,0.131,0.562,0.032,0.097,-3.803e-5,0,-0.001,0.177,0.178,-3.379e-5,909.502,0.001,336.829,0.288,6.4,32.17
8.632,0.181,2643.232,457.077,0.262,0.003,62.456,43.169,1.28,0.561,0.392,0.039,0.131,0.561,0.045,0.136,3.022e-4,0,-0.001,0.177,0.178,-2.603e-6,908.967,0.001,336.81,0.287,6.4,32.17
8.682,0.165,2643.179,457.024,0.262,0.003,62.461,43.168,1.12,0.561,0.392,0.039,0.131,0.561,0.041,0.124,1.227e-4,0,-0.001,0.177,0.178,9.944e-6,908.435,0.001,336.792,0.285,6.4,32.17
8.732,0.099,2643.127,456.971,0.262,0.003,62.486,43.167,0.96,0.56,0.392,0.038,0.13,0.56,0.025,0.074,-1.908e-4,0,-0.001,0.177,0.178,4.784e-5,907.907,0.001,336.773,0.283,6.4,32.17
8.735,0.094,2643.123,456.968,0.262,0.003,62.488,43.167,0.95,0.56,0.392,0.038,0.13,0.56,0.023,0.071,3.991e-4,0,-0.001,0.177,0.178,5.003e-5,907.875,0.001,336.772,0.283,6.4,32.17
8.74,0.086,2643.122,456.967,0.262,0.003,62.491,43.167,0.933,0.56,0.392,0.038,0.13,0.56,0.021,0.064,7.001e-5,0,-0.001,0.177,0.178,5.309e-5,907.826,0.001,336.77,0.283,6.4,32.17
8.746,0.073,2643.12,456.965,0.262,0.003,62.495,43.167,0.908,0.56,0.392,0.038,0.13,0.56,0.018,0.055,-1.71e-4,0,-0.001,0.177,0.178,5.687e-5,907.754,0.001,336.767,0.282,6.4,32.17
8.757,0.054,2643.118,456.962,0.262,0.003,62.503,43.167,0.87,0.56,0.392,0.038,0.13,0.56,0.013,0.041,-4.049e-4,0,-0.001,0.177,0.178,5.939e-5,907.645,0.001,336.764,0.282,6.4,32.17
8.772,0.029,2643.114,456.958,0.262,0.003,62.512,43.167,0.813,0.56,0.392,0.038,0.13,0.56,0.007,0.021,1.165e-4,0,-0.001,0.177,0.178,3.571e-5,907.483,0.001,336.758,0.281,6.4,32.17
8.796,0.04,2643.107,456.952,0.262,0.003,62.506,43.167,0.727,0.56,0.392,0.038,0.13,0.56,0.01,0.031,4.138e-4,0,-0.001,0.177,0.178,-2.601e-5,907.24,0.001,336.749,0.28,6.4,32.17
8.83,0.102,2643.098,456.943,0.262,0.003,62.481,43.167,0.598,0.56,0.392,0.038,0.13,0.56,0.025,0.076,-3.099e-4,0,-0.001,0.177,0.178,-3.747e-5,906.877,0.001,336.737,0.279,6.4,32.17
8.88,0.133,2643.085,456.93,0.262,0.003,62.468,43.167,0.414,0.559,0.392,0.037,0.13,0.559,0.033,0.1,-9.95e-5,0,-0.001,0.177,0.178,-6.502e-6,906.359,0.001,336.718,0.277,6.4,32.17
8.93,0.131,2643.072,456.917,0.262,0.003,62.467,43.167,0.23,0.559,0.392,0.037,0.13,0.559,0.033,0.099,4.214e-4,0,-0.001,0.177,0.178,3.423e-8,905.845,0.001,336.7,0.275,6.4,32.17
8.98,0.058,2643.059,456.903,0.262,0.003,62.495,43.166,0.046,0.558,0.392,0.037,0.13,0.558,0.014,0.043,-4.889e-4,0,-0.001,0.177,0.178,2.901e-6,905.335,0.001,336.682,0.273,6.4,32.17
8.993,0.031,2643.055,456.9,0.262,0.003,62.505,43.166,0,0.558,0.392,0.037,0.13,0.558,0.008,0.024,-4.957e-4,0,-0.001,0.177,0.178,-2.528e-7,905.208,0.001,336.678,0.273,6.4,32.17
9.012,0.054,2643.055,456.9,0.262,0.003,62.495,43.166,0,0.558,0.392,0.037,0.13,0.558,0.013,0.04,-7.036e-5,0,-0.001,0.177,0.178,-2.113e-5,905.017,0.001,336.671,0.272,6.4,32.17
9.04,0.152,2643.055,456.9,0.262,0.003,62.455,43.166,0,0.558,0.392,0.036,0.13,0.558,0.038,0.115,-5.833e-6,0,-0.001,0.177,0.178,-7.37e-6,904.732,0.001,336.661,0.271,6.4,32.17
9.082,0.196,2643.055,456.9,0.262,0.003,62.437,43.166,0,0.558,0.392,0.036,0.129,0.558,0.049,0.147,1.245e-4,0,-0.001,0.177,0.178,1.108e-6,904.307,0.001,336.646,0.27,6.4,32.17
9.132,0.17,2643.055,456.9,0.262,0.003,62.445,43.166,0,0.557,0.392,0.036,0.129,0.557,0.042,0.128,-4.933e-4,0,-0.001,0.177,0.178,2.794e-5,903.808,0.001,336.628,0.268,6.4,32.17
9.182,0.111,2643.055,456.9,0.262,0.003,62.467,43.166,0,0.557,0.392,0.036,0.129,0.557,0.028,0.084,-1.841e-4,0,-0.001,0.177,0.178,5.961e-5,903.312,0.001,336.611,0.266,6.4,32.17
9.232,0.088,2643.055,456.9,0.262,0.003,62.475,43.166,0,0.557,0.392,0.035,0.129,0.557,0.022,0.066,-4.223e-4,0,-0.001,0.177,0.178,8.78e-5,902.82,0.001,336.594,0.264,6.4,32.17
9.282,0.058,2643.055,456.9,0.262,0.003,62.486,43.166,0,0.556,0.392,0.035,0.129,0.556,0.014,0.044,-1.478e-4,0,-0.001,0.177,0.178,-7.184e-5,902.331,0.001,336.576,0.262,6.4,32.17
9.332,0.181,2643.055,456.9,0.262,0.003,62.436,43.166,0,0.556,0.392,0.035,0.129,0.556,0.045,0.136,1.823e-4,0,-0.001,0.177,0.178,-8.441e-5,901.846,0.001,336.559,0.26,6.4,32.17
9.382,0.244,2643.055,456.9,0.262,0.003,62.409,43.166,0,0.555,0.392,0.034,0.129,0.555,0.061,0.184,-2.438e-6,0,-0.001,0.177,0.178,-1.563e-5,901.364,0.001,336.542,0.258,6.4,32.17
9.432,0.173,2643.055,456.9,0.262,0.003,62.436,43.166,0,0.555,0.392,0.034,0.129,0.555,0.043,0.13,-8.488e-5,0,-0.001,0.177,0.178,2.451e-6,900.886,0.001,336.525,0.257,6.4,32.17
9.482,0.037,2643.055,456.9,0.262,0.003,62.489,43.166,0,0.555,0.392,0.034,0.128,0.555,0.009,0.027,-3.709e-4,0,-0.001,0.177,0.178,9.182e-6,900.412,0.001,336.509,0.255,6.4,32.17
9.532,0.114,2643.055,456.9,0.262,0.003,62.457,43.166,0,0.554,0.392,0.034,0.128,0.554,0.029,0.086,3.297e-4,0,-0.001,0.177,0.178,-3.742e-6,899.941,0.001,336.492,0.253,6.4,32.17
9.582,0.136,2643.055,456.9,0.262,0.003,62.447,43.166,0,0.554,0.392,0.033,0.128,0.554,0.034,0.103,-1.559e-4,0,-0.001,0.176,0.178,1.168e-6,899.474,0.001,336.476,0.251,6.4,32.17
9.632,0.103,2643.055,456.9,0.262,0.003,62.459,43.166,0,0.554,0.392,0.033,0.128,0.554,0.026,0.077,-6.107e-5,0,-0.001,0.176,0.178,1.165e-5,899.01,0.001,336.459,0.249,6.4,32.17
9.682,0.055,2643.055,456.9,0.262,0.003,62.476,43.166,0,0.553,0.392,0.033,0.128,0.553,0.014,0.041,4.78e-4,0,-0.002,0.176,0.178,2.73e-6,898.558,0.001,336.443,0.247,6.4,32.17
9.732,0.049,2643.055,456.9,0.262,0.003,62.478,43.166,0,0.553,0.392,0.033,0.128,0.553,0.012,0.037,3.748e-4,0,-0.001,0.176,0.178,3.46e-5,898.123,0.001,336.427,0.246,6.4,32.17
9.782,0.04,2643.055,456.9,0.262,0.003,62.48,43.166,0,0.553,0.392,0.032,0.128,0.553,0.01,0.031,-4.681e-4,0,-0.002,0.176,0.178,-3.738e-5,897.691,0.001,336.411,0.244,6.4,32.17
9.832,0.089,2643.055,456.9,0.262,0.003,62.459,43.166,0,0.552,0.393,0.032,0.128,0.552,0.022,0.067,2.09e-4,0,-0.002,0.176,0.178,-1.699e-5,897.263,0.001,336.395,0.242,6.4,32.17
9.882,0.125,2643.055,456.9,0.262,0.003,62.444,43.166,0,0.552,0.393,0.032,0.128,0.552,0.031,0.094,-4.896e-4,0,-0.002,0.176,0.178,-8.637e-7,896.837,0.001,336.379,0.24,6.4,32.17
9.932,0.125,2643.055,456.9,0.262,0.003,62.443,43.166,0,0.552,0.393,0.032,0.127,0.552,0.031,0.094,-6.645e-5,0,-0.002,0.176,0.178,-3.12e-7,896.415,0.001,336.364,0.239,6.4,32.17
9.982,0.106,2643.055,456.9,0.262,0.003,62.449,43.166,0,0.551,0.393,0.031,0.127,0.551,0.026,0.08,1.701e-4,0,-0.002,0.176,0.178,1.093e-5,895.996,0.001,336.348,0.237,6.4,32.17
10.032,0.095,2643.055,456.9,0.262,0.003,62.452,43.166,0,0.551,0.393,0.031,0.127,0.551,0.024,0.071,-3.988e-4,0,-0.002,0.176,0.178,4.469e-5,895.58,0.001,336.333,0.235,6.4,32.17
10.082,0.023,2643.055,456.9,0.262,0.003,62.48,43.166,0,0.551,0.393,0.031,0.127,0.551,0.006,0.017,1.775e-4,0,-0.002,0.176,0.178,6.456e-5,895.168,0.001,336.317,0.233,6.4,32.17
10.132,0.024,2643.055,456.9,0.262,0.003,62.478,43.166,0,0.55,0.393,0.031,0.127,0.55,0.006,0.018,-3.737e-4,0,-0.002,0.176,0.178,-3.223e-5,894.759,0.001,336.302,0.231,6.4,32.17
10.182,0.037,2643.055,456.9,0.262,0.003,62.472,43.166,0,0.55,0.393,0.03,0.127,0.55,0.009,0.027,1.772e-4,0,-0.002,0.176,0.178,-1.753e-5,894.352,0.001,336.287,0.23,6.4,32.17
10.232,0.048,2643.055,456.9,0.262,0.003,62.466,43.166,0,0.55,0.393,0.03,0.127,0.55,0.012,0.036,2.46e-4,0,-0.002,0.176,0.178,6.268e-5,893.949,0.001,336.272,0.228,6.4,32.17
10.282,0.021,2643.055,456.9,0.262,0.003,62.476,43.166,0,0.55,0.393,0.03,0.127,0.55,0.005,0.016,-2.29e-4,0,-0.002,0.176,0.178,-6.624e-5,893.55,0.001,336.257,0.226,6.4,32.17
10.332,0.093,2643.055,456.9,0.262,0.003,62.446,43.166,0,0.549,0.393,0.03,0.127,0.549,0.023,0.07,1.408e-4,0,-0.002,0.176,0.178,-5.601e-5,893.153,0.001,336.243,0.225,6.4,32.17
10.382,0.105,2643.055,456.9,0.262,0.003,62.441,43.166,0,0.549,0.393,0.03,0.126,0.549,0.026,0.079,-9.385e-5,0,-0.002,0.176,0.178,-2.411e-5,892.76,0.001,336.228,0.223,6.4,32.17
10.432,0.118,2643.055,456.9,0.262,0.003,62.435,43.166,0,0.549,0.393,0.029,0.126,0.549,0.029,0.088,-2.834e-4,0,-0.002,0.176,0.178,-5.967e-6,892.369,0.001,336.214,0.221,6.4,32.17
10.482,0.112,2643.055,456.9,0.262,0.003,62.436,43.166,0,0.548,0.393,0.029,0.126,0.548,0.028,0.084,1.744e-4,0,-0.002,0.176,0.178,4.514e-8,891.982,0.001,336.199,0.219,6.4,32.17
10.532,0.092,2643.055,456.9,0.262,0.003,62.443,43.166,0,0.548,0.393,0.029,0.126,0.548,0.023,0.069,-4.544e-4,0,-0.002,0.176,0.178,8.372e-6,891.598,0.001,336.185,0.218,6.4,32.17
10.582,0.094,2643.055,456.9,0.262,0.003,62.441,43.166,0,0.548,0.393,0.029,0.126,0.548,0.023,0.07,-4.789e-4,0,-0.002,0.176,0.178,3.067e-5,891.217,0.001,336.171,0.216,6.4,32.17
10.632,0.077,2643.055,456.9,0.262,0.003,62.447,43.166,0,0.548,0.393,0.029,0.126,0.548,0.019,0.057,4.681e-4,0,-0.002,0.176,0.178,5.333e-5,890.839,0.001,336.157,0.214,6.4,32.17
10.682,0.087,2643.055,456.9,0.262,0.003,62.442,43.166,0,0.547,0.393,0.028,0.126,0.547,0.022,0.065,-1.36e-4,0,-0.002,0.176,0.178,6.876e-5,890.465,0.001,336.143,0.213,6.4,32.17
10.732,0.04,2643.055,456.9,0.262,0.003,62.459,43.166,0,0.547,0.393,0.028,0.126,0.547,0.01,0.03,-1.461e-4,0,-0.002,0.176,0.178,5.581e-5,890.093,0.001,336.129,0.211,6.4,32.17
10.782,0.017,2643.055,456.9,0.262,0.003,62.467,43.166,0,0.547,0.393,0.028,0.126,0.547,0.004,0.013,1.229e-4,0,-0.002,0.176,0.178,3.859e-5,889.725,0.001,336.116,0.209,6.4,32.17
10.832,0.021,2643.055,456.9,0.262,0.003,62.465,43.166,0,0.546,0.393,0.028,0.126,0.546,0.005,0.016,-4.751e-4,0,-0.002,0.176,0.178,5.37e-6,889.359,0.001,336.102,0.208,6.4,32.17
10.882,0.062,2643.055,456.9,0.262,0.003,62.447,43.166,0,0.546,0.393,0.028,0.126,0.546,0.015,0.047,1.593e-4,0,-0.002,0.176,0.178,-3.455e-5,888.997,0.001,336.089,0.206,6.4,32.17
10.932,0.115,2643.055,456.9,0.262,0.003,62.426,43.166,0,0.546,0.393,0.027,0.125,0.546,0.029,0.086,-1.634e-4,0,-0.002,0.176,0.178,-5.616e-5,888.637,0.001,336.076,0.204,6.4,32.17
10.982,0.16,2643.055,456.9,0.262,0.003,62.407,43.166,0,0.546,0.393,0.027,0.125,0.546,0.04,0.119,1.254e-4,0,-0.002,0.176,0.178,-3.886e-5,888.281,0.001,336.062,0.202,6.4,32.17
11.032,0.157,2643.055,456.9,0.262,0.003,62.408,43.166,0,0.545,0.393,0.027,0.125,0.545,0.039,0.117,4.204e-4,0,-0.002,0.176,0.178,-5.736e-6,887.928,0.001,336.049,0.201,6.4,32.17
11.082,0.145,2643.055,456.9,0.262,0.003,62.411,43.166,0,0.545,0.393,0.027,0.125,0.545,0.036,0.109,-2.754e-4,0,-0.002,0.176,0.178,1.725e-6,887.578,0.001,336.036,0.199,6.4,32.17
11.132,0.145,2643.055,456.9,0.262,0.003,62.41,43.166,0,0.545,0.393,0.027,0.125,0.545,0.036,0.109,8.61e-5,0,-0.002,0.176,0.178,3.469e-5,887.231,0.001,336.023,0.198,6.4,32.17
11.182,0.136,2643.055,456.9,0.262,0.003,62.413,43.166,0,0.545,0.393,0.026,0.125,0.545,0.034,0.101,-1.19e-4,0,-0.002,0.176,0.178,8.666e-5,886.886,0.001,336.011,0.196,6.4,32.17
11.232,0.136,2643.055,456.9,0.262,0.003,62.412,43.166,0,0.544,0.393,0.026,0.125,0.545,0.034,0.101,3.844e-4,0,-0.002,0.176,0.178,1.423e-4,886.545,0.001,335.998,0.194,6.4,32.17
11.282,0.103,2643.055,456.9,0.262,0.003,62.424,43.166,0,0.544,0.393,0.026,0.125,0.544,0.026,0.077,3.198e-4,0,-0.002,0.176,0.178,2.048e-4,886.207,0.001,335.986,0.193,6.4,32.17
11.332,0.019,2643.055,456.9,0.262,0.003,62.457,43.166,0,0.544,0.393,0.026,0.125,0.544,0.005,0.015,3.296e-4,0,-0.002,0.176,0.178,-1.411e-4,885.872,0.001,335.973,0.191,6.4,32.17
11.382,0.156,2643.055,456.9,0.262,0.003,62.401,43.166,0,0.544,0.393,0.026,0.125,0.544,0.039,0.117,-4.428e-4,0,-0.002,0.176,0.178,-1.904e-4,885.54,0.001,335.961,0.189,6.4,32.17
11.432,0.221,2643.055,456.9,0.262,0.003,62.375,43.166,0,0.544,0.393,0.026,0.125,0.544,0.055,0.165,-2.176e-4,0,-0.002,0.176,0.178,-1.079e-4,885.211,0.001,335.949,0.188,6.4,32.17
