# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
2.996,0.148,2739.742,553.584,0.274,0.003,62.539,44.403,87.993,0.581,0.39,0.054,0.137,0.581,0.037,0.105,-1.303e-4,0,0.002,0.357,0.355,-1.672e-4,987.051,0.001,339.509,0.362,6.4,32.17
3.026,0.258,2738.167,552.009,0.274,0.003,62.497,44.383,86.919,0.581,0.39,0.055,0.137,0.582,0.065,0.183,-4.324e-4,0,0.002,0.357,0.355,-8.449e-5,986.616,0.001,339.494,0.364,6.4,32.17
3.057,0.298,2736.561,550.403,0.274,0.003,62.483,44.363,85.824,0.582,0.39,0.055,0.137,0.582,0.075,0.212,3.059e-4,0,0.002,0.357,0.355,-1.039e-5,986.17,0.001,339.479,0.365,6.4,32.17
3.089,0.293,2734.911,548.753,0.273,0.003,62.486,44.343,84.698,0.582,0.39,0.055,0.137,0.583,0.074,0.209,-1.089e-5,0,0.001,0.357,0.355,8.606e-6,985.71,0.001,339.464,0.367,6.4,32.17
3.122,0.188,2733.195,547.037,0.273,0.003,62.529,44.322,83.527,0.583,0.39,0.056,0.138,0.583,0.047,0.135,1.512e-4,0,0.001,0.357,0.355,5.169e-5,985.231,0.001,339.448,0.368,6.4,32.17
3.156,0.105,2731.427,545.269,0.273,0.003,62.563,44.3,82.321,0.583,0.389,0.056,0.138,0.583,0.026,0.075,1.128e-4,0,0.001,0.357,0.356,-5.511e-6,984.734,0.001,339.431,0.369,6.4,32.17
3.191,0.184,2729.599,543.441,0.273,0.003,62.533,44.277,81.075,0.584,0.389,0.056,0.138,0.584,0.046,0.131,2.558e-4,0,0.001,0.357,0.356,-5.068e-5,984.219,0.001,339.414,0.371,6.4,32.17
3.228,0.276,2727.691,541.533,0.273,0.003,62.499,44.253,79.773,0.584,0.389,0.057,0.138,0.584,0.069,0.198,3.858e-4,0,0.001,0.357,0.356,-5.231e-6,983.68,0.001,339.396,0.372,6.4,32.17
3.266,0.261,2725.718,539.56,0.272,0.003,62.506,44.229,78.427,0.585,0.389,0.057,0.138,0.585,0.066,0.187,4.07e-4,0,0.001,0.357,0.356,2.633e-5,983.119,0.001,339.377,0.374,6.4,32.17
3.305,0.13,2723.658,537.5,0.272,0.003,62.559,44.203,77.022,0.585,0.389,0.057,0.138,0.585,0.033,0.094,-2.191e-4,0,0.001,0.357,0.356,6.907e-5,982.532,0.001,339.357,0.375,6.4,32.17
3.321,0.088,2722.832,536.674,0.272,0.003,62.577,44.193,76.459,0.585,0.389,0.058,0.138,0.585,0.022,0.063,4.918e-4,0,0.001,0.357,0.356,6.144e-6,982.297,0.001,339.349,0.376,6.4,32.17
3.345,0.13,2721.959,535.801,0.272,0.003,62.561,44.182,75.817,0.585,0.389,0.058,0.138,0.585,0.033,0.093,4.921e-4,0,0.001,0.357,0.356,-6.588e-5,981.942,0.001,339.337,0.376,6.4,32.17
3.38,0.228,2720.648,534.49,0.272,0.003,62.524,44.166,74.853,0.586,0.389,0.058,0.139,0.586,0.057,0.164,-1.499e-4,0,9.824e-4,0.357,0.356,-3.848e-5,981.409,0.001,339.32,0.378,6.4,32.17
3.426,0.247,2718.982,532.824,0.272,0.003,62.518,44.145,73.629,0.586,0.389,0.058,0.139,0.586,0.062,0.179,7.172e-5,0,9.379e-4,0.357,0.356,6.008e-7,980.729,0.001,339.297,0.379,6.4,32.17
3.473,0.166,2717.25,531.092,0.271,0.003,62.551,44.123,72.355,0.587,0.389,0.059,0.139,0.587,0.042,0.12,3.207e-4,0,8.868e-4,0.357,0.357,2.88e-5,980.019,0.001,339.273,0.381,6.4,32.17
3.523,0.11,2715.431,529.273,0.271,0.003,62.575,44.1,71.018,0.587,0.389,0.059,0.139,0.587,0.028,0.08,-4.916e-4,0,8.257e-4,0.357,0.357,-5.977e-6,979.272,0.001,339.248,0.382,6.4,32.17
3.573,0.187,2713.594,527.436,0.271,0.003,62.546,44.077,69.668,0.588,0.389,0.059,0.139,0.588,0.047,0.135,4.771e-4,0,7.785e-4,0.358,0.357,-7.286e-6,978.514,0.001,339.222,0.383,6.4,32.17
3.623,0.157,2711.758,525.6,0.271,0.003,62.559,44.054,68.318,0.588,0.389,0.06,0.139,0.588,0.039,0.114,-2.525e-4,0,7.257e-4,0.358,0.357,3.466e-6,977.753,0.001,339.197,0.385,6.4,32.17
3.673,0.117,2709.921,523.763,0.27,0.003,62.576,44.031,66.969,0.588,0.389,0.06,0.139,0.588,0.029,0.084,-4.439e-4,0,6.69e-4,0.358,0.357,-2.586e-7,976.991,0.001,339.171,0.386,6.4,32.17
3.723,0.143,2708.085,521.927,0.27,0.003,62.567,44.008,65.619,0.589,0.389,0.06,0.139,0.589,0.036,0.104,1.519e-4,0,6.163e-4,0.358,0.357,-3.957e-6,976.226,0.001,339.145,0.387,6.4,32.17
3.773,0.16,2706.249,520.091,0.27,0.003,62.562,43.984,64.269,0.589,0.389,0.061,0.14,0.589,0.04,0.117,-4.229e-4,0,5.754e-4,0.358,0.357,1.773e-8,975.459,0.001,339.12,0.388,6.4,32.17
3.823,0.125,2704.412,518.254,0.27,0.003,62.576,43.961,62.919,0.589,0.389,0.061,0.14,0.59,0.031,0.091,4.046e-4,0,5.263e-4,0.358,0.357,4.281e-6,974.689,0.001,339.094,0.389,6.4,32.17
3.873,0.12,2702.576,516.418,0.27,0.003,62.579,43.938,61.569,0.59,0.389,0.061,0.14,0.59,0.03,0.088,1.527e-4,0,4.801e-4,0.358,0.357,-3.731e-6,973.919,0.001,339.068,0.39,6.4,32.17
3.923,0.128,2700.739,514.582,0.269,0.003,62.578,43.915,60.219,0.59,0.389,0.061,0.14,0.59,0.032,0.093,3.529e-4,0,4.452e-4,0.358,0.357,-1.508e-6,973.146,0.001,339.042,0.391,6.4,32.17
3.973,0.125,2698.903,512.745,0.269,0.003,62.579,43.891,58.869,0.59,0.389,0.062,0.14,0.59,0.031,0.092,4.909e-4,0,4.032e-4,0.358,0.357,-7.168e-7,972.372,0.001,339.016,0.392,6.4,32.17
4.023,0.12,2697.067,510.909,0.269,0.003,62.582,43.868,57.519,0.591,0.389,0.062,0.14,0.591,0.03,0.088,2.941e-4,0,3.579e-4,0.358,0.358,1.325e-6,971.597,0.001,338.99,0.392,6.4,32.17
4.073,0.116,2695.23,509.072,0.269,0.003,62.585,43.845,56.17,0.591,0.389,0.062,0.14,0.591,0.029,0.084,8.924e-5,0,3.266e-4,0.358,0.358,5.829e-6,970.82,0.001,338.964,0.393,6.4,32.17
4.095,0.108,2694.405,508.247,0.269,0.003,62.588,43.834,55.563,0.591,0.389,0.062,0.14,0.591,0.027,0.079,2.016e-4,0,3.135e-4,0.358,0.358,1.319e-5,970.471,0.001,338.952,0.393,6.4,32.17
4.129,0.072,2693.537,507.379,0.268,0.003,62.603,43.823,54.805,0.591,0.389,0.062,0.14,0.591,0.018,0.053,-3.808e-4,0,2.775e-4,0.358,0.358,-2.65e-8,969.946,0.001,338.935,0.394,6.4,32.17
4.179,0.132,2692.249,506.091,0.268,0.003,62.579,43.807,53.682,0.591,0.389,0.062,0.14,0.591,0.033,0.098,3.94e-4,0,2.341e-4,0.358,0.358,-1.318e-5,969.168,0.001,338.908,0.394,6.4,32.17
4.229,0.137,2690.961,504.803,0.268,0.003,62.578,43.79,52.558,0.591,0.389,0.062,0.14,0.591,0.034,0.101,-4.968e-4,0,2.115e-4,0.358,0.358,-9.684e-8,968.388,0.001,338.882,0.394,6.4,32.17
4.279,0.102,2689.673,503.515,0.268,0.003,62.592,43.774,51.434,0.591,0.389,0.062,0.14,0.591,0.026,0.075,1.438e-4,0,1.659e-4,0.358,0.358,6.086e-6,967.608,0.001,338.856,0.395,6.4,32.17
4.329,0.056,2688.384,502.226,0.268,0.003,62.611,43.757,50.31,0.591,0.389,0.062,0.14,0.591,0.014,0.041,-3.181e-4,0,1.222e-4,0.358,0.358,-1.105e-5,966.828,0.001,338.83,0.395,6.4,32.17
4.379,0.134,2687.096,500.938,0.268,0.003,62.58,43.741,49.186,0.591,0.389,0.062,0.14,0.591,0.034,0.099,-2.704e-4,0,8.693e-5,0.358,0.358,-3.187e-6,966.047,0.001,338.804,0.395,6.4,32.17
4.429,0.098,2685.808,499.65,0.267,0.003,62.594,43.724,48.062,0.592,0.389,0.063,0.14,0.592,0.025,0.072,7.395e-5,0,6.641e-5,0.358,0.358,1.318e-5,965.265,0.001,338.777,0.395,6.4,32.17
4.479,0.022,2684.52,498.362,0.267,0.003,62.625,43.708,46.939,0.592,0.389,0.063,0.14,0.592,0.005,0.016,4.276e-4,0,2.898e-5,0.358,0.358,-1.164e-5,964.484,0.001,338.751,0.395,6.4,32.17
4.529,0.121,2683.232,497.074,0.267,0.003,62.585,43.691,45.815,0.592,0.389,0.063,0.14,0.592,0.03,0.089,2.264e-4,0,6.905e-6,0.358,0.358,-7.691e-6,963.702,0.001,338.725,0.396,6.4,32.17
4.579,0.145,2681.944,495.786,0.267,0.003,62.576,43.674,44.691,0.592,0.389,0.063,0.14,0.592,0.036,0.108,-5.432e-5,0,-2.136e-5,0.358,0.358,9.849e-6,962.921,0.001,338.699,0.395,6.4,32.17
4.629,0.05,2680.656,494.498,0.267,0.003,62.613,43.658,43.567,0.592,0.389,0.063,0.14,0.592,0.012,0.037,-3.431e-4,0,-5.139e-5,0.358,0.358,5.326e-5,962.14,0.001,338.672,0.395,6.4,32.17
4.679,0.097,2679.368,493.21,0.267,0.003,62.595,43.641,42.443,0.591,0.389,0.062,0.14,0.591,0.024,0.072,-2.008e-4,0,-8.905e-5,0.358,0.358,-4.224e-5,961.359,0.001,338.646,0.395,6.4,32.17
4.729,0.183,2678.08,491.922,0.267,0.003,62.561,43.625,41.319,0.591,0.389,0.062,0.14,0.591,0.046,0.136,3.869e-4,0,-1.348e-4,0.358,0.358,-1.41e-7,960.578,0.001,338.62,0.395,6.4,32.17
4.779,0.088,2676.791,490.633,0.266,0.003,62.598,43.608,40.195,0.591,0.389,0.062,0.14,0.591,0.022,0.066,1.269e-4,0,-1.5e-4,0.358,0.358,3.388e-5,959.798,0.001,338.594,0.395,6.4,32.17
4.829,0.084,2675.503,489.345,0.266,0.003,62.599,43.591,39.072,0.591,0.389,0.062,0.14,0.591,0.021,0.063,1.671e-4,0,-1.783e-4,0.358,0.358,-1.929e-5,959.019,0.001,338.568,0.394,6.4,32.17
4.879,0.147,2674.215,488.057,0.266,0.003,62.573,43.575,37.948,0.591,0.389,0.062,0.14,0.591,0.037,0.11,4.498e-4,0,-2.108e-4,0.358,0.358,1.109e-7,958.241,0.001,338.541,0.394,6.4,32.17
4.919,0.1,2673.177,487.019,0.266,0.003,62.592,43.561,37.042,0.591,0.389,0.062,0.14,0.591,0.025,0.074,-1.071e-4,0,-2.351e-4,0.358,0.358,2.256e-5,957.614,0.001,338.52,0.394,6.4,32.17
4.969,0.048,2672.365,486.207,0.266,0.003,62.612,43.551,36.278,0.591,0.389,0.062,0.14,0.591,0.012,0.035,-1.301e-4,0,-2.684e-4,0.358,0.358,-3.911e-5,956.837,0.001,338.494,0.393,6.4,32.17
5.019,0.145,2671.552,485.394,0.266,0.003,62.573,43.54,35.513,0.591,0.389,0.062,0.14,0.591,0.036,0.109,-2.87e-4,0,-2.932e-4,0.358,0.358,-7.18e-6,956.061,0.001,338.468,0.393,6.4,32.17
5.069,0.141,2670.74,484.582,0.266,0.003,62.574,43.53,34.749,0.59,0.389,0.062,0.14,0.591,0.035,0.105,2.115e-4,0,-3.092e-4,0.358,0.358,8.334e-6,955.287,0.001,338.442,0.392,6.4,32.17
5.119,0.043,2669.927,483.769,0.266,0.003,62.612,43.519,33.984,0.59,0.389,0.062,0.14,0.59,0.011,0.032,3.279e-4,0,-3.369e-4,0.358,0.358,2.799e-5,954.518,0.001,338.416,0.392,6.4,32.17
5.169,0.114,2669.115,482.957,0.265,0.003,62.583,43.508,33.22,0.59,0.389,0.061,0.14,0.59,0.029,0.086,-3.962e-4,0,-3.67e-4,0.358,0.358,-2.328e-5,953.782,0.001,338.39,0.391,6.4,32.17
5.219,0.135,2668.302,482.144,0.265,0.003,62.574,43.498,32.455,0.59,0.389,0.061,0.14,0.59,0.034,0.101,-1.951e-5,0,-3.799e-4,0.358,0.358,1.049e-6,953.048,0.001,338.364,0.39,6.4,32.17
5.269,0.023,2667.49,481.332,0.265,0.003,62.617,43.487,31.691,0.59,0.389,0.061,0.14,0.59,0.006,0.017,3.82e-6,0,-3.883e-4,0.358,0.358,-2.809e-6,952.315,0.001,338.339,0.39,6.4,32.17
5.319,0.135,2666.677,480.519,0.265,0.003,62.572,43.477,30.926,0.589,0.389,0.061,0.14,0.589,0.034,0.101,-3.617e-4,0,-4.101e-4,0.358,0.358,-1.609e-6,951.584,0.001,338.313,0.389,6.4,32.17
5.369,0.158,2665.865,479.707,0.265,0.003,62.563,43.466,30.162,0.589,0.389,0.061,0.14,0.589,0.04,0.118,1.622e-4,0,-4.25e-4,0.358,0.358,2.212e-5,950.854,0.001,338.287,0.388,6.4,32.17
5.419,0.079,2665.052,478.894,0.265,0.003,62.593,43.456,29.397,0.589,0.389,0.061,0.14,0.589,0.02,0.059,-1.336e-4,0,-4.472e-4,0.358,0.358,6.515e-5,950.125,0.001,338.261,0.387,6.4,32.17
5.469,0.136,2664.24,478.082,0.265,0.003,62.57,43.445,28.633,0.589,0.389,0.06,0.139,0.589,0.034,0.102,-4.704e-4,0,-4.871e-4,0.358,0.358,-6.747e-5,949.399,0.001,338.236,0.387,6.4,32.17
5.519,0.22,2663.427,477.269,0.265,0.003,62.535,43.434,27.868,0.588,0.389,0.06,0.139,0.588,0.055,0.166,-1.075e-4,0,-5.139e-4,0.358,0.358,-1.651e-6,948.674,0.001,338.21,0.386,6.4,32.17
5.569,0.124,2662.615,476.457,0.265,0.003,62.572,43.424,27.104,0.588,0.389,0.06,0.139,0.588,0.031,0.093,-3.958e-4,0,-5.306e-4,0.358,0.358,3.219e-5,947.951,0.001,338.185,0.385,6.4,32.17
5.619,0.049,2661.802,475.644,0.264,0.003,62.601,43.413,26.339,0.588,0.389,0.06,0.139,0.588,0.012,0.037,3.626e-4,0,-5.501e-4,0.358,0.358,-2.584e-5,947.229,0.001,338.159,0.384,6.4,32.17
5.669,0.143,2660.99,474.832,0.264,0.003,62.563,43.403,25.575,0.587,0.389,0.059,0.139,0.588,0.036,0.107,2.216e-4,0,-5.769e-4,0.357,0.358,-1.611e-6,946.51,0.001,338.134,0.383,6.4,32.17
5.719,0.111,2660.177,474.019,0.264,0.003,62.574,43.392,24.81,0.587,0.389,0.059,0.139,0.587,0.028,0.083,2.89e-4,0,-6.158e-4,0.357,0.358,9.107e-6,945.792,0.001,338.109,0.382,6.4,32.17
5.769,0.08,2659.365,473.207,0.264,0.003,62.585,43.381,24.046,0.587,0.389,0.059,0.139,0.587,0.02,0.06,2.854e-4,0,-6.526e-4,0.357,0.358,-4.748e-7,945.077,0.001,338.083,0.381,6.4,32.17
5.819,0.119,2658.552,472.394,0.264,0.003,62.569,43.371,23.281,0.586,0.389,0.059,0.139,0.586,0.03,0.09,-3.108e-4,0,-6.739e-4,0.357,0.358,-6.167e-6,944.364,0.001,338.058,0.38,6.4,32.17
5.869,0.158,2657.74,471.582,0.264,0.003,62.552,43.36,22.517,0.586,0.389,0.058,0.139,0.586,0.04,0.119,4.39e-4,0,-6.886e-4,0.357,0.358,3.596e-7,943.653,0.001,338.033,0.379,6.4,32.17
5.919,0.105,2656.927,470.769,0.264,0.003,62.572,43.349,21.752,0.586,0.389,0.058,0.139,0.586,0.026,0.079,4.16e-4,0,-7.235e-4,0.357,0.358,2.14e-5,942.944,0.001,338.008,0.377,6.4,32.17
5.944,0.062,2656.521,470.363,0.264,0.003,62.588,43.344,21.37,0.586,0.389,0.058,0.138,0.586,0.015,0.047,1.796e-4,0,-7.466e-4,0.357,0.358,-6.194e-8,942.59,0.001,337.996,0.377,6.4,32.17
5.982,0.103,2656.169,470.011,0.264,0.003,62.571,43.339,20.937,0.585,0.389,0.058,0.138,0.585,0.026,0.077,-3.208e-4,0,-7.568e-4,0.357,0.358,-1.718e-5,942.061,0.001,337.977,0.376,6.4,32.17
6.032,0.131,2655.7,469.542,0.264,0.003,62.558,43.333,20.36,0.585,0.389,0.057,0.138,0.585,0.033,0.099,-8.692e-5,0,-7.75e-4,0.357,0.358,-1.33e-6,941.357,0.001,337.952,0.375,6.4,32.17
6.082,0.106,2655.231,469.073,0.264,0.003,62.567,43.327,19.783,0.584,0.389,0.057,0.138,0.584,0.027,0.079,-2.407e-4,0,-8.055e-4,0.357,0.358,4.912e-6,940.656,0.001,337.927,0.373,6.4,32.17
6.132,0.064,2654.762,468.604,0.264,0.003,62.582,43.321,19.207,0.584,0.389,0.057,0.138,0.584,0.016,0.048,4.5e-4,0,-8.264e-4,0.357,0.358,-7.133e-7,939.957,0.001,337.903,0.372,6.4,32.17
6.182,0.106,2654.293,468.135,0.264,0.003,62.564,43.315,18.63,0.584,0.389,0.056,0.138,0.584,0.027,0.08,4.116e-4,0,-8.525e-4,0.357,0.358,-4.987e-6,939.261,0.001,337.878,0.371,6.4,32.17
6.232,0.117,2653.824,467.666,0.263,0.003,62.558,43.309,18.053,0.583,0.389,0.056,0.138,0.583,0.029,0.088,4.44e-4,0,-8.727e-4,0.357,0.358,1.425e-6,938.568,0.001,337.854,0.369,6.4,32.17
6.282,0.05,2653.355,467.197,0.263,0.003,62.583,43.302,17.476,0.583,0.389,0.056,0.138,0.583,0.012,0.037,4.621e-4,0,-8.857e-4,0.357,0.358,1.629e-5,937.877,0.001,337.83,0.368,6.4,32.17
6.332,0.069,2652.886,466.728,0.263,0.003,62.574,43.296,16.899,0.582,0.39,0.055,0.137,0.582,0.017,0.052,2.703e-4,0,-9.08e-4,0.357,0.358,-2.724e-5,937.188,0.001,337.805,0.367,6.4,32.17
6.382,0.148,2652.417,466.259,0.263,0.003,62.542,43.29,16.322,0.582,0.39,0.055,0.137,0.582,0.037,0.112,9.53e-5,0,-9.234e-4,0.357,0.358,-1.646e-6,936.503,0.001,337.781,0.365,6.4,32.17
6.432,0.119,2651.948,465.79,0.263,0.003,62.551,43.284,15.745,0.582,0.39,0.055,0.137,0.582,0.03,0.09,-1.53e-4,0,-9.616e-4,0.357,0.358,1.615e-5,935.82,0.001,337.757,0.364,6.4,32.17
6.482,0.048,2651.479,465.321,0.263,0.003,62.578,43.278,15.168,0.581,0.39,0.054,0.137,0.581,0.012,0.036,3.328e-4,0,-9.67e-4,0.357,0.358,4.446e-5,935.14,0.001,337.733,0.362,6.4,32.17
6.532,0.05,2651.01,464.852,0.263,0.003,62.576,43.272,14.591,0.581,0.39,0.054,0.137,0.581,0.013,0.038,-1.038e-4,0,-0.001,0.357,0.358,-4.763e-5,934.462,0.001,337.709,0.361,6.4,32.17
6.582,0.112,2650.541,464.383,0.263,0.003,62.55,43.265,14.014,0.58,0.39,0.054,0.137,0.58,0.028,0.084,2.032e-4,0,-0.001,0.357,0.358,-1.237e-5,933.788,0.001,337.685,0.359,6.4,32.17
6.631,0.119,2650.074,463.916,0.263,0.003,62.546,43.259,13.439,0.58,0.39,0.053,0.137,0.58,0.03,0.09,1.484e-4,0,-0.001,0.356,0.358,5.928e-7,933.119,0.001,337.662,0.358,6.4,32.17
6.68,0.055,2649.621,463.463,0.263,0.003,62.569,43.253,12.882,0.579,0.39,0.053,0.137,0.579,0.014,0.042,1.044e-4,0,-0.001,0.356,0.358,1.566e-5,932.473,0.001,337.639,0.356,6.4,32.17
6.726,0.022,2649.186,463.028,0.263,0.003,62.581,43.247,12.347,0.579,0.39,0.053,0.136,0.579,0.006,0.017,-1.347e-5,0,-0.001,0.356,0.357,-1.948e-5,931.856,0.001,337.617,0.355,6.4,32.17
6.772,0.093,2648.949,462.792,0.263,0.003,62.551,43.244,11.949,0.578,0.39,0.052,0.136,0.578,0.023,0.07,-1.442e-4,0,-0.001,0.356,0.357,-9.559e-6,931.247,0.001,337.596,0.353,6.4,32.17
6.818,0.125,2648.714,462.556,0.263,0.003,62.537,43.241,11.552,0.578,0.39,0.052,0.136,0.578,0.031,0.094,3.245e-5,0,-0.001,0.356,0.357,3.832e-7,930.644,0.001,337.575,0.352,6.4,32.17
6.863,0.095,2648.478,462.32,0.263,0.003,62.548,43.238,11.154,0.577,0.39,0.052,0.136,0.578,0.024,0.071,-5.675e-5,0,-0.001,0.356,0.357,1.633e-5,930.042,0.001,337.553,0.35,6.4,32.17
6.909,0.044,2648.243,462.085,0.263,0.003,62.566,43.235,10.759,0.577,0.39,0.051,0.136,0.577,0.011,0.033,1.746e-4,0,-0.001,0.356,0.357,-8.894e-7,929.445,0.001,337.532,0.349,6.4,32.17
6.954,0.096,2648.013,461.855,0.263,0.003,62.544,43.232,10.37,0.577,0.39,0.051,0.136,0.577,0.024,0.072,4.547e-4,0,-0.001,0.356,0.357,-1.58e-5,928.862,0.001,337.512,0.347,6.4,32.17
6.997,0.145,2647.787,461.629,0.263,0.003,62.524,43.229,9.99,0.576,0.39,0.051,0.136,0.576,0.036,0.109,-4.63e-4,0,-0.001,0.356,0.357,-1.352e-7,928.294,0.001,337.492,0.346,6.4,32.17
7.042,0.094,2647.558,461.4,0.263,0.003,62.542,43.226,9.604,0.576,0.39,0.05,0.135,0.576,0.024,0.071,2.076e-4,0,-0.001,0.356,0.357,8.594e-6,927.719,0.001,337.471,0.345,6.4,32.17
7.085,0.043,2647.336,461.178,0.263,0.003,62.561,43.223,9.23,0.575,0.39,0.05,0.135,0.575,0.011,0.033,-1.104e-4,0,-0.001,0.356,0.357,2.452e-5,927.166,0.001,337.452,0.343,6.4,32.17
7.129,0.019,2647.111,460.953,0.263,0.003,62.569,43.22,8.851,0.575,0.39,0.05,0.135,0.575,0.005,0.014,-4.33e-4,0,-0.001,0.356,0.357,-1.379e-5,926.607,0.001,337.432,0.342,6.4,32.17
7.172,0.072,2646.889,460.731,0.263,0.003,62.546,43.217,8.476,0.575,0.39,0.049,0.135,0.575,0.018,0.054,2.356e-7,0,-0.001,0.356,0.357,-1.382e-5,926.056,0.001,337.413,0.34,6.4,32.17
7.215,0.087,2646.669,460.511,0.263,0.003,62.539,43.214,8.105,0.574,0.39,0.049,0.135,0.574,0.022,0.066,4.565e-4,0,-0.001,0.356,0.357,-1.862e-6,925.514,0.001,337.394,0.339,6.4,32.17
7.257,0.053,2646.451,460.293,0.263,0.003,62.551,43.211,7.739,0.574,0.39,0.049,0.135,0.574,0.013,0.04,4.277e-4,0,-0.001,0.356,0.357,0,924.98,0.001,337.375,0.337,6.4,32.17
7.299,0.085,2646.234,460.076,0.263,0.003,62.537,43.209,7.373,0.573,0.39,0.048,0.135,0.574,0.021,0.064,5.861e-5,0,-0.001,0.356,0.357,-1.938e-6,924.451,0.001,337.356,0.336,6.4,32.17
7.341,0.066,2646.016,459.858,0.262,0.003,62.543,43.206,7.005,0.573,0.39,0.048,0.135,0.573,0.017,0.05,2.567e-4,0,-0.001,0.356,0.357,1.026e-6,923.92,0.001,337.337,0.334,6.4,32.17
7.382,0.068,2645.805,459.647,0.262,0.003,62.541,43.203,6.65,0.573,0.39,0.048,0.134,0.573,0.017,0.052,-2.914e-4,0,-0.001,0.356,0.357,7.401e-6,923.409,0.001,337.319,0.333,6.4,32.17
7.423,0.049,2645.594,459.436,0.262,0.003,62.547,43.2,6.294,0.572,0.391,0.048,0.134,0.572,0.012,0.037,2.735e-4,0,-0.001,0.355,0.357,2.003e-5,922.901,0.001,337.302,0.331,6.4,32.17
7.437,0.035,2645.523,459.365,0.262,0.003,62.552,43.199,6.174,0.572,0.391,0.047,0.134,0.572,0.009,0.026,4.781e-4,0,-0.002,0.355,0.357,2.311e-5,922.73,0.001,337.295,0.331,6.4,32.17
7.458,0.02,2645.47,459.312,0.262,0.003,62.558,43.198,6.076,0.572,0.391,0.047,0.134,0.572,0.005,0.015,8.38e-5,0,-0.002,0.355,0.357,1.654e-5,922.474,0.001,337.286,0.33,6.4,32.17
7.489,0.031,2645.392,459.234,0.262,0.003,62.552,43.197,5.929,0.572,0.391,0.047,0.134,0.572,0.008,0.024,-4.898e-5,0,-0.002,0.355,0.357,-1.638e-7,922.09,0.001,337.273,0.329,6.4,32.17
7.53,0.071,2645.29,459.132,0.262,0.003,62.535,43.196,5.738,0.571,0.391,0.047,0.134,0.571,0.018,0.053,-3.288e-4,0,-0.002,0.355,0.357,-1.67e-5,921.592,0.001,337.255,0.328,6.4,32.17
7.57,0.096,2645.19,459.032,0.262,0.003,62.524,43.195,5.549,0.571,0.391,0.046,0.134,0.571,0.024,0.073,-3.094e-4,0,-0.002,0.355,0.357,-4.559e-6,921.103,0.001,337.238,0.326,6.4,32.17
7.61,0.109,2645.089,458.931,0.262,0.003,62.518,43.193,5.359,0.571,0.391,0.046,0.134,0.571,0.027,0.082,-1.021e-4,0,-0.002,0.355,0.357,7.373e-7,920.615,0.001,337.221,0.325,6.4,32.17
7.65,0.129,2644.987,458.829,0.262,0.003,62.508,43.192,5.168,0.57,0.391,0.046,0.134,0.57,0.032,0.098,-1.02e-4,0,-0.002,0.355,0.357,1.687e-5,920.123,0.001,337.204,0.323,6.4,32.17
7.691,0.05,2644.884,458.726,0.262,0.003,62.538,43.191,4.975,0.57,0.391,0.046,0.133,0.57,0.013,0.038,4.459e-4,0,-0.002,0.355,0.357,3.977e-6,919.632,0.001,337.186,0.322,6.4,32.17
7.731,0.073,2644.786,458.628,0.262,0.003,62.527,43.189,4.789,0.569,0.391,0.045,0.133,0.569,0.018,0.055,-2.382e-4,0,-0.002,0.355,0.357,-2.337e-5,919.16,0.001,337.17,0.32,6.4,32.17
7.77,0.115,2644.687,458.529,0.262,0.003,62.51,43.188,4.605,0.569,0.391,0.045,0.133,0.569,0.029,0.087,-2.993e-4,0,-0.002,0.355,0.357,-1.109e-5,918.693,0.001,337.153,0.319,6.4,32.17
7.809,0.133,2644.59,458.432,0.262,0.003,62.501,43.187,4.421,0.569,0.391,0.045,0.133,0.569,0.033,0.1,-2.628e-7,0,-0.002,0.355,0.357,-8.512e-8,918.231,0.001,337.137,0.317,6.4,32.17
7.847,0.131,2644.493,458.335,0.262,0.003,62.501,43.185,4.239,0.568,0.391,0.044,0.133,0.568,0.033,0.098,7.506e-5,0,-0.002,0.355,0.357,8.865e-6,917.774,0.001,337.121,0.316,6.4,32.17
7.886,0.025,2644.397,458.239,0.262,0.003,62.541,43.184,4.059,0.568,0.391,0.044,0.133,0.568,0.006,0.02,9.116e-5,0,-0.002,0.355,0.357,1.626e-5,917.325,0.001,337.105,0.315,6.4,32.17
7.924,0.072,2644.299,458.141,0.262,0.003,62.521,43.183,3.876,0.568,0.391,0.044,0.133,0.568,0.018,0.055,2.755e-4,0,-0.002,0.355,0.357,-1.668e-5,916.871,0.001,337.089,0.313,6.4,32.17
7.963,0.133,2644.202,458.044,0.262,0.003,62.496,43.182,3.693,0.567,0.391,0.044,0.133,0.567,0.033,0.1,-2.988e-4,0,-0.002,0.355,0.357,-1.732e-6,916.42,0.001,337.073,0.312,6.4,32.17
