# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
2.348,0.414,2773.668,587.472,0.278,0.003,62.408,44.816,111.063,0.57,0.391,0.046,0.133,0.57,0.104,0.286,-1.075e-4,0,0.007,0.711,0.704,5.072e-6,995.88,0.001,339.806,0.322,6.4,32.17
2.358,0.398,2772.998,586.801,0.278,0.003,62.415,44.808,110.651,0.57,0.391,0.046,0.134,0.57,0.1,0.275,-4.941e-4,0,0.007,0.711,0.704,3.327e-5,995.756,0.001,339.801,0.323,6.4,32.17
2.367,0.372,2772.521,586.325,0.278,0.003,62.425,44.802,110.326,0.57,0.391,0.046,0.134,0.571,0.093,0.257,-5.366e-5,0,0.007,0.711,0.704,8.065e-5,995.639,0.001,339.797,0.324,6.4,32.17
2.376,0.333,2772.042,585.846,0.278,0.003,62.44,44.797,109.999,0.57,0.391,0.046,0.134,0.571,0.084,0.231,-2.384e-4,0,0.006,0.711,0.704,1.437e-4,995.521,0.001,339.793,0.324,6.4,32.17
2.386,0.285,2771.56,585.364,0.278,0.003,62.459,44.791,109.671,0.571,0.391,0.046,0.134,0.571,0.071,0.197,5.7e-5,0,0.006,0.711,0.704,2.163e-4,995.401,0.001,339.789,0.325,6.4,32.17
2.395,0.227,2771.075,584.879,0.278,0.003,62.481,44.785,109.34,0.571,0.391,0.046,0.134,0.571,0.057,0.157,-8.869e-5,0,0.006,0.711,0.704,2.912e-4,995.281,0.001,339.785,0.326,6.4,32.17
2.404,0.163,2770.587,584.391,0.278,0.003,62.506,44.779,109.007,0.571,0.391,0.047,0.134,0.571,0.041,0.112,-4.706e-4,0,0.006,0.711,0.705,3.518e-4,995.16,0.001,339.781,0.326,6.4,32.17
2.414,0.095,2770.095,583.899,0.278,0.003,62.533,44.773,108.671,0.571,0.391,0.047,0.134,0.571,0.024,0.065,-2.857e-4,0,0.006,0.711,0.705,3.865e-4,995.037,0.001,339.777,0.327,6.4,32.17
2.423,0.025,2769.6,583.403,0.278,0.003,62.563,44.767,108.333,0.571,0.391,0.047,0.134,0.571,0.006,0.017,4.906e-4,0,0.006,0.711,0.705,3.645e-4,994.913,0.001,339.773,0.328,6.4,32.17
2.433,0.048,2769.1,582.904,0.277,0.003,62.548,44.761,107.992,0.572,0.391,0.047,0.134,0.572,0.012,0.034,-3.91e-5,0,0.006,0.711,0.705,-3.981e-4,994.788,0.001,339.769,0.328,6.4,32.17
2.443,0.117,2768.596,582.4,0.277,0.003,62.521,44.755,107.649,0.572,0.391,0.047,0.134,0.572,0.029,0.081,-2.727e-4,0,0.006,0.711,0.705,-3.795e-4,994.662,0.001,339.765,0.329,6.4,32.17
2.452,0.183,2768.089,581.893,0.277,0.003,62.495,44.749,107.303,0.572,0.391,0.047,0.134,0.572,0.046,0.128,4.606e-4,0,0.006,0.711,0.705,-3.354e-4,994.534,0.001,339.76,0.33,6.4,32.17
2.462,0.243,2767.578,581.381,0.277,0.003,62.472,44.743,106.954,0.572,0.391,0.047,0.134,0.572,0.061,0.169,4.483e-4,0,0.006,0.711,0.705,-2.759e-4,994.406,0.001,339.756,0.33,6.4,32.17
2.472,0.296,2767.062,580.866,0.277,0.003,62.451,44.737,106.603,0.572,0.391,0.047,0.134,0.572,0.074,0.205,2.046e-4,0,0.006,0.711,0.705,-2.086e-4,994.276,0.001,339.752,0.331,6.4,32.17
2.482,0.34,2766.544,580.347,0.277,0.003,62.434,44.73,106.249,0.572,0.39,0.048,0.134,0.573,0.085,0.236,4.732e-4,0,0.006,0.711,0.705,-1.409e-4,994.144,0.001,339.747,0.332,6.4,32.17
2.492,0.373,2766.021,579.825,0.277,0.003,62.421,44.724,105.892,0.573,0.39,0.048,0.134,0.573,0.094,0.26,2.055e-4,0,0.006,0.711,0.706,-8.027e-5,994.012,0.001,339.743,0.333,6.4,32.17
2.502,0.396,2765.494,579.298,0.277,0.003,62.412,44.718,105.533,0.573,0.39,0.048,0.134,0.573,0.1,0.275,3.469e-4,0,0.006,0.711,0.706,-3.377e-5,993.878,0.001,339.738,0.333,6.4,32.17
2.512,0.409,2764.964,578.767,0.277,0.003,62.408,44.711,105.171,0.573,0.39,0.048,0.134,0.573,0.103,0.285,-4.884e-4,0,0.006,0.711,0.706,-6.406e-6,993.743,0.001,339.734,0.334,6.4,32.17
2.523,0.41,2764.429,578.233,0.277,0.003,62.408,44.705,104.807,0.573,0.39,0.048,0.135,0.573,0.103,0.285,-1.203e-4,0,0.005,0.711,0.706,6.965e-7,993.607,0.001,339.729,0.335,6.4,32.17
2.533,0.397,2763.891,577.695,0.277,0.003,62.414,44.698,104.44,0.573,0.39,0.048,0.135,0.574,0.1,0.277,-1.024e-4,0,0.005,0.711,0.706,1.749e-5,993.47,0.001,339.725,0.335,6.4,32.17
2.543,0.372,2763.35,577.154,0.277,0.003,62.425,44.692,104.07,0.574,0.39,0.048,0.135,0.574,0.094,0.259,-3.865e-4,0,0.005,0.712,0.706,5.487e-5,993.331,0.001,339.72,0.336,6.4,32.17
2.554,0.334,2762.804,576.608,0.277,0.003,62.44,44.685,103.698,0.574,0.39,0.049,0.135,0.574,0.084,0.233,-2.687e-4,0,0.005,0.712,0.706,1.082e-4,993.191,0.001,339.715,0.337,6.4,32.17
2.564,0.283,2762.254,576.058,0.277,0.003,62.462,44.678,103.323,0.574,0.39,0.049,0.135,0.574,0.071,0.198,-2.868e-4,0,0.005,0.712,0.706,1.698e-4,993.05,0.001,339.71,0.337,6.4,32.17
2.575,0.223,2761.7,575.504,0.277,0.003,62.487,44.672,102.945,0.574,0.39,0.049,0.135,0.574,0.056,0.155,-4.849e-4,0,0.005,0.712,0.707,2.304e-4,992.907,0.001,339.706,0.338,6.4,32.17
2.586,0.156,2761.142,574.946,0.277,0.003,62.514,44.665,102.564,0.574,0.39,0.049,0.135,0.574,0.039,0.108,-2.156e-4,0,0.005,0.712,0.707,2.8e-4,992.763,0.001,339.701,0.339,6.4,32.17
2.597,0.084,2760.579,574.383,0.277,0.003,62.543,44.658,102.18,0.575,0.39,0.049,0.135,0.575,0.021,0.059,-3.954e-4,0,0.005,0.712,0.707,3.032e-4,992.617,0.001,339.696,0.34,6.4,32.17
2.607,0.021,2760.011,573.815,0.276,0.003,62.567,44.651,101.793,0.575,0.39,0.049,0.135,0.575,0.005,0.015,1.168e-4,0,0.005,0.712,0.707,6.473e-5,992.47,0.001,339.691,0.34,6.4,32.17
2.618,0.065,2759.44,573.243,0.276,0.003,62.56,44.644,101.403,0.575,0.39,0.05,0.135,0.575,0.016,0.046,-3.982e-4,0,0.005,0.712,0.707,-2.972e-4,992.321,0.001,339.686,0.341,6.4,32.17
2.63,0.133,2758.863,572.667,0.276,0.003,62.533,44.637,101.01,0.575,0.39,0.05,0.135,0.575,0.033,0.094,-1.467e-4,0,0.005,0.712,0.707,-2.844e-4,992.171,0.001,339.681,0.342,6.4,32.17
2.641,0.196,2758.282,572.086,0.276,0.003,62.51,44.63,100.614,0.575,0.39,0.05,0.135,0.575,0.049,0.138,-7.497e-5,0,0.005,0.712,0.707,-2.375e-4,992.02,0.001,339.676,0.342,6.4,32.17
2.652,0.25,2757.697,571.501,0.276,0.003,62.49,44.623,100.214,0.575,0.39,0.05,0.135,0.576,0.063,0.175,-4.155e-4,0,0.005,0.712,0.707,-1.785e-4,991.867,0.001,339.671,0.343,6.4,32.17
2.663,0.29,2757.107,570.91,0.276,0.003,62.475,44.616,99.812,0.576,0.39,0.05,0.135,0.576,0.073,0.203,5.375e-5,0,0.005,0.712,0.707,-1.21e-4,991.712,0.001,339.666,0.344,6.4,32.17
2.675,0.319,2756.512,570.316,0.276,0.003,62.465,44.609,99.406,0.576,0.39,0.05,0.135,0.576,0.08,0.224,-1.298e-4,0,0.005,0.712,0.707,-6.895e-5,991.556,0.001,339.66,0.345,6.4,32.17
2.686,0.337,2755.913,569.717,0.276,0.003,62.459,44.601,98.998,0.576,0.39,0.05,0.135,0.576,0.085,0.236,-5.008e-5,0,0.005,0.712,0.708,-2.89e-5,991.399,0.001,339.655,0.345,6.4,32.17
2.698,0.343,2755.31,569.114,0.276,0.003,62.458,44.594,98.586,0.576,0.39,0.051,0.136,0.576,0.086,0.241,1.847e-4,0,0.005,0.712,0.708,-5.456e-6,991.24,0.001,339.65,0.346,6.4,32.17
2.709,0.337,2754.702,568.505,0.276,0.003,62.461,44.586,98.171,0.576,0.39,0.051,0.136,0.577,0.085,0.237,1.548e-4,0,0.004,0.712,0.708,3.459e-7,991.079,0.001,339.644,0.347,6.4,32.17
2.721,0.321,2754.089,567.892,0.276,0.003,62.468,44.579,97.753,0.577,0.39,0.051,0.136,0.577,0.081,0.225,-2.099e-4,0,0.004,0.712,0.708,1.129e-5,990.917,0.001,339.639,0.347,6.4,32.17
2.733,0.296,2753.471,567.275,0.276,0.003,62.478,44.571,97.332,0.577,0.39,0.051,0.136,0.577,0.074,0.209,6.136e-5,0,0.004,0.712,0.708,3.491e-5,990.753,0.001,339.633,0.348,6.4,32.17
2.745,0.264,2752.848,566.652,0.276,0.003,62.491,44.564,96.907,0.577,0.39,0.051,0.136,0.577,0.066,0.186,3.352e-5,0,0.004,0.712,0.708,6.609e-5,990.588,0.001,339.628,0.349,6.4,32.17
2.757,0.216,2752.22,566.024,0.276,0.003,62.511,44.556,96.478,0.577,0.39,0.051,0.136,0.577,0.054,0.151,-1.37e-4,0,0.004,0.713,0.708,1.083e-4,990.421,0.001,339.622,0.349,6.4,32.17
2.769,0.149,2751.584,565.387,0.275,0.003,62.538,44.548,96.044,0.577,0.39,0.051,0.136,0.577,0.037,0.104,-4.286e-4,0,0.004,0.713,0.708,1.506e-4,990.251,0.001,339.616,0.35,6.4,32.17
2.782,0.075,2750.938,564.742,0.275,0.003,62.568,44.54,95.604,0.578,0.39,0.052,0.136,0.578,0.019,0.053,-3.225e-4,0,0.004,0.713,0.709,1.564e-4,990.078,0.001,339.611,0.351,6.4,32.17
2.794,0.031,2750.285,564.088,0.275,0.003,62.573,44.532,95.158,0.578,0.39,0.052,0.136,0.578,0.008,0.022,1.887e-5,0,0.004,0.713,0.709,-4.99e-5,989.903,0.001,339.605,0.352,6.4,32.17
2.807,0.089,2749.622,563.426,0.275,0.003,62.554,44.524,94.707,0.578,0.39,0.052,0.136,0.578,0.022,0.063,3.469e-4,0,0.004,0.713,0.709,-1.69e-4,989.726,0.001,339.599,0.352,6.4,32.17
2.82,0.14,2748.955,562.758,0.275,0.003,62.534,44.516,94.251,0.578,0.39,0.052,0.136,0.578,0.035,0.099,-4.751e-4,0,0.004,0.713,0.709,-1.365e-4,989.546,0.001,339.593,0.353,6.4,32.17
2.833,0.18,2748.282,562.086,0.275,0.003,62.518,44.508,93.792,0.578,0.39,0.052,0.136,0.579,0.045,0.127,4.135e-4,0,0.004,0.713,0.709,-9.53e-5,989.365,0.001,339.587,0.354,6.4,32.17
2.846,0.207,2747.604,561.408,0.275,0.003,62.508,44.5,93.33,0.579,0.39,0.052,0.136,0.579,0.052,0.145,-2.262e-4,0,0.004,0.713,0.709,-5.608e-5,989.182,0.001,339.581,0.354,6.4,32.17
2.859,0.229,2746.921,560.724,0.275,0.003,62.5,44.491,92.864,0.579,0.39,0.053,0.136,0.579,0.058,0.162,-2.287e-4,0,0.004,0.713,0.709,-2.679e-5,988.997,0.001,339.574,0.355,6.4,32.17
2.872,0.243,2746.229,560.032,0.275,0.003,62.495,44.483,92.392,0.579,0.39,0.053,0.136,0.579,0.061,0.171,-8.809e-5,0,0.004,0.713,0.709,-6.967e-6,988.81,0.001,339.568,0.356,6.4,32.17
2.886,0.243,2745.527,559.331,0.275,0.003,62.495,44.474,91.913,0.579,0.39,0.053,0.137,0.579,0.061,0.171,4.93e-4,0,0.004,0.713,0.709,0,988.619,0.001,339.562,0.357,6.4,32.17
2.899,0.228,2744.818,558.621,0.275,0.003,62.502,44.465,91.429,0.58,0.39,0.053,0.137,0.58,0.057,0.161,-9.97e-5,0,0.004,0.713,0.71,6.365e-6,988.426,0.001,339.555,0.357,6.4,32.17
2.913,0.195,2744.099,557.902,0.275,0.003,62.515,44.457,90.939,0.58,0.39,0.053,0.137,0.58,0.049,0.138,3.336e-4,0,0.004,0.713,0.71,2.015e-5,988.23,0.001,339.549,0.358,6.4,32.17
2.927,0.155,2743.372,557.175,0.274,0.003,62.532,44.448,90.443,0.58,0.39,0.053,0.137,0.58,0.039,0.11,-2.067e-4,0,0.003,0.713,0.71,2.953e-5,988.032,0.001,339.542,0.359,6.4,32.17
2.941,0.118,2742.636,556.44,0.274,0.003,62.549,44.439,89.941,0.58,0.39,0.054,0.137,0.58,0.03,0.084,4.089e-4,0,0.003,0.713,0.71,1.954e-5,987.83,0.001,339.535,0.359,6.4,32.17
2.956,0.098,2741.891,555.695,0.274,0.003,62.562,44.429,89.433,0.58,0.39,0.054,0.137,0.58,0.025,0.07,4.428e-4,0,0.003,0.713,0.71,8.218e-7,987.626,0.001,339.528,0.36,6.4,32.17
2.97,0.099,2741.137,554.94,0.274,0.003,62.567,44.42,88.918,0.581,0.39,0.054,0.137,0.581,0.025,0.071,-4.499e-4,0,0.003,0.713,0.71,-1.014e-5,987.419,0.001,339.521,0.361,6.4,32.17
2.985,0.12,2740.37,554.174,0.274,0.003,62.561,44.411,88.395,0.581,0.39,0.054,0.137,0.581,0.03,0.086,1.28e-4,0,0.003,0.713,0.71,-3.08e-5,987.208,0.001,339.514,0.362,6.4,32.17
3,0.15,2739.592,553.395,0.274,0.003,62.55,44.401,87.865,0.581,0.39,0.054,0.137,0.581,0.038,0.106,-1.654e-4,0,0.003,0.714,0.71,-3.267e-5,986.993,0.001,339.507,0.362,6.4,32.17
3.015,0.192,2738.802,552.605,0.274,0.003,62.534,44.391,87.326,0.581,0.39,0.055,0.137,0.581,0.048,0.137,-3.883e-4,0,0.003,0.714,0.71,-1.214e-5,986.775,0.001,339.5,0.363,6.4,32.17
3.03,0.213,2738.005,551.809,0.274,0.003,62.527,44.381,86.782,0.582,0.39,0.055,0.137,0.582,0.053,0.151,-2.082e-4,0,0.003,0.714,0.711,-1.947e-7,986.554,0.001,339.492,0.364,6.4,32.17
3.046,0.21,2737.2,551.004,0.274,0.003,62.529,44.372,86.233,0.582,0.39,0.055,0.137,0.582,0.053,0.15,1.216e-4,0,0.003,0.714,0.711,8.388e-6,986.331,0.001,339.485,0.365,6.4,32.17
3.061,0.181,2736.385,550.189,0.274,0.003,62.541,44.361,85.677,0.582,0.39,0.055,0.137,0.582,0.046,0.129,-2.147e-4,0,0.003,0.714,0.711,2.676e-5,986.105,0.001,339.477,0.365,6.4,32.17
3.077,0.142,2735.555,549.359,0.274,0.003,62.557,44.351,85.111,0.582,0.39,0.055,0.137,0.582,0.036,0.102,-2.424e-4,0,0.003,0.714,0.711,3.694e-5,985.873,0.001,339.469,0.366,6.4,32.17
3.094,0.105,2734.709,548.513,0.273,0.003,62.571,44.341,84.534,0.582,0.39,0.055,0.137,0.582,0.026,0.076,7.058e-5,0,0.003,0.714,0.711,2.185e-5,985.637,0.001,339.462,0.367,6.4,32.17
3.11,0.08,2733.847,547.651,0.273,0.003,62.576,44.33,83.946,0.583,0.39,0.056,0.138,0.583,0.02,0.057,-1.75e-4,0,0.003,0.714,0.711,-7.138e-7,985.396,0.001,339.453,0.367,6.4,32.17
3.127,0.099,2732.972,546.775,0.273,0.003,62.563,44.319,83.349,0.583,0.389,0.056,0.138,0.583,0.025,0.071,2.876e-5,0,0.003,0.714,0.711,-5.413e-5,985.151,0.001,339.445,0.368,6.4,32.17
3.144,0.151,2732.084,545.888,0.273,0.003,62.544,44.308,82.744,0.583,0.389,0.056,0.138,0.583,0.038,0.108,-4.061e-4,0,0.003,0.714,0.711,-6.326e-5,984.902,0.001,339.437,0.369,6.4,32.17
3.161,0.197,2731.182,544.986,0.273,0.003,62.527,44.297,82.129,0.583,0.389,0.056,0.138,0.583,0.049,0.14,7.564e-5,0,0.003,0.714,0.711,-3.254e-5,984.648,0.001,339.428,0.37,6.4,32.17
3.179,0.218,2730.262,544.066,0.273,0.003,62.519,44.286,81.501,0.584,0.389,0.056,0.138,0.584,0.055,0.156,-1.676e-5,0,0.003,0.714,0.712,-6.2e-6,984.389,0.001,339.42,0.37,6.4,32.17
3.197,0.215,2729.322,543.126,0.273,0.003,62.521,44.274,80.859,0.584,0.389,0.056,0.138,0.584,0.054,0.154,-2.53e-4,0,0.002,0.714,0.712,8.816e-7,984.124,0.001,339.411,0.371,6.4,32.17
3.216,0.203,2728.361,542.165,0.273,0.003,62.526,44.262,80.204,0.584,0.389,0.057,0.138,0.584,0.051,0.145,-3.284e-4,0,0.002,0.714,0.712,1.643e-5,983.852,0.001,339.402,0.372,6.4,32.17
3.234,0.172,2727.385,541.189,0.273,0.003,62.539,44.25,79.538,0.584,0.389,0.057,0.138,0.584,0.043,0.124,4.593e-4,0,0.002,0.714,0.712,4.781e-5,983.575,0.001,339.392,0.372,6.4,32.17
3.253,0.119,2726.392,540.196,0.272,0.003,62.561,44.237,78.861,0.584,0.389,0.057,0.138,0.584,0.03,0.085,1.336e-4,0,0.002,0.714,0.712,7.995e-5,983.293,0.001,339.383,0.373,6.4,32.17
3.273,0.053,2725.379,539.183,0.272,0.003,62.589,44.225,78.17,0.585,0.389,0.057,0.138,0.585,0.013,0.038,4.468e-4,0,0.002,0.714,0.712,3.122e-5,983.005,0.001,339.373,0.374,6.4,32.17
3.293,0.074,2724.34,538.143,0.272,0.003,62.593,44.212,77.461,0.585,0.389,0.057,0.138,0.585,0.019,0.053,1.02e-4,0,0.002,0.715,0.712,-7.196e-5,982.709,0.001,339.363,0.375,6.4,32.17
3.313,0.147,2723.274,537.078,0.272,0.003,62.564,44.199,76.734,0.585,0.389,0.058,0.138,0.585,0.037,0.106,3.733e-4,0,0.002,0.715,0.712,-6.699e-5,982.405,0.001,339.353,0.375,6.4,32.17
3.321,0.171,2722.871,536.674,0.272,0.003,62.555,44.193,76.459,0.585,0.389,0.058,0.138,0.585,0.043,0.123,-4.501e-5,0,0.002,0.715,0.712,-5.139e-5,982.289,0.001,339.349,0.376,6.4,32.17
3.333,0.199,2722.443,536.247,0.272,0.003,62.545,44.188,76.145,0.585,0.389,0.058,0.138,0.585,0.05,0.144,1.213e-4,0,0.002,0.715,0.713,-2.753e-5,982.116,0.001,339.343,0.376,6.4,32.17
3.35,0.221,2721.803,535.607,0.272,0.003,62.537,44.18,75.674,0.586,0.389,0.058,0.138,0.586,0.055,0.159,-4.693e-4,0,0.002,0.715,0.713,-3.421e-6,981.856,0.001,339.335,0.377,6.4,32.17
3.372,0.207,2720.993,534.797,0.272,0.003,62.543,44.17,75.079,0.586,0.389,0.058,0.139,0.586,0.052,0.15,2.55e-4,0,0.002,0.715,0.713,4.37e-6,981.527,0.001,339.323,0.377,6.4,32.17
3.395,0.164,2720.167,533.971,0.272,0.003,62.561,44.16,74.472,0.586,0.389,0.058,0.139,0.586,0.041,0.118,-1.342e-4,0,0.002,0.715,0.713,2.657e-5,981.19,0.001,339.312,0.378,6.4,32.17
3.418,0.115,2719.323,533.126,0.272,0.003,62.581,44.149,73.851,0.586,0.389,0.058,0.139,0.586,0.029,0.082,-3.391e-4,0,0.002,0.715,0.713,2.747e-5,980.845,0.001,339.301,0.379,6.4,32.17
3.441,0.099,2718.462,532.266,0.271,0.003,62.582,44.138,73.219,0.586,0.389,0.059,0.139,0.586,0.025,0.071,3.613e-4,0,0.002,0.715,0.713,1.77e-6,980.493,0.001,339.289,0.38,6.4,32.17
3.465,0.114,2717.584,531.388,0.271,0.003,62.572,44.127,72.573,0.587,0.389,0.059,0.139,0.587,0.029,0.082,-1.369e-4,0,0.002,0.715,0.713,-3.701e-6,980.133,0.001,339.277,0.38,6.4,32.17
3.489,0.133,2716.683,530.487,0.271,0.003,62.564,44.116,71.911,0.587,0.389,0.059,0.139,0.587,0.033,0.096,-1.268e-4,0,0.002,0.715,0.713,-5.701e-6,979.763,0.001,339.264,0.381,6.4,32.17
3.515,0.149,2715.756,529.56,0.271,0.003,62.558,44.104,71.23,0.587,0.389,0.059,0.139,0.587,0.037,0.108,-4.855e-4,0,0.002,0.715,0.713,-3.53e-6,979.382,0.001,339.251,0.382,6.4,32.17
3.541,0.159,2714.798,528.602,0.271,0.003,62.556,44.092,70.525,0.587,0.389,0.059,0.139,0.587,0.04,0.115,2.291e-4,0,0.002,0.715,0.714,-8.934e-8,978.987,0.001,339.238,0.383,6.4,32.17
3.568,0.137,2713.804,527.608,0.271,0.003,62.568,44.08,69.794,0.588,0.389,0.059,0.139,0.588,0.034,0.099,-4.357e-4,0,0.002,0.715,0.714,5.483e-9,978.576,0.001,339.224,0.383,6.4,32.17
3.596,0.143,2712.785,526.589,0.271,0.003,62.573,44.067,69.046,0.588,0.389,0.06,0.139,0.588,0.036,0.104,-3.287e-4,0,0.002,0.715,0.714,-2.669e-6,978.155,0.001,339.21,0.384,6.4,32.17
3.624,0.156,2711.739,525.543,0.271,0.003,62.57,44.054,68.277,0.588,0.389,0.06,0.139,0.588,0.039,0.113,-3.994e-4,0,0.001,0.715,0.714,-9.828e-8,977.721,0.001,339.196,0.385,6.4,32.17
3.654,0.145,2710.648,524.452,0.271,0.003,62.577,44.04,67.475,0.588,0.389,0.06,0.139,0.588,0.036,0.105,-2.756e-4,0,0.001,0.715,0.714,2.391e-6,977.268,0.001,339.18,0.385,6.4,32.17
3.685,0.118,2709.509,523.313,0.27,0.003,62.588,44.026,66.637,0.589,0.389,0.06,0.139,0.589,0.029,0.086,-1.307e-4,0,0.001,0.715,0.714,1.208e-6,976.794,0.001,339.165,0.386,6.4,32.17
3.717,0.121,2708.313,522.117,0.27,0.003,62.582,44.011,65.758,0.589,0.389,0.06,0.139,0.589,0.03,0.088,-9.942e-6,0,0.001,0.716,0.714,-1.373e-6,976.295,0.001,339.148,0.387,6.4,32.17
3.752,0.14,2707.056,520.859,0.27,0.003,62.572,43.995,64.834,0.589,0.389,0.061,0.14,0.589,0.035,0.102,4.684e-4,0,0.001,0.716,0.714,-3.613e-7,975.771,0.001,339.13,0.388,6.4,32.17
3.788,0.131,2705.732,519.535,0.27,0.003,62.573,43.978,63.861,0.589,0.389,0.061,0.14,0.589,0.033,0.095,3.664e-4,0,0.001,0.716,0.715,-6.885e-7,975.217,0.001,339.112,0.388,6.4,32.17
3.825,0.125,2704.354,518.157,0.27,0.003,62.576,43.961,62.848,0.589,0.389,0.061,0.14,0.59,0.031,0.091,2.186e-4,0,0.001,0.716,0.715,0,974.639,0.001,339.092,0.389,6.4,32.17
3.865,0.114,2702.877,516.681,0.27,0.003,62.585,43.942,61.762,0.59,0.389,0.061,0.14,0.59,0.029,0.083,1.938e-4,0,9.733e-4,0.716,0.715,-3.861e-7,974.019,0.001,339.071,0.39,6.4,32.17
3.909,0.117,2701.291,515.095,0.269,0.003,62.589,43.922,60.596,0.59,0.389,0.061,0.14,0.59,0.029,0.086,-2.911e-4,0,9.055e-4,0.716,0.715,5.923e-8,973.352,0.001,339.049,0.391,6.4,32.17
3.955,0.076,2699.592,513.395,0.269,0.003,62.611,43.9,59.347,0.59,0.389,0.061,0.14,0.59,0.019,0.056,-1.734e-4,0,8.409e-4,0.716,0.715,-4.25e-6,972.636,0.001,339.025,0.391,6.4,32.17
4.003,0.132,2697.807,511.611,0.269,0.003,62.585,43.878,58.036,0.59,0.389,0.062,0.14,0.59,0.033,0.097,1.897e-5,0,7.512e-4,0.716,0.715,-6.352e-6,971.883,0.001,339,0.392,6.4,32.17
4.052,0.133,2696.026,509.83,0.269,0.003,62.586,43.855,56.727,0.591,0.389,0.062,0.14,0.591,0.033,0.097,1.298e-4,0,6.671e-4,0.716,0.715,6.527e-6,971.13,0.001,338.974,0.393,6.4,32.17
4.095,0.095,2694.443,508.247,0.269,0.003,62.604,43.835,55.563,0.591,0.389,0.062,0.14,0.591,0.024,0.07,-3.838e-4,0,6.232e-4,0.716,0.715,5.368e-5,970.46,0.001,338.952,0.393,6.4,32.17
4.143,0.078,2693.197,507.001,0.268,0.003,62.608,43.819,54.476,0.591,0.389,0.062,0.14,0.591,0.019,0.057,4.027e-4,0,5.284e-4,0.716,0.716,-6.426e-5,969.706,0.001,338.926,0.394,6.4,32.17
4.192,0.177,2691.952,505.756,0.268,0.003,62.566,43.803,53.39,0.591,0.389,0.062,0.14,0.591,0.044,0.13,-7.039e-5,0,4.489e-4,0.716,0.716,-3.524e-6,968.954,0.001,338.901,0.394,6.4,32.17
4.24,0.147,2690.709,504.512,0.268,0.003,62.578,43.787,52.305,0.591,0.389,0.062,0.14,0.591,0.037,0.108,2.272e-4,0,4.094e-4,0.716,0.716,1.563e-5,968.201,0.001,338.876,0.395,6.4,32.17
4.288,0.038,2689.466,503.27,0.268,0.003,62.629,43.771,51.221,0.591,0.389,0.062,0.14,0.591,0.01,0.028,9.854e-5,0,3.164e-4,0.716,0.716,-7.975e-7,967.448,0.001,338.851,0.395,6.4,32.17
4.336,0.164,2688.224,502.028,0.268,0.003,62.573,43.755,50.137,0.591,0.389,0.062,0.14,0.591,0.041,0.121,-2.576e-4,0,2.351e-4,0.716,0.716,-1.201e-5,966.695,0.001,338.825,0.395,6.4,32.17
4.385,0.162,2686.984,500.787,0.268,0.003,62.579,43.739,49.054,0.591,0.389,0.062,0.14,0.591,0.041,0.119,3.98e-4,0,1.678e-4,0.716,0.716,2.543e-5,965.942,0.001,338.8,0.395,6.4,32.17
4.433,0.031,2685.743,499.547,0.267,0.003,62.624,43.723,47.972,0.591,0.389,0.063,0.14,0.591,0.008,0.022,-1.549e-4,0,1.288e-4,0.716,0.716,-4.146e-5,965.19,0.001,338.775,0.395,6.4,32.17
4.481,0.166,2684.503,498.307,0.267,0.003,62.574,43.707,46.89,0.592,0.389,0.063,0.14,0.592,0.042,0.122,-1.607e-4,0,5.608e-5,0.716,0.716,-1.573e-5,964.437,0.001,338.749,0.395,6.4,32.17
4.529,0.155,2683.263,497.067,0.267,0.003,62.572,43.692,45.808,0.592,0.389,0.063,0.14,0.592,0.039,0.115,-1.838e-4,0,1.247e-5,0.716,0.716,2.156e-5,963.684,0.001,338.724,0.395,6.4,32.17
4.577,0.022,2682.023,495.827,0.267,0.003,62.627,43.676,44.727,0.592,0.389,0.063,0.14,0.592,0.006,0.016,4.463e-4,0,-4.173e-5,0.716,0.716,-3.545e-5,962.932,0.001,338.699,0.395,6.4,32.17
4.625,0.188,2680.783,494.587,0.267,0.003,62.564,43.66,43.645,0.592,0.389,0.063,0.14,0.592,0.047,0.14,-1.282e-4,0,-9.943e-5,0.716,0.716,-2.05e-5,962.18,0.001,338.674,0.395,6.4,32.17
4.673,0.19,2679.543,493.347,0.267,0.003,62.57,43.644,42.563,0.591,0.389,0.062,0.14,0.592,0.048,0.141,-2.918e-4,0,-1.711e-4,0.716,0.716,2.107e-5,961.428,0.001,338.648,0.395,6.4,32.17
4.722,0.035,2678.303,492.107,0.267,0.003,62.62,43.628,41.481,0.591,0.389,0.062,0.14,0.591,0.009,0.025,1.419e-4,0,-2.556e-4,0.716,0.717,-1.184e-6,960.676,0.001,338.623,0.395,6.4,32.17
