# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
15.308,3.762,2643.121,456.9,0.262,0.003,61.069,43.168,0,0.533,0.395,0.018,0.121,0.553,1.013,2.833,-1.167e-4,0,-0.069,0.875,0.944,5.207e-4,868.177,0.001,335.318,0.071,6.4,32.17
15.328,3.768,2643.121,456.9,0.262,0.003,61.069,43.168,0,0.533,0.395,0.018,0.121,0.553,1.015,2.839,4.661e-4,0,-0.07,0.875,0.945,3.496e-4,868.131,0.001,335.316,0.07,6.4,32.17
15.349,3.781,2643.121,456.9,0.262,0.003,61.066,43.168,0,0.533,0.395,0.018,0.121,0.553,1.019,2.849,1.763e-4,0,-0.071,0.875,0.947,2.02e-4,868.085,0.001,335.315,0.07,6.4,32.17
15.369,3.922,2643.121,456.9,0.262,0.003,61.022,43.168,0,0.533,0.395,0.018,0.121,0.555,1.06,2.957,1.294e-4,0,-0.072,0.875,0.947,1.383e-4,868.04,0.001,335.313,0.069,6.4,32.17
15.39,4.081,2643.121,456.9,0.262,0.003,60.971,43.168,0,0.533,0.395,0.018,0.121,0.556,1.107,3.079,-4.58e-4,0,-0.072,0.875,0.948,9.25e-5,867.995,0.001,335.311,0.069,6.4,32.17
15.41,4.21,2643.121,456.9,0.262,0.003,60.931,43.168,0,0.533,0.395,0.018,0.121,0.558,1.145,3.178,-2.603e-4,0,-0.073,0.875,0.948,5.001e-5,867.95,0.001,335.31,0.068,6.4,32.17
15.431,4.306,2643.121,456.9,0.262,0.003,60.9,43.168,0,0.533,0.395,0.018,0.121,0.559,1.174,3.252,2.038e-4,0,-0.074,0.875,0.949,1.617e-5,867.906,0.001,335.308,0.068,6.4,32.17
15.452,4.404,2643.121,456.9,0.262,0.003,60.869,43.168,0,0.533,0.395,0.018,0.121,0.56,1.203,3.328,-2.3e-4,0,-0.075,0.875,0.95,1.158e-6,867.861,0.001,335.306,0.067,6.4,32.17
15.473,4.467,2643.121,456.9,0.262,0.003,60.85,43.168,0,0.533,0.395,0.018,0.121,0.56,1.222,3.375,3.415e-4,0,-0.077,0.875,0.952,-5.529e-6,867.818,0.001,335.305,0.067,6.4,32.17
15.494,4.534,2643.121,456.9,0.262,0.003,60.828,43.168,0,0.533,0.395,0.018,0.121,0.561,1.242,3.427,-2.695e-4,0,-0.078,0.875,0.953,-3.13e-5,867.774,0.001,335.303,0.066,6.4,32.17
15.515,4.709,2643.121,456.9,0.262,0.003,60.771,43.168,0,0.533,0.395,0.018,0.121,0.563,1.295,3.561,4.915e-4,0,-0.079,0.875,0.954,-4.823e-5,867.732,0.001,335.301,0.066,6.4,32.17
15.536,4.937,2643.121,456.9,0.262,0.003,60.699,43.168,0,0.533,0.395,0.018,0.121,0.566,1.364,3.736,-1.41e-4,0,-0.079,0.875,0.954,-5.06e-5,867.689,0.001,335.3,0.065,6.4,32.17
15.557,5.115,2643.121,456.9,0.262,0.003,60.643,43.168,0,0.533,0.395,0.018,0.121,0.568,1.418,3.872,1.535e-4,0,-0.08,0.875,0.955,-5.621e-5,867.646,0.001,335.298,0.065,6.4,32.17
15.578,5.175,2643.121,456.9,0.262,0.003,60.622,43.168,0,0.533,0.395,0.018,0.121,0.568,1.437,3.919,2.689e-4,0,-0.082,0.875,0.957,-8.372e-5,867.604,0.001,335.297,0.064,6.4,32.17
15.6,5.238,2643.121,456.9,0.262,0.003,60.601,43.168,0,0.533,0.395,0.018,0.121,0.569,1.456,3.967,1.043e-4,0,-0.084,0.875,0.959,-1.115e-4,867.562,0.001,335.295,0.063,6.4,32.17
15.621,5.373,2643.121,456.9,0.262,0.003,60.558,43.168,0,0.533,0.395,0.018,0.121,0.571,1.498,4.07,5.404e-5,0,-0.085,0.875,0.96,-1.157e-4,867.521,0.001,335.294,0.063,6.4,32.17
15.642,5.513,2643.121,456.9,0.262,0.003,60.514,43.168,0,0.533,0.395,0.018,0.121,0.572,1.541,4.178,-8.13e-5,0,-0.086,0.875,0.961,-1.106e-4,867.48,0.001,335.292,0.062,6.4,32.17
15.663,5.749,2643.121,456.9,0.262,0.003,60.441,43.168,0,0.533,0.395,0.018,0.12,0.575,1.615,4.358,-1.493e-4,0,-0.087,0.875,0.962,-7.711e-5,867.44,0.001,335.291,0.062,6.4,32.17
15.685,6.048,2643.121,456.9,0.262,0.003,60.35,43.168,0,0.533,0.395,0.018,0.12,0.579,1.71,4.59,1.976e-4,0,-0.087,0.875,0.962,-3.347e-5,867.399,0.001,335.289,0.061,6.4,32.17
15.707,6.275,2643.121,456.9,0.262,0.003,60.282,43.168,0,0.533,0.395,0.018,0.12,0.582,1.782,4.766,3.565e-4,0,-0.087,0.875,0.962,-8.329e-6,867.359,0.001,335.288,0.061,6.4,32.17
15.729,6.317,2643.121,456.9,0.262,0.003,60.268,43.168,0,0.533,0.395,0.018,0.12,0.583,1.796,4.798,2.755e-6,0,-0.09,0.875,0.965,-2.097e-6,867.318,0.001,335.286,0.06,6.4,32.17
15.75,6.364,2643.121,456.9,0.262,0.003,60.253,43.168,0,0.533,0.395,0.018,0.12,0.583,1.81,4.833,3.064e-4,0,-0.092,0.875,0.967,0,867.279,0.001,335.285,0.06,6.4,32.17
15.772,6.625,2643.121,456.9,0.262,0.003,60.177,43.168,0,0.533,0.395,0.018,0.12,0.587,1.895,5.035,-9.897e-7,0,-0.093,0.875,0.968,1.379e-5,867.24,0.001,335.283,0.059,6.4,32.17
15.794,6.892,2643.121,456.9,0.262,0.003,60.1,43.168,0,0.533,0.395,0.018,0.12,0.59,1.982,5.243,4.056e-4,0,-0.093,0.875,0.968,6.182e-5,867.201,0.001,335.282,0.059,6.4,32.17
15.816,6.988,2643.121,456.9,0.262,0.003,60.072,43.168,0,0.533,0.395,0.018,0.12,0.591,2.013,5.317,-1.969e-4,0,-0.095,0.875,0.971,1.226e-4,867.163,0.001,335.28,0.058,6.4,32.17
15.839,7.021,2643.121,456.9,0.262,0.003,60.062,43.168,0,0.533,0.395,0.018,0.12,0.592,2.024,5.343,-2.8e-4,0,-0.098,0.875,0.973,1.882e-4,867.125,0.001,335.279,0.057,6.4,32.17
15.861,7.126,2643.121,456.9,0.262,0.003,60.033,43.168,0,0.533,0.395,0.017,0.12,0.593,2.059,5.425,3.986e-5,0,-0.1,0.875,0.975,2.801e-4,867.087,0.001,335.278,0.057,6.4,32.17
15.883,7.312,2643.121,456.9,0.262,0.003,59.981,43.168,0,0.533,0.395,0.017,0.12,0.596,2.12,5.57,2.253e-5,0,-0.102,0.875,0.977,4.186e-4,867.051,0.001,335.276,0.056,6.4,32.17
15.905,7.518,2643.121,456.9,0.262,0.003,59.925,43.168,0,0.533,0.395,0.017,0.12,0.599,2.189,5.731,-3.948e-4,0,-0.103,0.875,0.978,5.987e-4,867.014,0.001,335.275,0.056,6.4,32.17
15.927,7.792,2643.121,456.9,0.262,0.003,59.85,43.168,0,0.533,0.395,0.017,0.12,0.602,2.281,5.945,-4.019e-4,0,-0.103,0.875,0.978,8.487e-4,866.978,0.001,335.274,0.055,6.4,32.17
15.95,8.073,2643.121,456.9,0.262,0.003,59.775,43.168,0,0.533,0.395,0.017,0.12,0.606,2.376,6.165,-3.636e-4,0,-0.104,0.875,0.979,0.001,866.942,0.001,335.272,0.055,6.4,32.17
15.972,8.4,2643.121,456.9,0.262,0.003,59.689,43.168,0,0.533,0.395,0.017,0.12,0.611,2.488,6.422,3.986e-6,0,-0.104,0.875,0.979,0.002,866.906,0.001,335.271,0.054,6.4,32.17
15.996,8.736,2643.121,456.9,0.262,0.003,59.602,43.168,0,0.533,0.395,0.017,0.12,0.616,2.605,6.686,-3.109e-4,0,-0.104,0.875,0.979,0.002,866.87,0.001,335.27,0.054,6.4,32.17
16.019,8.758,2643.121,456.9,0.262,0.003,59.598,43.168,0,0.532,0.395,0.017,0.12,0.616,2.612,6.704,2.886e-4,0,-0.108,0.875,0.983,0.002,866.834,0.001,335.268,0.053,6.4,32.17
16.043,8.706,2643.121,456.9,0.262,0.003,59.613,43.168,0,0.532,0.395,0.017,0.12,0.615,2.594,6.663,-3.785e-4,0,-0.112,0.875,0.987,0.003,866.799,0.001,335.267,0.052,6.4,32.17
16.065,8.761,2643.121,456.9,0.262,0.003,59.6,43.168,0,0.532,0.395,0.017,0.12,0.616,2.613,6.707,1.664e-4,0,-0.116,0.875,0.991,0.003,866.765,0.001,335.266,0.052,6.4,32.17
16.088,8.869,2643.121,456.9,0.262,0.003,59.573,43.168,0,0.532,0.395,0.017,0.12,0.617,2.651,6.792,-3.142e-4,0,-0.118,0.875,0.993,0.003,866.732,0.001,335.264,0.051,6.4,32.17
16.111,8.988,2643.121,456.9,0.262,0.003,59.544,43.168,0,0.532,0.395,0.017,0.12,0.619,2.693,6.886,-3.499e-4,0,-0.121,0.875,0.996,0.004,866.699,0.001,335.263,0.051,6.4,32.17
16.134,9.119,2643.121,456.9,0.262,0.003,59.511,43.168,0,0.532,0.395,0.017,0.12,0.621,2.739,6.991,3.259e-4,0,-0.123,0.875,0.998,0.004,866.666,0.001,335.262,0.05,6.4,32.17
16.157,9.291,2643.121,456.9,0.262,0.003,59.468,43.168,0,0.532,0.395,0.017,0.12,0.623,2.8,7.127,-3.6e-4,0,-0.126,0.875,1,0.004,866.635,0.001,335.261,0.05,6.4,32.17
16.18,9.546,2643.121,456.9,0.262,0.003,59.405,43.168,0,0.532,0.395,0.017,0.12,0.627,2.89,7.329,1.836e-4,0,-0.127,0.875,1.002,0.005,866.603,0.001,335.26,0.049,6.4,32.17
16.204,9.801,2643.121,456.9,0.262,0.003,59.342,43.168,0,0.532,0.395,0.017,0.12,0.63,2.982,7.531,-2.977e-5,0,-0.128,0.875,1.003,0.005,866.572,0.001,335.258,0.049,6.4,32.17
16.227,10.01,2643.121,456.9,0.262,0.003,59.29,43.168,0,0.532,0.395,0.017,0.12,0.633,3.058,7.698,-1.902e-4,0,-0.131,0.875,1.006,0.005,866.541,0.001,335.257,0.048,6.4,32.17
16.251,10.237,2643.121,456.9,0.262,0.003,59.235,43.168,0,0.532,0.395,0.017,0.12,0.636,3.14,7.878,4.122e-4,0,-0.133,0.875,1.008,0.005,866.51,0.001,335.256,0.047,6.4,32.17
16.275,10.65,2643.121,456.9,0.262,0.003,59.135,43.168,0,0.532,0.395,0.017,0.12,0.642,3.291,8.207,-4.152e-4,0,-0.133,0.875,1.008,0.005,866.48,0.001,335.255,0.047,6.4,32.17
16.299,11.081,2643.121,456.9,0.262,0.003,59.033,43.168,0,0.532,0.395,0.017,0.12,0.647,3.452,8.551,1.35e-4,0,-0.133,0.875,1.008,0.005,866.45,0.001,335.254,0.047,6.4,32.17
16.324,11.243,2643.121,456.9,0.262,0.003,58.995,43.168,0,0.532,0.395,0.017,0.12,0.649,3.512,8.681,3.44e-4,0,-0.137,0.875,1.012,0.006,866.42,0.001,335.253,0.046,6.4,32.17
16.348,11.403,2643.121,456.9,0.262,0.003,58.957,43.168,0,0.532,0.395,0.017,0.12,0.651,3.573,8.808,1.224e-4,0,-0.141,0.875,1.016,0.006,866.391,0.001,335.252,0.045,6.4,32.17
16.373,11.821,2643.121,456.9,0.262,0.003,58.861,43.168,0,0.532,0.395,0.017,0.12,0.656,3.731,9.143,2.119e-4,0,-0.142,0.875,1.017,0.006,866.362,0.001,335.251,0.045,6.4,32.17
16.398,12.274,2643.121,456.9,0.262,0.003,58.758,43.168,0,0.532,0.395,0.017,0.12,0.662,3.905,9.508,4.765e-5,0,-0.142,0.875,1.017,0.006,866.334,0.001,335.25,0.044,6.4,32.17
16.424,12.57,2643.121,456.9,0.262,0.003,58.692,43.168,0,0.532,0.395,0.017,0.12,0.665,4.02,9.746,1.419e-4,0,-0.145,0.875,1.02,0.006,866.306,0.001,335.249,0.044,6.4,32.17
16.449,12.866,2643.121,456.9,0.262,0.003,58.626,43.168,0,0.532,0.395,0.017,0.12,0.668,4.136,9.985,1.049e-4,0,-0.148,0.875,1.023,0.006,866.278,0.001,335.248,0.043,6.4,32.17
16.475,13.191,2643.121,456.9,0.262,0.003,58.555,43.168,0,0.532,0.395,0.017,0.12,0.671,4.264,10.246,-3.357e-4,0,-0.152,0.875,1.026,0.006,866.251,0.001,335.247,0.043,6.4,32.17
16.501,13.532,2643.121,456.9,0.262,0.003,58.482,43.168,0,0.532,0.395,0.017,0.12,0.675,4.4,10.523,2.977e-4,0,-0.155,0.875,1.03,0.006,866.224,0.001,335.246,0.042,6.4,32.17
16.527,13.847,2643.121,456.9,0.262,0.003,58.415,43.168,0,0.532,0.395,0.017,0.12,0.677,4.526,10.778,3.405e-4,0,-0.158,0.875,1.033,0.006,866.198,0.001,335.245,0.042,6.4,32.17
16.553,14.216,2643.121,456.9,0.262,0.003,58.339,43.168,0,0.532,0.395,0.017,0.12,0.68,4.675,11.077,-3.16e-4,0,-0.162,0.875,1.036,0.006,866.172,0.001,335.244,0.041,6.4,32.17
16.579,14.9,2643.121,456.9,0.262,0.003,58.201,43.168,0,0.532,0.395,0.017,0.12,0.685,4.956,11.636,4.246e-4,0,-0.16,0.875,1.035,0.006,866.147,0.001,335.243,0.041,6.4,32.17
16.606,15.575,2643.121,456.9,0.262,0.003,58.069,43.168,0,0.532,0.395,0.017,0.12,0.689,5.237,12.189,7.955e-5,0,-0.16,0.875,1.035,0.006,866.122,0.001,335.242,0.04,6.4,32.17
16.634,16.13,2643.121,456.9,0.262,0.003,57.964,43.168,0,0.532,0.395,0.017,0.12,0.691,5.472,12.646,2.319e-4,0,-0.162,0.875,1.036,0.006,866.097,0.001,335.241,0.04,6.4,32.17
16.662,16.696,2643.121,456.9,0.262,0.003,57.859,43.168,0,0.532,0.395,0.017,0.12,0.692,5.715,13.113,-2.832e-4,0,-0.164,0.875,1.038,0.006,866.073,0.001,335.24,0.039,6.4,32.17
16.69,17.269,2643.121,456.9,0.262,0.003,57.756,43.168,0,0.533,0.395,0.017,0.12,0.692,5.964,13.588,-2.853e-4,0,-0.166,0.875,1.041,0.006,866.049,0.001,335.239,0.039,6.4,32.17
16.719,17.652,2643.121,456.9,0.262,0.003,57.689,43.168,0,0.534,0.397,0.017,0.12,0.694,6.132,13.906,3.62e-4,0,-0.172,0.875,1.047,0.007,866.026,0.001,335.238,0.038,6.4,32.17
16.748,17.943,2643.121,456.9,0.262,0.003,57.638,43.168,0,0.536,0.398,0.017,0.12,0.696,6.26,14.149,-2.552e-4,0,-0.18,0.875,1.054,0.007,866.003,0.001,335.237,0.037,6.4,32.17
16.776,18.551,2643.121,456.9,0.262,0.003,57.536,43.168,0,0.537,0.399,0.017,0.12,0.696,6.532,14.656,3.881e-4,0,-0.182,0.875,1.057,0.007,865.982,0.001,335.237,0.037,6.4,32.17
16.805,19.231,2643.121,456.9,0.262,0.003,57.424,43.168,0,0.538,0.401,0.017,0.12,0.695,6.839,15.228,-3.97e-4,0,-0.184,0.875,1.058,0.007,865.961,0.001,335.236,0.036,6.4,32.17
16.835,20.022,2643.121,456.9,0.262,0.003,57.299,43.168,0,0.539,0.401,0.017,0.12,0.694,7.197,15.874,3.065e-4,0,-0.186,0.873,1.059,0.008,865.941,0.001,335.235,0.036,6.4,32.17
16.864,20.873,2643.121,456.9,0.262,0.003,57.17,43.168,0,0.54,0.402,0.017,0.12,0.691,7.413,15.774,1.761e-4,0,-0.257,0.798,1.055,0.008,865.921,0.001,335.234,0.036,6.4,32.17
16.887,21.538,2643.121,456.9,0.262,0.003,57.073,43.168,0,0.54,0.403,0.017,0.12,0.687,7.586,15.699,2.537e-4,0,-0.309,0.74,1.049,0.008,865.907,0.001,335.234,0.035,6.4,32.17
16.905,22.07,2643.121,456.9,0.262,0.003,56.997,43.168,0,0.541,0.404,0.017,0.12,0.685,7.728,15.641,3.604e-4,0,-0.349,0.694,1.043,0.008,865.896,0.001,335.233,0.035,6.4,32.17
16.922,22.464,2643.121,456.9,0.262,0.003,56.942,43.168,0,0.542,0.404,0.017,0.12,0.683,7.834,15.599,-6.322e-5,0,-0.379,0.659,1.038,0.008,865.886,0.001,335.233,0.035,6.4,32.17
16.937,22.841,2643.121,456.9,0.262,0.003,56.89,43.168,0,0.542,0.405,0.017,0.12,0.68,7.936,15.56,1.722e-4,0,-0.406,0.626,1.032,0.008,865.877,0.001,335.233,0.034,6.4,32.17
16.952,23.207,2643.121,456.9,0.262,0.003,56.841,43.168,0,0.543,0.405,0.017,0.12,0.678,8.037,15.521,-4.653e-4,0,-0.432,0.594,1.026,0.008,865.868,0.001,335.232,0.034,6.4,32.17
16.966,23.573,2643.121,456.9,0.262,0.003,56.793,43.168,0,0.543,0.406,0.017,0.12,0.676,8.139,15.485,6.637e-5,0,-0.457,0.562,1.019,0.008,865.86,0.001,335.232,0.034,6.4,32.17
16.98,23.93,2643.121,456.9,0.262,0.003,56.747,43.168,0,0.544,0.407,0.017,0.12,0.673,8.239,15.449,5.729e-5,0,-0.481,0.531,1.012,0.008,865.853,0.001,335.232,0.034,6.4,32.17
16.993,24.278,2643.121,456.9,0.262,0.003,56.702,43.168,0,0.544,0.407,0.017,0.12,0.671,8.338,15.414,-3.968e-5,0,-0.503,0.501,1.004,0.008,865.846,0.001,335.232,0.034,6.4,32.17
17.005,24.621,2643.121,456.9,0.262,0.003,56.659,43.168,0,0.545,0.407,0.017,0.12,0.668,8.436,15.381,-3.388e-4,0,-0.525,0.471,0.996,0.008,865.84,0.001,335.231,0.033,6.4,32.17
17.017,24.96,2643.121,456.9,0.262,0.003,56.617,43.168,0,0.545,0.408,0.017,0.12,0.665,8.534,15.35,4.663e-4,0,-0.546,0.441,0.987,0.008,865.834,0.001,335.231,0.033,6.4,32.17
17.029,25.294,2643.121,456.9,0.262,0.003,56.577,43.168,0,0.545,0.408,0.017,0.12,0.662,8.631,15.319,4.224e-4,0,-0.567,0.412,0.978,0.008,865.828,0.001,335.231,0.033,6.4,32.17
17.041,25.623,2643.121,456.9,0.262,0.003,56.537,43.168,0,0.546,0.409,0.017,0.12,0.659,8.728,15.289,-1.699e-4,0,-0.586,0.383,0.969,0.008,865.823,0.001,335.231,0.033,6.4,32.17
17.052,25.948,2643.121,456.9,0.262,0.003,56.499,43.168,0,0.546,0.409,0.017,0.12,0.656,8.824,15.259,6.641e-5,0,-0.605,0.354,0.96,0.008,865.817,0.001,335.231,0.033,6.4,32.17
17.063,26.273,2643.121,456.9,0.262,0.003,56.461,43.168,0,0.547,0.409,0.017,0.12,0.653,8.921,15.23,7.716e-5,0,-0.624,0.326,0.95,0.008,865.813,0.001,335.23,0.033,6.4,32.17
17.073,26.594,2643.121,456.9,0.262,0.003,56.424,43.168,0,0.547,0.41,0.017,0.12,0.65,9.017,15.202,1.551e-4,0,-0.642,0.298,0.94,0.008,865.808,0.001,335.23,0.033,6.4,32.17
17.084,26.912,2643.121,456.9,0.262,0.003,56.388,43.168,0,0.547,0.41,0.017,0.12,0.646,9.113,15.175,-1.348e-4,0,-0.66,0.27,0.93,0.008,865.803,0.001,335.23,0.032,6.4,32.17
17.094,27.227,2643.121,456.9,0.262,0.003,56.353,43.168,0,0.548,0.411,0.017,0.12,0.643,9.21,15.148,2.307e-4,0,-0.677,0.243,0.92,0.008,865.799,0.001,335.23,0.032,6.4,32.17
17.104,27.518,2643.121,456.9,0.262,0.003,56.322,43.168,0,0.548,0.411,0.017,0.12,0.64,9.299,15.124,-4.557e-4,0,-0.693,0.217,0.91,0.009,865.795,0.001,335.23,0.032,6.4,32.17
17.114,27.778,2643.121,456.9,0.262,0.003,56.294,43.168,0,0.548,0.411,0.017,0.12,0.637,9.379,15.103,4.165e-4,0,-0.706,0.194,0.9,0.009,865.791,0.001,335.23,0.032,6.4,32.17
17.124,28.04,2643.121,456.9,0.262,0.003,56.266,43.168,0,0.549,0.412,0.017,0.12,0.634,9.46,15.082,-7.573e-5,0,-0.719,0.171,0.891,0.009,865.787,0.001,335.229,0.032,6.4,32.17
17.134,28.303,2643.121,456.9,0.262,0.003,56.238,43.168,0,0.549,0.412,0.017,0.12,0.631,9.542,15.06,-2.478e-5,0,-0.732,0.148,0.881,0.009,865.783,0.001,335.229,0.032,6.4,32.17
17.144,28.567,2643.121,456.9,0.262,0.003,56.211,43.168,0,0.55,0.413,0.017,0.12,0.628,9.625,15.039,2.48e-4,0,-0.745,0.125,0.871,0.009,865.78,0.001,335.229,0.032,6.4,32.17
17.153,28.859,2643.121,456.9,0.262,0.003,56.181,43.168,0,0.55,0.413,0.017,0.12,0.625,9.717,15.016,3.24e-4,0,-0.76,0.1,0.86,0.01,865.776,0.001,335.229,0.031,6.4,32.17
17.163,29.201,2643.121,456.9,0.262,0.003,56.146,43.168,0,0.55,0.413,0.017,0.12,0.621,9.825,14.991,-1.27e-4,0,-0.778,0.07,0.848,0.01,865.773,0.001,335.229,0.031,6.4,32.17
17.172,29.538,2643.121,456.9,0.262,0.003,56.113,43.168,0,0.55,0.413,0.017,0.12,0.616,9.933,14.966,6.137e-6,0,-0.795,0.04,0.835,0.01,865.77,0.001,335.229,0.031,6.4,32.17
17.181,29.872,2643.121,456.9,0.262,0.003,56.08,43.168,0,0.551,0.414,0.017,0.12,0.612,10.04,14.941,1.594e-4,0,-0.812,0.011,0.823,0.01,865.767,0.001,335.229,0.031,6.4,32.17
17.191,30.201,2643.121,456.9,0.262,0.003,56.048,43.168,0,0.551,0.414,0.017,0.12,0.607,10.147,14.917,1.207e-4,0,-0.81,0,0.81,0.01,865.764,0.001,335.229,0.031,6.4,32.17
17.2,30.535,2643.121,456.9,0.262,0.003,56.017,43.168,0,0.551,0.414,0.017,0.12,0.603,10.255,14.894,6.499e-5,0,-0.798,0,0.798,0.01,865.761,0.001,335.228,0.031,6.4,32.17
17.209,30.862,2643.121,456.9,0.262,0.003,55.986,43.168,0,0.551,0.414,0.017,0.12,0.598,10.361,14.871,-2.916e-4,0,-0.786,0,0.786,0.011,865.758,0.001,335.228,0.031,6.4,32.17
17.218,31.196,2643.121,456.9,0.262,0.003,55.956,43.168,0,0.552,0.414,0.017,0.12,0.593,10.471,14.848,-5.248e-5,0,-0.773,0,0.773,0.011,865.755,0.001,335.228,0.031,6.4,32.17
17.228,31.54,2643.121,456.9,0.262,0.003,55.925,43.168,0,0.552,0.415,0.017,0.12,0.589,10.585,14.826,-4.054e-4,0,-0.761,0,0.761,0.011,865.752,0.001,335.228,0.031,6.4,32.17
17.238,31.893,2643.121,456.9,0.262,0.003,55.894,43.168,0,0.552,0.415,0.017,0.12,0.583,10.702,14.802,7.369e-5,0,-0.749,0,0.749,0.012,865.75,0.001,335.228,0.031,6.4,32.17
17.248,32.255,2643.121,456.9,0.262,0.003,55.862,43.168,0,0.552,0.415,0.017,0.12,0.578,10.822,14.779,1.898e-4,0,-0.736,0,0.736,0.012,865.747,0.001,335.228,0.031,6.4,32.17
17.258,32.669,2643.121,456.9,0.262,0.003,55.827,43.168,0,0.552,0.415,0.017,0.12,0.572,10.961,14.754,3.355e-4,0,-0.723,0,0.723,0.012,865.744,0.001,335.228,0.031,6.4,32.17
17.269,33.101,2643.121,456.9,0.262,0.003,55.791,43.168,0,0.552,0.415,0.017,0.12,0.565,11.107,14.728,-2.532e-4,0,-0.709,0,0.709,0.013,865.742,0.001,335.228,0.031,6.4,32.17
17.28,33.542,2643.121,456.9,0.262,0.003,55.756,43.168,0,0.553,0.415,0.017,0.12,0.558,11.257,14.702,-3.265e-4,0,-0.695,0,0.695,0.013,865.739,0.001,335.228,0.031,6.4,32.17
17.291,33.993,2643.121,456.9,0.262,0.003,55.72,43.168,0,0.553,0.415,0.017,0.12,0.551,11.41,14.676,-4.251e-4,0,-0.681,0,0.681,0.013,865.737,0.001,335.228,0.03,6.4,32.17
17.302,34.431,2643.121,456.9,0.262,0.003,55.686,43.168,0,0.553,0.416,0.017,0.12,0.544,11.561,14.652,-2.931e-4,0,-0.668,0,0.668,0.014,865.734,0.001,335.227,0.03,6.4,32.17
17.314,34.781,2643.121,456.9,0.262,0.003,55.659,43.168,0,0.553,0.416,0.017,0.12,0.539,11.681,14.633,-2.888e-4,0,-0.656,0,0.656,0.015,865.732,0.001,335.227,0.03,6.4,32.17
17.325,35.144,2643.121,456.9,0.262,0.003,55.632,43.168,0,0.554,0.416,0.017,0.12,0.533,11.806,14.613,7.129e-5,0,-0.645,0,0.645,0.016,865.73,0.001,335.227,0.03,6.4,32.17
17.338,35.519,2643.121,456.9,0.262,0.003,55.605,43.168,0,0.554,0.417,0.017,0.12,0.527,11.937,14.592,-4.511e-4,0,-0.633,0,0.633,0.018,865.728,0.001,335.227,0.03,6.4,32.17
17.35,35.908,2643.121,456.9,0.262,0.003,55.577,43.168,0,0.554,0.417,0.017,0.12,0.521,12.072,14.572,-3.758e-5,0,-0.621,0,0.621,0.019,865.726,0.001,335.227,0.03,6.4,32.17
17.363,36.324,2643.121,456.9,0.262,0.003,55.548,43.168,0,0.555,0.418,0.017,0.12,0.514,12.218,14.55,-7.724e-5,0,-0.609,0,0.609,0.021,865.724,0.001,335.227,0.03,6.4,32.17
17.376,36.756,2643.121,456.9,0.262,0.003,55.519,43.168,0,0.555,0.418,0.017,0.12,0.507,12.369,14.529,3.88e-4,0,-0.597,0,0.597,0.023,865.722,0.001,335.227,0.03,6.4,32.17
17.39,37.202,2643.121,456.9,0.262,0.003,55.49,43.168,0,0.555,0.418,0.017,0.12,0.5,12.526,14.507,1.515e-4,0,-0.584,0,0.584,0.025,865.72,0.001,335.227,0.029,6.4,32.17
17.404,37.68,2643.121,456.9,0.262,0.003,55.459,43.168,0,0.556,0.419,0.017,0.12,0.492,12.695,14.485,-3.74e-4,0,-0.572,0,0.572,0.027,865.719,0.001,335.227,0.029,6.4,32.17
17.418,38.215,2643.121,456.9,0.262,0.003,55.425,43.168,0,0.556,0.419,0.017,0.12,0.483,12.885,14.461,-4.629e-4,0,-0.558,0,0.558,0.029,865.717,0.001,335.227,0.029,6.4,32.17
17.433,38.766,2643.121,456.9,0.262,0.003,55.392,43.168,0,0.556,0.419,0.017,0.12,0.474,13.082,14.438,3.9e-4,0,-0.544,0,0.544,0.031,865.716,0.001,335.227,0.029,6.4,32.17
17.449,39.331,2643.121,456.9,0.262,0.003,55.359,43.168,0,0.556,0.419,0.017,0.12,0.464,13.284,14.415,-1.787e-4,0,-0.53,0,0.53,0.033,865.715,0.001,335.227,0.029,6.4,32.17
17.464,39.859,2643.121,456.9,0.262,0.003,55.329,43.168,0,0.557,0.42,0.017,0.12,0.455,13.473,14.393,2.016e-4,0,-0.517,0,0.517,0.037,865.714,0.001,335.227,0.029,6.4,32.17
17.481,40.399,2643.121,456.9,0.262,0.003,55.3,43.168,0,0.557,0.42,0.017,0.12,0.446,13.667,14.371,9.909e-5,0,-0.504,0,0.504,0.041,865.713,0.001,335.227,0.029,6.4,32.17
17.497,40.959,2643.121,456.9,0.262,0.003,55.27,43.168,0,0.557,0.42,0.017,0.12,0.436,13.869,14.35,4.703e-4,0,-0.49,0,0.49,0.045,865.713,0.001,335.227,0.029,6.4,32.17
17.515,41.518,2643.121,456.9,0.262,0.003,55.242,43.168,0,0.558,0.421,0.017,0.12,0.426,14.071,14.328,-3.108e-4,0,-0.477,0,0.477,0.05,865.713,0.001,335.227,0.029,6.4,32.17
