# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
14.973,1.599,2643.063,456.9,0.262,0.003,61.817,43.167,0,0.534,0.395,0.018,0.121,0.538,0.41,1.192,-3.172e-4,0,-0.022,0.35,0.372,0.004,869.13,0.001,335.353,0.081,6.4,32.17
15.023,1.527,2643.063,456.9,0.262,0.003,61.843,43.167,0,0.534,0.395,0.018,0.121,0.537,0.391,1.137,-8.336e-5,0,-0.022,0.35,0.372,0.005,869.001,0.001,335.348,0.08,6.4,32.17
15.073,1.389,2643.063,456.9,0.262,0.003,61.894,43.167,0,0.534,0.395,0.018,0.121,0.537,0.355,1.033,1.563e-5,0,-0.023,0.35,0.373,0.005,868.875,0.001,335.344,0.078,6.4,32.17
15.122,1.332,2643.063,456.9,0.262,0.003,61.914,43.167,0,0.534,0.395,0.018,0.121,0.536,0.34,0.99,2.145e-4,0,-0.024,0.35,0.374,0.006,868.753,0.001,335.339,0.077,6.4,32.17
15.172,1.293,2643.063,456.9,0.262,0.003,61.928,43.167,0,0.533,0.395,0.018,0.121,0.536,0.33,0.96,-1.744e-5,0,-0.025,0.35,0.375,0.006,868.633,0.001,335.335,0.076,6.4,32.17
15.222,1.292,2643.063,456.9,0.262,0.003,61.929,43.167,0,0.533,0.395,0.018,0.121,0.536,0.329,0.959,4.545e-4,0,-0.025,0.35,0.375,0.006,868.515,0.001,335.33,0.074,6.4,32.17
15.272,1.393,2643.063,456.9,0.262,0.003,61.891,43.167,0,0.533,0.395,0.018,0.121,0.536,0.356,1.035,1.121e-4,0,-0.026,0.35,0.376,0.006,868.399,0.001,335.326,0.073,6.4,32.17
15.322,1.454,2643.063,456.9,0.262,0.003,61.868,43.167,0,0.533,0.395,0.018,0.121,0.537,0.372,1.081,-4.029e-4,0,-0.026,0.35,0.376,0.006,868.286,0.001,335.322,0.072,6.4,32.17
15.372,1.523,2643.063,456.9,0.262,0.003,61.842,43.167,0,0.533,0.395,0.018,0.121,0.537,0.39,1.134,-2.171e-4,0,-0.027,0.35,0.377,0.005,868.176,0.001,335.318,0.071,6.4,32.17
15.422,1.703,2643.063,456.9,0.262,0.003,61.775,43.167,0,0.533,0.395,0.018,0.121,0.538,0.438,1.27,4.846e-4,0,-0.028,0.35,0.378,0.004,868.069,0.001,335.314,0.069,6.4,32.17
15.472,1.788,2643.063,456.9,0.262,0.003,61.743,43.167,0,0.533,0.395,0.018,0.121,0.538,0.461,1.334,4.363e-4,0,-0.029,0.35,0.379,0.003,867.964,0.001,335.31,0.068,6.4,32.17
15.522,1.979,2643.063,456.9,0.262,0.003,61.674,43.167,0,0.533,0.395,0.018,0.121,0.539,0.512,1.48,4.146e-4,0,-0.029,0.35,0.379,0.002,867.862,0.001,335.306,0.067,6.4,32.17
15.572,2.208,2643.063,456.9,0.262,0.003,61.591,43.167,0,0.533,0.395,0.018,0.121,0.54,0.575,1.653,-3.636e-4,0,-0.03,0.35,0.38,0.002,867.762,0.001,335.303,0.066,6.4,32.17
15.622,2.344,2643.063,456.9,0.262,0.003,61.543,43.167,0,0.533,0.395,0.018,0.121,0.541,0.612,1.755,-1.884e-4,0,-0.032,0.35,0.382,9.461e-4,867.665,0.001,335.299,0.064,6.4,32.17
15.672,2.683,2643.063,456.9,0.262,0.003,61.424,43.167,0,0.533,0.395,0.018,0.121,0.544,0.706,2.012,4.776e-4,0,-0.032,0.35,0.382,0.001,867.571,0.001,335.295,0.063,6.4,32.17
15.722,2.992,2643.063,456.9,0.262,0.003,61.317,43.167,0,0.533,0.395,0.018,0.12,0.546,0.792,2.246,4.962e-4,0,-0.033,0.35,0.383,0.001,867.479,0.001,335.292,0.062,6.4,32.17
15.772,3.232,2643.063,456.9,0.262,0.003,61.235,43.167,0,0.533,0.395,0.018,0.12,0.548,0.86,2.428,-1.596e-4,0,-0.034,0.35,0.384,0.001,867.39,0.001,335.289,0.061,6.4,32.17
15.822,3.52,2643.063,456.9,0.262,0.003,61.138,43.167,0,0.533,0.395,0.018,0.12,0.55,0.943,2.647,5.161e-5,0,-0.035,0.35,0.385,0.001,867.304,0.001,335.286,0.06,6.4,32.17
15.872,3.718,2643.063,456.9,0.262,0.003,61.072,43.167,0,0.533,0.395,0.018,0.12,0.552,1,2.797,-5.836e-6,0,-0.037,0.35,0.387,0.001,867.22,0.001,335.282,0.058,6.4,32.17
15.922,4.116,2643.063,456.9,0.262,0.003,60.942,43.167,0,0.533,0.395,0.018,0.12,0.556,1.117,3.1,-2.119e-4,0,-0.037,0.35,0.387,0.002,867.139,0.001,335.279,0.057,6.4,32.17
15.972,4.63,2643.063,456.9,0.262,0.003,60.777,43.167,0,0.533,0.395,0.017,0.12,0.562,1.27,3.492,4.778e-5,0,-0.037,0.35,0.387,0.003,867.06,0.001,335.277,0.056,6.4,32.17
16.022,4.927,2643.063,456.9,0.262,0.003,60.684,43.167,0,0.533,0.395,0.017,0.12,0.565,1.361,3.719,-1.948e-4,0,-0.039,0.35,0.389,0.005,866.984,0.001,335.274,0.055,6.4,32.17
16.072,5.001,2643.063,456.9,0.262,0.003,60.661,43.167,0,0.533,0.395,0.017,0.12,0.566,1.383,3.776,-2.517e-4,0,-0.042,0.35,0.392,0.005,866.911,0.001,335.271,0.054,6.4,32.17
16.122,5.223,2643.063,456.9,0.262,0.003,60.592,43.167,0,0.532,0.395,0.017,0.12,0.568,1.451,3.945,-3.489e-4,0,-0.044,0.35,0.394,0.006,866.84,0.001,335.268,0.052,6.4,32.17
16.172,5.537,2643.063,456.9,0.262,0.003,60.496,43.167,0,0.532,0.395,0.017,0.12,0.572,1.548,4.186,1.267e-4,0,-0.045,0.35,0.395,0.007,866.772,0.001,335.266,0.051,6.4,32.17
16.222,5.912,2643.063,456.9,0.262,0.003,60.384,43.167,0,0.532,0.395,0.017,0.12,0.577,1.666,4.472,8.027e-5,0,-0.046,0.35,0.396,0.01,866.706,0.001,335.263,0.05,6.4,32.17
16.272,6.363,2643.063,456.9,0.262,0.003,60.251,43.167,0,0.532,0.395,0.017,0.12,0.583,1.81,4.818,4.919e-4,0,-0.047,0.35,0.396,0.014,866.643,0.001,335.261,0.049,6.4,32.17
16.322,6.79,2643.063,456.9,0.262,0.003,60.128,43.167,0,0.532,0.395,0.017,0.12,0.588,1.948,5.145,4.083e-4,0,-0.047,0.35,0.397,0.018,866.583,0.001,335.259,0.048,6.4,32.17
16.372,7.156,2643.063,456.9,0.262,0.003,60.024,43.167,0,0.532,0.395,0.017,0.12,0.593,2.068,5.425,2.716e-4,0,-0.049,0.35,0.399,0.023,866.525,0.001,335.257,0.047,6.4,32.17
16.422,7.626,2643.063,456.9,0.262,0.003,59.894,43.167,0,0.532,0.395,0.017,0.12,0.6,2.225,5.786,-3.534e-5,0,-0.05,0.35,0.399,0.029,866.47,0.001,335.255,0.046,6.4,32.17
16.472,7.969,2643.063,456.9,0.262,0.003,59.801,43.167,0,0.532,0.395,0.017,0.12,0.605,2.341,6.047,2.017e-4,0,-0.051,0.35,0.401,0.036,866.417,0.001,335.253,0.045,6.4,32.17
16.522,8.309,2643.063,456.9,0.262,0.003,59.709,43.167,0,0.532,0.395,0.017,0.12,0.609,2.457,6.307,1.431e-4,0,-0.053,0.35,0.403,0.043,866.367,0.001,335.251,0.044,6.4,32.17
16.572,8.833,2643.063,456.9,0.262,0.003,59.572,43.167,0,0.532,0.395,0.017,0.12,0.617,2.638,6.71,3.629e-4,0,-0.054,0.35,0.403,0.052,866.32,0.001,335.249,0.043,6.4,32.17
16.622,9.508,2643.063,456.9,0.262,0.003,59.399,43.167,0,0.532,0.395,0.017,0.12,0.626,2.876,7.231,-4.507e-4,0,-0.053,0.35,0.402,0.064,866.275,0.001,335.247,0.043,6.4,32.17
16.672,10.037,2643.063,456.9,0.262,0.003,59.268,43.167,0,0.532,0.395,0.017,0.12,0.633,3.067,7.638,-4.352e-4,0,-0.053,0.35,0.403,0.077,866.232,0.001,335.246,0.042,6.4,32.17
16.722,10.384,2643.063,456.9,0.262,0.003,59.184,43.167,0,0.532,0.395,0.017,0.12,0.638,3.193,7.902,-2.53e-4,0,-0.056,0.35,0.405,0.09,866.193,0.001,335.244,0.041,6.4,32.17
16.772,10.707,2643.063,456.9,0.262,0.003,59.106,43.167,0,0.532,0.395,0.017,0.12,0.642,3.312,8.146,-4.22e-4,0,-0.058,0.35,0.408,0.103,866.155,0.001,335.243,0.04,6.4,32.17
16.822,11.316,2643.063,456.9,0.262,0.003,58.963,43.167,0,0.532,0.395,0.017,0.12,0.65,3.539,8.617,1.009e-4,0,-0.058,0.35,0.408,0.119,866.121,0.001,335.242,0.039,6.4,32.17
16.872,12.028,2643.063,456.9,0.262,0.003,58.801,43.167,0,0.532,0.395,0.017,0.12,0.659,3.81,9.172,-2.863e-4,0,-0.056,0.35,0.406,0.136,866.089,0.001,335.241,0.039,6.4,32.17
16.922,12.673,2643.063,456.9,0.262,0.003,58.659,43.167,0,0.534,0.396,0.017,0.12,0.668,4.06,9.673,2.177e-4,0,-0.056,0.35,0.405,0.154,866.059,0.001,335.239,0.038,6.4,32.17
16.972,13.207,2643.063,456.9,0.262,0.003,58.544,43.167,0,0.535,0.398,0.017,0.12,0.675,4.27,10.085,2.511e-4,0,-0.056,0.35,0.406,0.175,866.032,0.001,335.238,0.038,6.4,32.17
17.022,13.777,2643.063,456.9,0.262,0.003,58.425,43.167,0,0.536,0.399,0.017,0.12,0.682,4.498,10.527,4.849e-4,0,-0.057,0.35,0.406,0.196,866.008,0.001,335.238,0.037,6.4,32.17
17.072,14.369,2643.063,456.9,0.262,0.003,58.304,43.167,0,0.538,0.4,0.017,0.12,0.689,4.738,10.987,2.12e-4,0,-0.056,0.35,0.406,0.218,865.986,0.001,335.237,0.036,6.4,32.17
17.122,14.909,2643.063,456.9,0.262,0.003,58.197,43.167,0,0.539,0.402,0.017,0.12,0.694,4.96,11.405,2.066e-4,0,-0.057,0.35,0.406,0.243,865.966,0.001,335.236,0.036,6.4,32.17
17.172,15.49,2643.063,456.9,0.262,0.003,58.084,43.167,0,0.54,0.403,0.017,0.12,0.699,5.202,11.856,-1.618e-5,0,-0.056,0.35,0.406,0.268,865.95,0.001,335.235,0.035,6.4,32.17
17.222,16.178,2643.063,456.9,0.262,0.003,57.955,43.167,0,0.541,0.404,0.017,0.12,0.702,5.493,12.402,-1.619e-4,0,-0.054,0.35,0.403,0.29,865.935,0.001,335.235,0.035,6.4,32.17
17.272,16.888,2643.063,456.9,0.262,0.003,57.825,43.167,0,0.541,0.404,0.017,0.12,0.704,5.798,12.97,2.895e-4,0,-0.05,0.35,0.4,0.31,865.923,0.001,335.234,0.035,6.4,32.17
17.322,17.514,2643.063,456.9,0.262,0.003,57.714,43.167,0,0.542,0.405,0.017,0.12,0.704,6.071,13.468,-1.832e-4,0,-0.047,0.35,0.397,0.333,865.914,0.001,335.234,0.035,6.4,32.17
17.372,17.995,2643.063,456.9,0.262,0.003,57.631,43.167,0,0.543,0.406,0.017,0.12,0.705,6.283,13.837,5.59e-6,0,-0.048,0.35,0.398,0.365,865.907,0.001,335.234,0.034,6.4,32.17
17.422,18.53,2643.063,456.9,0.262,0.003,57.541,43.167,0,0.544,0.407,0.017,0.12,0.705,6.522,14.258,4.918e-4,0,-0.046,0.35,0.396,0.391,865.903,0.001,335.234,0.034,6.4,32.17
17.472,19.053,2643.063,456.9,0.262,0.003,57.455,43.167,0,0.544,0.407,0.017,0.12,0.704,6.758,14.674,3.277e-4,0,-0.043,0.35,0.393,0.415,865.901,0.001,335.234,0.034,6.4,32.17
17.522,19.497,2643.063,456.9,0.262,0.003,57.384,43.167,0,0.545,0.408,0.017,0.12,0.704,6.961,15.016,-3.492e-4,0,-0.043,0.35,0.392,0.446,865.902,0.001,335.234,0.033,6.4,32.17
17.572,19.936,2643.063,456.9,0.262,0.003,57.314,43.167,0,0.546,0.408,0.017,0.12,0.703,7.163,15.361,-2.162e-4,0,-0.041,0.35,0.391,0.472,865.905,0.001,335.234,0.033,6.4,32.17
17.622,20.403,2643.063,456.9,0.262,0.003,57.242,43.167,0,0.545,0.408,0.017,0.12,0.7,7.293,15.363,1.445e-4,0,-0.049,0.336,0.384,0.476,865.911,0.001,335.234,0.033,6.4,32.17
17.672,20.807,2643.063,456.9,0.262,0.003,57.181,43.167,0,0.545,0.408,0.017,0.12,0.697,7.396,15.317,-4.049e-4,0,-0.055,0.322,0.376,0.475,865.919,0.001,335.234,0.033,6.4,32.17
17.722,21.125,2643.063,456.9,0.262,0.003,57.133,43.167,0,0.545,0.407,0.017,0.12,0.695,7.479,15.273,1.089e-4,0,-0.059,0.31,0.37,0.482,865.93,0.001,335.235,0.033,6.4,32.17
17.772,21.419,2643.063,456.9,0.262,0.003,57.09,43.167,0,0.543,0.406,0.017,0.12,0.692,7.555,15.268,-1.156e-4,0,-0.058,0.3,0.358,0.454,865.943,0.001,335.235,0.034,6.4,32.17
17.822,21.628,2643.063,456.9,0.262,0.003,57.06,43.167,0,0.542,0.405,0.017,0.12,0.689,7.61,15.274,2.848e-4,0,-0.054,0.293,0.347,0.425,865.959,0.001,335.236,0.034,6.4,32.17
17.872,21.748,2643.063,456.9,0.262,0.003,57.042,43.167,0,0.542,0.404,0.017,0.12,0.688,7.642,15.267,2.325e-4,0,-0.051,0.289,0.34,0.419,865.977,0.001,335.236,0.035,6.4,32.17
17.922,21.814,2643.063,456.9,0.262,0.003,57.033,43.167,0,0.54,0.403,0.017,0.12,0.685,7.659,15.304,-6.384e-5,0,-0.042,0.286,0.328,0.373,865.998,0.001,335.237,0.035,6.4,32.17
17.972,21.812,2643.063,456.9,0.262,0.003,57.033,43.167,0,0.538,0.401,0.017,0.12,0.682,7.659,15.37,8.188e-5,0,-0.029,0.286,0.315,0.307,866.021,0.001,335.238,0.036,6.4,32.17
17.993,21.79,2643.063,456.9,0.262,0.003,57.036,43.167,0,0.537,0.4,0.017,0.12,0.682,7.653,15.397,-1.358e-4,0,-0.023,0.287,0.311,0.284,866.031,0.001,335.238,0.037,6.4,32.17
18.024,21.722,2643.063,456.9,0.262,0.003,57.046,43.167,0,0.536,0.399,0.017,0.12,0.681,7.635,15.417,4.884e-4,0,-0.018,0.29,0.307,0.271,866.048,0.001,335.239,0.037,6.4,32.17
18.071,21.562,2643.063,456.9,0.262,0.003,57.069,43.167,0,0.536,0.399,0.017,0.12,0.682,7.593,15.445,2.111e-5,0,-0.009,0.295,0.304,0.261,866.074,0.001,335.24,0.037,6.4,32.17
18.121,21.342,2643.063,456.9,0.262,0.003,57.101,43.167,0,0.535,0.398,0.017,0.12,0.682,7.535,15.499,-2.799e-4,0,0.003,0.303,0.3,0.231,866.104,0.001,335.241,0.038,6.4,32.17
18.171,21.099,2643.063,456.9,0.262,0.003,57.136,43.167,0,0.533,0.396,0.017,0.12,0.681,7.472,15.58,2.199e-4,0,0.017,0.311,0.294,0.178,866.137,0.001,335.242,0.038,6.4,32.17
18.221,20.805,2643.063,456.9,0.262,0.003,57.18,43.167,0,0.532,0.395,0.017,0.12,0.681,7.396,15.655,2.044e-4,0,0.03,0.322,0.292,0.136,866.173,0.001,335.244,0.039,6.4,32.17
18.271,20.455,2643.063,456.9,0.262,0.003,57.233,43.167,0,0.532,0.395,0.017,0.12,0.683,7.307,15.728,4.431e-4,0,0.042,0.334,0.292,0.103,866.211,0.001,335.245,0.04,6.4,32.17
18.321,20.094,2643.063,456.9,0.262,0.003,57.288,43.167,0,0.532,0.395,0.017,0.12,0.685,7.216,15.805,3.223e-4,0,0.053,0.346,0.293,0.07,866.251,0.001,335.247,0.04,6.4,32.17
18.37,19.791,2643.063,456.9,0.262,0.003,57.336,43.167,0,0.532,0.395,0.017,0.12,0.686,7.096,15.674,2.479e-4,0,0.056,0.35,0.294,0.035,866.293,0.001,335.248,0.041,6.4,32.17
18.418,19.535,2643.063,456.9,0.262,0.003,57.376,43.167,0,0.532,0.395,0.017,0.12,0.687,6.978,15.482,-4.495e-4,0,0.055,0.35,0.295,0.011,866.337,0.001,335.25,0.042,6.4,32.17
18.466,19.265,2643.063,456.9,0.262,0.003,57.419,43.167,0,0.532,0.395,0.017,0.12,0.688,6.855,15.265,-2.298e-4,0,0.054,0.35,0.296,7.776e-4,866.383,0.001,335.251,0.043,6.4,32.17
18.514,19.095,2643.063,456.9,0.262,0.003,57.447,43.167,0,0.532,0.395,0.017,0.12,0.689,6.778,15.126,4.514e-4,0,0.053,0.35,0.297,-0.003,866.431,0.001,335.253,0.044,6.4,32.17
18.562,18.893,2643.063,456.9,0.262,0.003,57.48,43.167,0,0.532,0.395,0.017,0.12,0.689,6.686,14.97,-1.746e-4,0,0.051,0.35,0.299,-0.017,866.482,0.001,335.255,0.045,6.4,32.17
18.611,18.855,2643.063,456.9,0.262,0.003,57.487,43.167,0,0.532,0.395,0.017,0.12,0.689,6.669,14.965,1.042e-5,0,0.05,0.35,0.3,-0.043,866.535,0.001,335.257,0.045,6.4,32.17
18.659,18.902,2643.063,456.9,0.262,0.003,57.48,43.167,0,0.532,0.395,0.017,0.12,0.689,6.69,15.04,-3.927e-4,0,0.049,0.35,0.301,-0.078,866.591,0.001,335.259,0.046,6.4,32.17
18.709,19.12,2643.063,456.9,0.262,0.003,57.445,43.167,0,0.532,0.395,0.017,0.12,0.689,6.789,15.264,-1.791e-4,0,0.048,0.35,0.301,-0.118,866.651,0.001,335.261,0.047,6.4,32.17
18.759,19.532,2643.063,456.9,0.262,0.003,57.379,43.167,0,0.532,0.395,0.017,0.12,0.687,6.977,15.649,4.843e-4,0,0.048,0.35,0.302,-0.155,866.714,0.001,335.264,0.049,6.4,32.17
18.806,20.099,2643.063,456.9,0.262,0.003,57.29,43.167,0,0.532,0.395,0.017,0.12,0.685,7.217,16.059,-3.83e-4,0,0.045,0.346,0.301,-0.18,866.775,0.001,335.266,0.05,6.4,32.17
18.846,20.166,2643.063,456.9,0.262,0.003,57.28,43.167,0,0.532,0.395,0.017,0.12,0.685,7.234,16.056,3.937e-4,0,0.041,0.344,0.303,-0.185,866.829,0.001,335.268,0.05,6.4,32.17
18.884,20.446,2643.063,456.9,0.262,0.003,57.238,43.167,0,0.532,0.395,0.017,0.12,0.683,7.305,16.024,-3.457e-4,0,0.032,0.334,0.302,-0.186,866.882,0.001,335.27,0.051,6.4,32.17
18.92,20.8,2643.063,456.9,0.262,0.003,57.184,43.167,0,0.532,0.395,0.017,0.12,0.682,7.395,15.978,3.334e-4,0,0.021,0.322,0.301,-0.181,866.933,0.001,335.272,0.052,6.4,32.17
18.954,21.116,2643.063,456.9,0.262,0.003,57.137,43.167,0,0.532,0.395,0.017,0.12,0.68,7.477,15.931,4.376e-4,0,0.013,0.311,0.298,-0.17,866.983,0.001,335.274,0.053,6.4,32.17
18.987,20.916,2643.063,456.9,0.262,0.003,57.167,43.167,0,0.532,0.395,0.017,0.12,0.681,7.425,15.938,4.511e-4,0,0.021,0.318,0.297,-0.154,867.032,0.001,335.276,0.053,6.4,32.17
19.019,21.037,2643.063,456.9,0.262,0.003,57.149,43.167,0,0.533,0.395,0.017,0.12,0.68,7.456,15.908,2.965e-4,0,0.018,0.314,0.296,-0.138,867.082,0.001,335.277,0.054,6.4,32.17
19.051,21.35,2643.063,456.9,0.262,0.003,57.103,43.167,0,0.533,0.395,0.017,0.12,0.679,7.538,15.855,2.316e-4,0,0.01,0.303,0.293,-0.12,867.132,0.001,335.279,0.055,6.4,32.17
19.082,21.304,2643.063,456.9,0.262,0.003,57.11,43.167,0,0.533,0.395,0.017,0.12,0.679,7.526,15.841,3.093e-4,0,0.014,0.304,0.291,-0.101,867.182,0.001,335.281,0.055,6.4,32.17
19.113,21.275,2643.063,456.9,0.262,0.003,57.114,43.167,0,0.533,0.395,0.017,0.12,0.679,7.518,15.826,2.813e-4,0,0.016,0.305,0.289,-0.082,867.233,0.001,335.283,0.056,6.4,32.17
19.145,21.28,2643.063,456.9,0.262,0.003,57.113,43.167,0,0.533,0.395,0.017,0.12,0.679,7.52,15.807,7.33e-5,0,0.018,0.305,0.287,-0.064,867.285,0.001,335.285,0.057,6.4,32.17
19.176,20.972,2643.063,456.9,0.262,0.003,57.159,43.167,0,0.533,0.395,0.018,0.12,0.681,7.44,15.825,2.107e-4,0,0.029,0.316,0.287,-0.047,867.339,0.001,335.287,0.057,6.4,32.17
19.208,20.638,2643.063,456.9,0.262,0.003,57.209,43.167,0,0.533,0.395,0.018,0.12,0.683,7.354,15.848,-1.757e-4,0,0.04,0.328,0.288,-0.032,867.394,0.001,335.289,0.058,6.4,32.17
19.24,20.533,2643.063,456.9,0.262,0.003,57.225,43.167,0,0.533,0.395,0.018,0.12,0.683,7.327,15.847,1.143e-4,0,0.043,0.331,0.289,-0.019,867.451,0.001,335.291,0.059,6.4,32.17
19.273,20.106,2643.063,456.9,0.262,0.003,57.29,43.167,0,0.533,0.395,0.018,0.12,0.685,7.219,15.888,4.022e-4,0,0.055,0.346,0.291,-0.009,867.512,0.001,335.293,0.06,6.4,32.17
19.308,19.575,2643.063,456.9,0.262,0.003,57.373,43.167,0,0.533,0.395,0.018,0.12,0.688,6.997,15.534,1.483e-4,0,0.055,0.35,0.295,-0.003,867.575,0.001,335.296,0.06,6.4,32.17
19.343,19.274,2643.063,456.9,0.262,0.003,57.421,43.167,0,0.533,0.395,0.018,0.12,0.689,6.86,15.279,-4.346e-4,0,0.053,0.35,0.297,-2.886e-5,867.642,0.001,335.298,0.061,6.4,32.17
19.376,18.762,2643.063,456.9,0.262,0.003,57.504,43.167,0,0.533,0.395,0.018,0.121,0.69,6.628,14.847,-2.94e-4,0,0.05,0.35,0.3,0.001,867.704,0.001,335.3,0.062,6.4,32.17
19.406,18.183,2643.063,456.9,0.262,0.003,57.601,43.167,0,0.533,0.395,0.018,0.121,0.692,6.368,14.358,1.526e-4,0,0.048,0.35,0.302,0.005,867.763,0.001,335.303,0.063,6.4,32.17
19.436,17.593,2643.063,456.9,0.262,0.003,57.702,43.167,0,0.533,0.395,0.018,0.121,0.693,6.107,13.86,-3.095e-4,0,0.046,0.35,0.304,0.009,867.821,0.001,335.305,0.064,6.4,32.17
19.464,16.858,2643.063,456.9,0.262,0.003,57.832,43.167,0,0.533,0.395,0.018,0.121,0.693,5.786,13.244,-4.086e-4,0,0.044,0.35,0.306,0.014,867.878,0.001,335.307,0.064,6.4,32.17
19.493,15.989,2643.063,456.9,0.262,0.003,57.991,43.167,0,0.533,0.395,0.018,0.121,0.691,5.413,12.52,3.859e-4,0,0.042,0.35,0.308,0.019,867.936,0.001,335.309,0.065,6.4,32.17
19.521,15.079,2643.063,456.9,0.262,0.003,58.165,43.167,0,0.533,0.395,0.018,0.121,0.687,5.031,11.768,2.562e-4,0,0.04,0.35,0.31,0.021,867.995,0.001,335.311,0.065,6.4,32.17
19.55,14.151,2643.063,456.9,0.262,0.003,58.349,43.167,0,0.533,0.395,0.018,0.121,0.681,4.649,11.008,4.25e-4,0,0.038,0.35,0.312,0.022,868.056,0.001,335.313,0.066,6.4,32.17
19.581,13.445,2643.063,456.9,0.262,0.003,58.495,43.167,0,0.533,0.395,0.018,0.121,0.675,4.365,10.436,1.72e-4,0,0.037,0.35,0.313,0.021,868.121,0.001,335.316,0.067,6.4,32.17
19.612,12.808,2643.063,456.9,0.262,0.003,58.631,43.167,0,0.533,0.395,0.018,0.121,0.669,4.113,9.922,3.554e-4,0,0.036,0.35,0.314,0.018,868.19,0.001,335.318,0.068,6.4,32.17
19.646,12.278,2643.063,456.9,0.262,0.003,58.748,43.167,0,0.533,0.395,0.018,0.121,0.663,3.907,9.497,-4.327e-4,0,0.035,0.35,0.315,0.014,868.263,0.001,335.321,0.069,6.4,32.17
19.681,11.483,2643.063,456.9,0.262,0.003,58.927,43.167,0,0.533,0.395,0.018,0.121,0.654,3.603,8.866,3.034e-4,0,0.034,0.35,0.316,0.006,868.341,0.001,335.324,0.069,6.4,32.17
19.722,10.871,2643.063,456.9,0.262,0.003,59.071,43.167,0,0.533,0.395,0.018,0.121,0.646,3.374,8.382,-2.263e-4,0,0.033,0.35,0.317,6.21e-4,868.434,0.001,335.327,0.071,6.4,32.17
19.766,10.528,2643.063,456.9,0.262,0.003,59.153,43.167,0,0.533,0.395,0.018,0.121,0.641,3.247,8.11,2.351e-4,0,0.032,0.35,0.318,-0.001,868.536,0.001,335.331,0.072,6.4,32.17
19.806,10.407,2643.063,456.9,0.262,0.003,59.183,43.167,0,0.533,0.395,0.018,0.121,0.64,3.202,8.022,-2.653e-5,0,0.03,0.35,0.32,-0.009,868.631,0.001,335.335,0.073,6.4,32.17
19.842,10.498,2643.063,456.9,0.262,0.003,59.161,43.167,0,0.533,0.395,0.018,0.121,0.641,3.236,8.105,3.15e-4,0,0.03,0.35,0.32,-0.019,868.716,0.001,335.338,0.074,6.4,32.17
19.875,10.712,2643.063,456.9,0.262,0.003,59.11,43.167,0,0.533,0.395,0.018,0.121,0.644,3.315,8.285,2.949e-4,0,0.029,0.35,0.321,-0.026,868.797,0.001,335.341,0.075,6.4,32.17
19.907,10.996,2643.063,456.9,0.262,0.003,59.043,43.167,0,0.533,0.395,0.018,0.121,0.648,3.42,8.516,-1.37e-4,0,0.028,0.35,0.322,-0.031,868.876,0.001,335.344,0.075,6.4,32.17
19.938,11.343,2643.063,456.9,0.262,0.003,58.962,43.167,0,0.533,0.395,0.018,0.121,0.652,3.55,8.795,-2.448e-4,0,0.027,0.35,0.323,-0.033,868.955,0.001,335.347,0.076,6.4,32.17
19.97,11.759,2643.063,456.9,0.262,0.003,58.867,43.167,0,0.534,0.395,0.018,0.121,0.657,3.708,9.128,4.086e-4,0,0.027,0.35,0.323,-0.032,869.036,0.001,335.35,0.077,6.4,32.17
20.004,12.218,2643.063,456.9,0.262,0.003,58.764,43.167,0,0.534,0.395,0.018,0.121,0.663,3.884,9.492,-4.489e-4,0,0.026,0.35,0.324,-0.027,869.121,0.001,335.353,0.078,6.4,32.17
20.039,12.571,2643.063,456.9,0.262,0.003,58.686,43.167,0,0.534,0.395,0.018,0.121,0.667,4.021,9.769,3.425e-4,0,0.025,0.35,0.325,-0.018,869.214,0.001,335.356,0.079,6.4,32.17
20.069,12.754,2643.063,456.9,0.262,0.003,58.646,43.167,0,0.534,0.395,0.018,0.121,0.669,4.093,9.909,1.97e-4,0,0.025,0.35,0.325,-0.011,869.292,0.001,335.359,0.08,6.4,32.17
20.096,12.829,2643.063,456.9,0.262,0.003,58.629,43.167,0,0.534,0.395,0.018,0.121,0.67,4.122,9.964,-3.338e-4,0,0.024,0.35,0.326,-0.006,869.363,0.001,335.362,0.08,6.4,32.17
20.121,13.037,2643.063,456.9,0.262,0.003,58.585,43.167,0,0.534,0.395,0.018,0.121,0.672,4.204,10.13,1.068e-5,0,0.024,0.35,0.326,-0.002,869.429,0.001,335.364,0.081,6.4,32.17
20.144,13.227,2643.063,456.9,0.262,0.003,58.544,43.167,0,0.534,0.395,0.018,0.121,0.674,4.279,10.282,3.396e-4,0,0.023,0.35,0.327,-4.825e-4,869.491,0.001,335.367,0.081,6.4,32.17
