# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
12.534,0.775,2643.099,456.9,0.262,0.003,62.145,43.167,0,0.539,0.394,0.022,0.123,0.54,0.195,0.579,4.38e-4,0,-0.018,0.877,0.895,-1.349e-4,878.586,0.001,335.703,0.152,6.4,32.17
12.551,0.795,2643.099,456.9,0.262,0.003,62.138,43.167,0,0.539,0.394,0.022,0.123,0.54,0.201,0.594,-3.114e-4,0,-0.018,0.877,0.895,-9.061e-5,878.497,0.001,335.7,0.151,6.4,32.17
12.568,0.808,2643.099,456.9,0.262,0.003,62.134,43.167,0,0.539,0.394,0.022,0.123,0.54,0.204,0.604,-2.344e-4,0,-0.018,0.877,0.896,-4.983e-5,878.408,0.001,335.697,0.151,6.4,32.17
12.585,0.813,2643.099,456.9,0.262,0.003,62.133,43.167,0,0.539,0.394,0.022,0.123,0.54,0.205,0.608,1.369e-4,0,-0.018,0.877,0.896,-1.882e-5,878.32,0.001,335.694,0.15,6.4,32.17
12.602,0.81,2643.099,456.9,0.262,0.003,62.136,43.167,0,0.539,0.394,0.022,0.123,0.54,0.204,0.606,1.606e-4,0,-0.018,0.877,0.896,-2.228e-6,878.231,0.001,335.69,0.15,6.4,32.17
12.619,0.794,2643.099,456.9,0.262,0.003,62.144,43.167,0,0.539,0.394,0.022,0.123,0.54,0.2,0.594,4.176e-4,0,-0.019,0.877,0.896,1.639e-6,878.143,0.001,335.687,0.149,6.4,32.17
12.636,0.77,2643.099,456.9,0.262,0.003,62.154,43.167,0,0.539,0.394,0.022,0.123,0.54,0.194,0.576,-3.924e-4,0,-0.019,0.877,0.896,1.531e-5,878.056,0.001,335.684,0.149,6.4,32.17
12.653,0.747,2643.099,456.9,0.262,0.003,62.165,43.167,0,0.539,0.394,0.022,0.123,0.54,0.188,0.559,2.934e-5,0,-0.019,0.877,0.896,4.09e-5,877.969,0.001,335.681,0.148,6.4,32.17
12.669,0.757,2643.099,456.9,0.262,0.003,62.161,43.167,0,0.539,0.394,0.022,0.123,0.54,0.191,0.566,-8.557e-5,0,-0.019,0.877,0.896,8.629e-5,877.882,0.001,335.677,0.148,6.4,32.17
12.687,0.767,2643.099,456.9,0.262,0.003,62.158,43.167,0,0.539,0.394,0.022,0.123,0.54,0.193,0.574,1.335e-4,0,-0.019,0.877,0.896,1.472e-4,877.795,0.001,335.674,0.147,6.4,32.17
12.704,0.764,2643.099,456.9,0.262,0.003,62.159,43.167,0,0.539,0.394,0.022,0.123,0.54,0.192,0.571,4.518e-5,0,-0.019,0.877,0.896,2.153e-4,877.707,0.001,335.671,0.147,6.4,32.17
12.721,0.712,2643.099,456.9,0.262,0.003,62.179,43.167,0,0.539,0.394,0.022,0.123,0.539,0.179,0.532,-4.934e-4,0,-0.019,0.877,0.896,2.564e-4,877.618,0.001,335.668,0.146,6.4,32.17
12.738,0.659,2643.099,456.9,0.262,0.003,62.198,43.167,0,0.539,0.394,0.022,0.123,0.539,0.166,0.493,3.159e-4,0,-0.019,0.877,0.896,2.668e-4,877.531,0.001,335.664,0.146,6.4,32.17
12.756,0.614,2643.099,456.9,0.262,0.003,62.213,43.167,0,0.539,0.394,0.022,0.123,0.539,0.154,0.459,-3.95e-4,0,-0.019,0.877,0.897,2.469e-4,877.444,0.001,335.661,0.145,6.4,32.17
12.773,0.585,2643.099,456.9,0.262,0.003,62.222,43.167,0,0.539,0.394,0.022,0.123,0.539,0.147,0.437,-4.618e-5,0,-0.02,0.877,0.897,2.126e-4,877.357,0.001,335.658,0.145,6.4,32.17
12.79,0.561,2643.099,456.9,0.262,0.003,62.229,43.167,0,0.538,0.394,0.022,0.123,0.539,0.141,0.419,2.435e-4,0,-0.02,0.877,0.897,1.556e-4,877.271,0.001,335.655,0.144,6.4,32.17
12.807,0.543,2643.099,456.9,0.262,0.003,62.233,43.167,0,0.538,0.394,0.022,0.123,0.539,0.136,0.406,-4.799e-4,0,-0.02,0.877,0.897,9.041e-5,877.185,0.001,335.651,0.144,6.4,32.17
12.825,0.535,2643.099,456.9,0.262,0.003,62.235,43.167,0,0.538,0.394,0.022,0.123,0.539,0.134,0.4,3.868e-4,0,-0.02,0.877,0.897,3.484e-5,877.099,0.001,335.648,0.143,6.4,32.17
12.842,0.535,2643.099,456.9,0.262,0.003,62.233,43.167,0,0.538,0.394,0.022,0.123,0.539,0.134,0.399,-3.047e-4,0,-0.02,0.877,0.897,3.348e-6,877.013,0.001,335.645,0.143,6.4,32.17
12.859,0.538,2643.099,456.9,0.262,0.003,62.232,43.167,0,0.538,0.394,0.022,0.123,0.539,0.135,0.402,-4.453e-4,0,-0.02,0.877,0.897,-8.21e-6,876.927,0.001,335.642,0.142,6.4,32.17
12.877,0.547,2643.099,456.9,0.262,0.003,62.23,43.167,0,0.538,0.394,0.022,0.123,0.539,0.137,0.409,-7.126e-5,0,-0.02,0.877,0.897,-5.916e-5,876.842,0.001,335.639,0.141,6.4,32.17
12.894,0.565,2643.099,456.9,0.262,0.003,62.225,43.167,0,0.538,0.394,0.022,0.123,0.539,0.142,0.422,3.4e-4,0,-0.02,0.877,0.897,-1.381e-4,876.757,0.001,335.636,0.141,6.4,32.17
12.912,0.586,2643.099,456.9,0.262,0.003,62.22,43.167,0,0.538,0.394,0.021,0.123,0.539,0.147,0.438,4.507e-4,0,-0.021,0.877,0.898,-2.348e-4,876.672,0.001,335.633,0.14,6.4,32.17
12.929,0.61,2643.099,456.9,0.262,0.003,62.213,43.167,0,0.538,0.394,0.021,0.123,0.539,0.153,0.456,-4.597e-4,0,-0.021,0.877,0.898,-3.18e-4,876.588,0.001,335.629,0.14,6.4,32.17
12.946,0.638,2643.099,456.9,0.262,0.003,62.204,43.167,0,0.538,0.394,0.021,0.123,0.539,0.16,0.477,1.483e-4,0,-0.021,0.877,0.898,-3.615e-4,876.505,0.001,335.626,0.139,6.4,32.17
12.964,0.678,2643.099,456.9,0.262,0.003,62.189,43.167,0,0.538,0.394,0.021,0.123,0.539,0.171,0.507,4.027e-4,0,-0.021,0.877,0.898,-3.218e-4,876.422,0.001,335.623,0.139,6.4,32.17
12.981,0.724,2643.099,456.9,0.262,0.003,62.171,43.167,0,0.538,0.394,0.021,0.122,0.539,0.182,0.542,-1.962e-4,0,-0.021,0.877,0.898,-2.594e-4,876.339,0.001,335.62,0.138,6.4,32.17
12.998,0.772,2643.099,456.9,0.262,0.003,62.153,43.167,0,0.538,0.394,0.021,0.122,0.539,0.194,0.578,4.816e-4,0,-0.021,0.877,0.898,-1.939e-4,876.255,0.001,335.617,0.138,6.4,32.17
13.016,0.821,2643.099,456.9,0.262,0.003,62.133,43.167,0,0.538,0.394,0.021,0.122,0.539,0.207,0.615,1.976e-4,0,-0.021,0.877,0.898,-1.298e-4,876.172,0.001,335.614,0.137,6.4,32.17
13.034,0.872,2643.099,456.9,0.262,0.003,62.114,43.167,0,0.538,0.394,0.021,0.122,0.539,0.22,0.652,-3.896e-4,0,-0.021,0.877,0.898,-7.326e-5,876.088,0.001,335.611,0.137,6.4,32.17
13.051,0.92,2643.099,456.9,0.262,0.003,62.095,43.167,0,0.538,0.394,0.021,0.122,0.539,0.233,0.688,-4.267e-4,0,-0.021,0.877,0.898,-2.992e-5,876.004,0.001,335.608,0.136,6.4,32.17
13.069,0.952,2643.099,456.9,0.262,0.003,62.081,43.167,0,0.538,0.394,0.021,0.122,0.539,0.241,0.712,4.859e-4,0,-0.021,0.877,0.898,-5.383e-6,875.92,0.001,335.605,0.136,6.4,32.17
13.087,0.98,2643.099,456.9,0.262,0.003,62.069,43.167,0,0.538,0.394,0.021,0.122,0.539,0.248,0.734,-3.351e-5,0,-0.022,0.877,0.898,9.614e-7,875.836,0.001,335.602,0.135,6.4,32.17
13.105,0.987,2643.099,456.9,0.262,0.003,62.065,43.167,0,0.538,0.394,0.021,0.122,0.539,0.25,0.739,3.666e-4,0,-0.022,0.877,0.898,1.776e-5,875.753,0.001,335.598,0.135,6.4,32.17
13.123,0.952,2643.099,456.9,0.262,0.003,62.076,43.167,0,0.538,0.394,0.021,0.122,0.539,0.241,0.711,-1.032e-4,0,-0.022,0.877,0.899,4.753e-5,875.67,0.001,335.595,0.134,6.4,32.17
13.141,0.909,2643.099,456.9,0.262,0.003,62.09,43.167,0,0.537,0.394,0.021,0.122,0.539,0.23,0.68,3.83e-4,0,-0.022,0.877,0.899,8.338e-5,875.588,0.001,335.592,0.134,6.4,32.17
13.158,0.863,2643.099,456.9,0.262,0.003,62.106,43.167,0,0.537,0.394,0.021,0.122,0.539,0.218,0.645,-7.679e-5,0,-0.023,0.877,0.9,1.172e-4,875.508,0.001,335.589,0.133,6.4,32.17
13.176,0.815,2643.099,456.9,0.262,0.003,62.123,43.167,0,0.537,0.394,0.021,0.122,0.538,0.206,0.608,-3.675e-5,0,-0.023,0.877,0.9,1.411e-4,875.428,0.001,335.586,0.132,6.4,32.17
13.193,0.764,2643.099,456.9,0.262,0.003,62.141,43.167,0,0.537,0.394,0.021,0.122,0.538,0.193,0.571,-4.371e-4,0,-0.023,0.877,0.9,1.484e-4,875.348,0.001,335.583,0.132,6.4,32.17
13.211,0.751,2643.099,456.9,0.262,0.003,62.146,43.167,0,0.537,0.394,0.021,0.122,0.538,0.189,0.561,-1.301e-4,0,-0.023,0.877,0.9,1.639e-4,875.27,0.001,335.581,0.131,6.4,32.17
13.228,0.763,2643.099,456.9,0.262,0.003,62.142,43.167,0,0.537,0.394,0.021,0.122,0.538,0.192,0.57,7.277e-5,0,-0.023,0.877,0.9,1.899e-4,875.191,0.001,335.578,0.131,6.4,32.17
13.246,0.778,2643.099,456.9,0.262,0.003,62.137,43.167,0,0.537,0.394,0.021,0.122,0.538,0.196,0.581,3.514e-4,0,-0.023,0.877,0.9,2.09e-4,875.112,0.001,335.575,0.13,6.4,32.17
13.263,0.73,2643.099,456.9,0.262,0.003,62.157,43.167,0,0.537,0.394,0.021,0.122,0.538,0.184,0.546,-4.051e-4,0,-0.024,0.877,0.9,1.633e-4,875.033,0.001,335.572,0.13,6.4,32.17
13.281,0.669,2643.099,456.9,0.262,0.003,62.183,43.167,0,0.537,0.394,0.021,0.122,0.538,0.168,0.5,-9.352e-5,0,-0.024,0.877,0.901,8.243e-5,874.954,0.001,335.569,0.129,6.4,32.17
13.298,0.619,2643.099,456.9,0.262,0.003,62.205,43.167,0,0.537,0.394,0.021,0.122,0.538,0.156,0.462,1.649e-4,0,-0.025,0.877,0.901,1.587e-5,874.877,0.001,335.566,0.129,6.4,32.17
13.316,0.579,2643.099,456.9,0.262,0.003,62.223,43.167,0,0.537,0.394,0.021,0.122,0.538,0.145,0.432,1.615e-4,0,-0.025,0.877,0.901,-6.597e-6,874.8,0.001,335.563,0.128,6.4,32.17
13.333,0.555,2643.099,456.9,0.262,0.003,62.232,43.167,0,0.537,0.394,0.021,0.122,0.537,0.139,0.415,8.345e-5,0,-0.025,0.877,0.902,-8.977e-5,874.725,0.001,335.56,0.128,6.4,32.17
13.35,0.55,2643.099,456.9,0.262,0.003,62.232,43.167,0,0.537,0.394,0.021,0.122,0.537,0.138,0.411,3.614e-4,0,-0.026,0.876,0.902,-2.432e-4,874.65,0.001,335.558,0.127,6.4,32.17
13.367,0.566,2643.099,456.9,0.262,0.003,62.224,43.167,0,0.537,0.394,0.021,0.122,0.537,0.142,0.423,1.518e-4,0,-0.026,0.876,0.902,-3.193e-4,874.575,0.001,335.555,0.126,6.4,32.17
13.384,0.584,2643.099,456.9,0.262,0.003,62.215,43.167,0,0.537,0.394,0.021,0.122,0.537,0.147,0.436,-2.608e-5,0,-0.026,0.876,0.902,-3.7e-4,874.501,0.001,335.552,0.126,6.4,32.17
13.401,0.604,2643.099,456.9,0.262,0.003,62.205,43.167,0,0.537,0.394,0.021,0.122,0.537,0.152,0.452,2.696e-4,0,-0.026,0.876,0.903,-3.865e-4,874.427,0.001,335.549,0.125,6.4,32.17
13.419,0.633,2643.099,456.9,0.262,0.003,62.193,43.167,0,0.537,0.394,0.02,0.122,0.537,0.159,0.473,-9.292e-5,0,-0.026,0.876,0.902,-3.344e-4,874.353,0.001,335.547,0.125,6.4,32.17
13.436,0.666,2643.099,456.9,0.262,0.003,62.179,43.167,0,0.537,0.394,0.02,0.122,0.537,0.167,0.498,-1.033e-4,0,-0.026,0.876,0.902,-2.781e-4,874.278,0.001,335.544,0.124,6.4,32.17
13.453,0.699,2643.099,456.9,0.262,0.003,62.166,43.167,0,0.537,0.394,0.02,0.122,0.537,0.176,0.522,-1.603e-4,0,-0.026,0.876,0.903,-2.283e-4,874.204,0.001,335.541,0.124,6.4,32.17
13.471,0.708,2643.099,456.9,0.262,0.003,62.161,43.167,0,0.537,0.394,0.02,0.122,0.537,0.178,0.528,-1.22e-4,0,-0.026,0.876,0.903,-2.026e-4,874.129,0.001,335.538,0.123,6.4,32.17
13.489,0.715,2643.099,456.9,0.262,0.003,62.157,43.167,0,0.537,0.394,0.02,0.122,0.537,0.18,0.534,1.656e-4,0,-0.027,0.876,0.903,-1.671e-4,874.055,0.001,335.536,0.123,6.4,32.17
13.506,0.723,2643.099,456.9,0.262,0.003,62.154,43.167,0,0.537,0.394,0.02,0.122,0.537,0.182,0.541,1.313e-4,0,-0.027,0.876,0.903,-1.24e-4,873.981,0.001,335.533,0.122,6.4,32.17
13.524,0.741,2643.099,456.9,0.262,0.003,62.147,43.167,0,0.536,0.394,0.02,0.122,0.537,0.187,0.554,5.083e-5,0,-0.027,0.876,0.903,-7.866e-5,873.908,0.001,335.53,0.122,6.4,32.17
13.541,0.759,2643.099,456.9,0.262,0.003,62.14,43.167,0,0.536,0.394,0.02,0.122,0.537,0.191,0.567,-3.006e-4,0,-0.027,0.876,0.904,-4.174e-5,873.834,0.001,335.527,0.121,6.4,32.17
13.559,0.775,2643.099,456.9,0.262,0.003,62.134,43.167,0,0.536,0.394,0.02,0.122,0.537,0.195,0.579,1.041e-4,0,-0.027,0.876,0.904,-1.553e-5,873.761,0.001,335.525,0.121,6.4,32.17
13.577,0.79,2643.099,456.9,0.262,0.003,62.129,43.167,0,0.536,0.394,0.02,0.122,0.537,0.199,0.59,-3.359e-4,0,-0.028,0.876,0.904,-1.783e-6,873.688,0.001,335.522,0.12,6.4,32.17
13.594,0.803,2643.099,456.9,0.262,0.003,62.124,43.167,0,0.536,0.394,0.02,0.122,0.537,0.203,0.6,1.608e-4,0,-0.028,0.876,0.904,1.775e-6,873.615,0.001,335.519,0.12,6.4,32.17
13.612,0.808,2643.099,456.9,0.262,0.003,62.123,43.167,0,0.536,0.394,0.02,0.122,0.537,0.204,0.604,4.245e-4,0,-0.028,0.876,0.904,1.576e-5,873.543,0.001,335.517,0.119,6.4,32.17
13.63,0.806,2643.099,456.9,0.262,0.003,62.124,43.167,0,0.536,0.394,0.02,0.122,0.537,0.203,0.602,-3.2e-4,0,-0.028,0.876,0.904,4.278e-5,873.47,0.001,335.514,0.119,6.4,32.17
13.648,0.801,2643.099,456.9,0.262,0.003,62.127,43.167,0,0.536,0.394,0.02,0.122,0.537,0.202,0.599,-1.617e-4,0,-0.028,0.876,0.905,8.143e-5,873.398,0.001,335.511,0.118,6.4,32.17
13.665,0.83,2643.099,456.9,0.262,0.003,62.117,43.167,0,0.536,0.394,0.02,0.122,0.537,0.209,0.619,2.551e-4,0,-0.029,0.876,0.905,1.362e-4,873.326,0.001,335.509,0.118,6.4,32.17
13.683,0.864,2643.099,456.9,0.262,0.003,62.104,43.167,0,0.536,0.394,0.02,0.122,0.537,0.218,0.645,-2.739e-4,0,-0.029,0.876,0.905,2.057e-4,873.255,0.001,335.506,0.117,6.4,32.17
13.701,0.893,2643.099,456.9,0.262,0.003,62.094,43.167,0,0.536,0.394,0.02,0.122,0.537,0.226,0.667,-2.629e-4,0,-0.029,0.876,0.905,2.871e-4,873.183,0.001,335.503,0.117,6.4,32.17
13.719,0.865,2643.099,456.9,0.262,0.003,62.106,43.167,0,0.536,0.394,0.02,0.122,0.537,0.218,0.646,2.397e-4,0,-0.029,0.876,0.905,3.599e-4,873.111,0.001,335.501,0.116,6.4,32.17
13.738,0.835,2643.099,456.9,0.262,0.003,62.119,43.167,0,0.536,0.394,0.02,0.122,0.537,0.211,0.623,4.719e-4,0,-0.03,0.876,0.906,4.197e-4,873.039,0.001,335.498,0.115,6.4,32.17
13.756,0.807,2643.099,456.9,0.262,0.003,62.13,43.167,0,0.536,0.394,0.02,0.122,0.537,0.203,0.602,-4.074e-4,0,-0.03,0.876,0.906,4.598e-4,872.969,0.001,335.495,0.115,6.4,32.17
13.773,0.788,2643.099,456.9,0.262,0.003,62.138,43.167,0,0.536,0.394,0.02,0.122,0.537,0.199,0.588,1.504e-4,0,-0.03,0.876,0.906,4.773e-4,872.898,0.001,335.493,0.114,6.4,32.17
13.791,0.769,2643.099,456.9,0.262,0.003,62.146,43.167,0,0.536,0.394,0.02,0.122,0.537,0.194,0.574,-3.45e-4,0,-0.03,0.876,0.906,4.648e-4,872.828,0.001,335.49,0.114,6.4,32.17
13.809,0.752,2643.099,456.9,0.262,0.003,62.152,43.167,0,0.536,0.394,0.02,0.122,0.537,0.189,0.561,-2.278e-4,0,-0.031,0.876,0.907,4.2e-4,872.759,0.001,335.488,0.113,6.4,32.17
13.827,0.738,2643.099,456.9,0.262,0.003,62.156,43.167,0,0.536,0.394,0.02,0.122,0.537,0.186,0.551,-8.902e-5,0,-0.031,0.876,0.907,3.458e-4,872.69,0.001,335.485,0.113,6.4,32.17
13.845,0.728,2643.099,456.9,0.262,0.003,62.159,43.167,0,0.536,0.394,0.02,0.122,0.537,0.183,0.543,2.223e-4,0,-0.031,0.876,0.907,2.52e-4,872.621,0.001,335.482,0.112,6.4,32.17
13.863,0.791,2643.099,456.9,0.262,0.003,62.133,43.167,0,0.536,0.394,0.02,0.122,0.537,0.199,0.591,2.797e-4,0,-0.031,0.876,0.907,1.966e-4,872.552,0.001,335.48,0.112,6.4,32.17
13.881,0.885,2643.099,456.9,0.262,0.003,62.095,43.167,0,0.536,0.394,0.02,0.122,0.537,0.224,0.661,-3.913e-5,0,-0.031,0.876,0.907,1.548e-4,872.483,0.001,335.477,0.111,6.4,32.17
13.9,0.986,2643.099,456.9,0.262,0.003,62.056,43.167,0,0.536,0.394,0.02,0.122,0.537,0.25,0.737,2.995e-4,0,-0.031,0.876,0.907,1.152e-4,872.414,0.001,335.475,0.111,6.4,32.17
13.918,0.968,2643.099,456.9,0.262,0.003,62.06,43.167,0,0.536,0.394,0.02,0.122,0.537,0.245,0.722,3.274e-4,0,-0.032,0.876,0.908,4.302e-5,872.345,0.001,335.472,0.11,6.4,32.17
13.937,0.956,2643.099,456.9,0.262,0.003,62.063,43.167,0,0.535,0.394,0.02,0.122,0.537,0.242,0.714,1.758e-4,0,-0.032,0.876,0.908,3.599e-6,872.276,0.001,335.47,0.11,6.4,32.17
13.955,0.975,2643.099,456.9,0.262,0.003,62.054,43.167,0,0.535,0.394,0.02,0.122,0.537,0.247,0.728,-4.35e-5,0,-0.033,0.876,0.909,-5.29e-6,872.208,0.001,335.467,0.109,6.4,32.17
13.973,1.062,2643.099,456.9,0.262,0.003,62.021,43.167,0,0.535,0.394,0.02,0.122,0.537,0.269,0.793,1.912e-4,0,-0.033,0.876,0.909,-2.092e-5,872.14,0.001,335.465,0.109,6.4,32.17
13.992,1.155,2643.099,456.9,0.262,0.003,61.986,43.167,0,0.535,0.394,0.019,0.122,0.537,0.293,0.863,-1.914e-4,0,-0.033,0.876,0.909,-4.093e-5,872.073,0.001,335.462,0.108,6.4,32.17
14.01,1.239,2643.099,456.9,0.262,0.003,61.955,43.167,0,0.535,0.394,0.019,0.122,0.538,0.316,0.927,-1.983e-5,0,-0.033,0.876,0.909,-6.351e-5,872.005,0.001,335.46,0.108,6.4,32.17
14.029,1.317,2643.099,456.9,0.262,0.003,61.927,43.167,0,0.535,0.394,0.019,0.121,0.538,0.336,0.985,3.125e-4,0,-0.033,0.876,0.909,-8.492e-5,871.938,0.001,335.457,0.107,6.4,32.17
14.047,1.396,2643.099,456.9,0.262,0.003,61.899,43.167,0,0.535,0.394,0.019,0.121,0.538,0.357,1.044,1.663e-4,0,-0.034,0.876,0.909,-9.801e-5,871.871,0.001,335.455,0.106,6.4,32.17
14.066,1.506,2643.099,456.9,0.262,0.003,61.86,43.167,0,0.535,0.394,0.019,0.121,0.539,0.386,1.127,1.223e-4,0,-0.034,0.876,0.91,-9.133e-5,871.804,0.001,335.452,0.106,6.4,32.17
14.085,1.622,2643.099,456.9,0.262,0.003,61.818,43.167,0,0.535,0.394,0.019,0.121,0.539,0.417,1.215,-1.374e-4,0,-0.034,0.876,0.91,-7.357e-5,871.737,0.001,335.45,0.105,6.4,32.17
14.103,1.729,2643.099,456.9,0.262,0.003,61.781,43.167,0,0.535,0.394,0.019,0.121,0.54,0.445,1.295,-1.285e-5,0,-0.034,0.876,0.91,-5.131e-5,871.669,0.001,335.447,0.105,6.4,32.17
14.122,1.792,2643.099,456.9,0.262,0.003,61.759,43.167,0,0.535,0.394,0.019,0.121,0.54,0.462,1.342,-4.642e-4,0,-0.034,0.876,0.91,-3.324e-5,871.603,0.001,335.445,0.104,6.4,32.17
14.141,1.852,2643.099,456.9,0.262,0.003,61.738,43.167,0,0.535,0.394,0.019,0.121,0.54,0.478,1.389,2.341e-4,0,-0.035,0.876,0.911,-1.613e-5,871.536,0.001,335.442,0.104,6.4,32.17
14.16,1.913,2643.099,456.9,0.262,0.003,61.717,43.167,0,0.535,0.394,0.019,0.121,0.541,0.495,1.434,-2.666e-4,0,-0.035,0.876,0.911,-3.761e-6,871.47,0.001,335.44,0.103,6.4,32.17
14.179,1.973,2643.099,456.9,0.262,0.003,61.696,43.167,0,0.535,0.394,0.019,0.121,0.541,0.511,1.479,3.645e-4,0,-0.036,0.876,0.911,1.695e-7,871.405,0.001,335.437,0.103,6.4,32.17
14.198,2.028,2643.099,456.9,0.262,0.003,61.676,43.167,0,0.535,0.394,0.019,0.121,0.541,0.526,1.521,1.742e-4,0,-0.036,0.876,0.912,8.627e-6,871.339,0.001,335.435,0.102,6.4,32.17
14.217,2.023,2643.099,456.9,0.262,0.003,61.677,43.167,0,0.535,0.394,0.019,0.121,0.541,0.525,1.517,2.64e-4,0,-0.037,0.876,0.912,2.493e-5,871.274,0.001,335.433,0.102,6.4,32.17
14.236,2.008,2643.099,456.9,0.262,0.003,61.682,43.167,0,0.535,0.394,0.019,0.121,0.541,0.52,1.506,-2.981e-4,0,-0.037,0.876,0.913,4.59e-5,871.21,0.001,335.43,0.101,6.4,32.17
14.254,2.006,2643.099,456.9,0.262,0.003,61.681,43.167,0,0.535,0.394,0.019,0.121,0.541,0.52,1.504,-4.753e-4,0,-0.038,0.876,0.913,7.175e-5,871.147,0.001,335.428,0.101,6.4,32.17
14.273,2.064,2643.099,456.9,0.262,0.003,61.659,43.167,0,0.535,0.394,0.019,0.121,0.541,0.536,1.547,-3.976e-4,0,-0.038,0.876,0.914,1.142e-4,871.085,0.001,335.426,0.1,6.4,32.17
14.291,2.119,2643.099,456.9,0.262,0.003,61.638,43.167,0,0.535,0.394,0.019,0.121,0.542,0.55,1.588,3.822e-4,0,-0.038,0.876,0.914,1.654e-4,871.022,0.001,335.423,0.099,6.4,32.17
14.31,2.148,2643.099,456.9,0.262,0.003,61.626,43.167,0,0.535,0.394,0.019,0.121,0.542,0.558,1.611,-2.16e-4,0,-0.039,0.876,0.914,2.158e-4,870.959,0.001,335.421,0.099,6.4,32.17
14.329,2.155,2643.099,456.9,0.262,0.003,61.622,43.167,0,0.535,0.394,0.019,0.121,0.542,0.56,1.616,-2.356e-4,0,-0.039,0.876,0.915,2.563e-4,870.897,0.001,335.419,0.098,6.4,32.17
14.348,2.16,2643.099,456.9,0.262,0.003,61.618,43.167,0,0.535,0.394,0.019,0.121,0.542,0.562,1.619,3.209e-4,0,-0.039,0.876,0.915,2.87e-4,870.835,0.001,335.416,0.098,6.4,32.17
14.367,2.14,2643.099,456.9,0.262,0.003,61.624,43.167,0,0.535,0.394,0.019,0.121,0.542,0.556,1.604,-4.549e-5,0,-0.04,0.876,0.916,2.926e-4,870.774,0.001,335.414,0.097,6.4,32.17
14.385,2.116,2643.099,456.9,0.262,0.003,61.632,43.167,0,0.535,0.394,0.019,0.121,0.541,0.55,1.586,-1.395e-4,0,-0.041,0.876,0.916,2.771e-4,870.713,0.001,335.412,0.097,6.4,32.17
14.404,2.123,2643.099,456.9,0.262,0.003,61.629,43.167,0,0.535,0.394,0.019,0.121,0.541,0.552,1.591,3.673e-4,0,-0.041,0.876,0.917,2.582e-4,870.653,0.001,335.41,0.096,6.4,32.17
14.423,2.248,2643.099,456.9,0.262,0.003,61.584,43.167,0,0.535,0.394,0.019,0.121,0.542,0.586,1.685,3.929e-4,0,-0.041,0.876,0.916,2.9e-4,870.593,0.001,335.407,0.096,6.4,32.17
14.441,2.376,2643.099,456.9,0.262,0.003,61.539,43.167,0,0.534,0.394,0.019,0.121,0.543,0.621,1.782,-6.215e-5,0,-0.041,0.876,0.916,3.24e-4,870.532,0.001,335.405,0.095,6.4,32.17
14.461,2.431,2643.099,456.9,0.262,0.003,61.52,43.167,0,0.534,0.394,0.019,0.121,0.543,0.636,1.823,-1.15e-4,0,-0.041,0.876,0.917,3.211e-4,870.471,0.001,335.403,0.095,6.4,32.17
14.48,2.426,2643.099,456.9,0.262,0.003,61.523,43.167,0,0.534,0.394,0.019,0.121,0.543,0.635,1.82,-3.752e-4,0,-0.042,0.876,0.917,2.728e-4,870.411,0.001,335.401,0.094,6.4,32.17
14.499,2.424,2643.099,456.9,0.262,0.003,61.525,43.167,0,0.534,0.394,0.019,0.121,0.543,0.634,1.818,2.769e-4,0,-0.042,0.876,0.918,2.13e-4,870.351,0.001,335.398,0.094,6.4,32.17
14.518,2.363,2643.099,456.9,0.262,0.003,61.549,43.167,0,0.534,0.395,0.019,0.121,0.543,0.617,1.772,-4.743e-4,0,-0.043,0.876,0.919,1.211e-4,870.291,0.001,335.396,0.093,6.4,32.17
14.537,2.306,2643.099,456.9,0.262,0.003,61.57,43.167,0,0.534,0.395,0.019,0.121,0.542,0.601,1.73,3.419e-4,0,-0.044,0.876,0.92,4.397e-5,870.232,0.001,335.394,0.092,6.4,32.17
14.556,2.279,2643.099,456.9,0.262,0.003,61.582,43.167,0,0.534,0.395,0.019,0.121,0.542,0.594,1.71,1.066e-4,0,-0.045,0.875,0.92,5.068e-6,870.175,0.001,335.392,0.092,6.4,32.17
14.575,2.305,2643.099,456.9,0.262,0.003,61.573,43.167,0,0.534,0.395,0.019,0.121,0.542,0.601,1.73,-8.991e-5,0,-0.045,0.875,0.921,-1.177e-6,870.118,0.001,335.39,0.091,6.4,32.17
14.593,2.337,2643.099,456.9,0.262,0.003,61.563,43.167,0,0.534,0.395,0.019,0.121,0.542,0.61,1.753,4.385e-5,0,-0.046,0.875,0.921,-1.849e-5,870.061,0.001,335.388,0.091,6.4,32.17
14.612,2.339,2643.099,456.9,0.262,0.003,61.562,43.167,0,0.534,0.395,0.019,0.121,0.542,0.611,1.755,-4.55e-5,0,-0.047,0.875,0.922,-6.72e-5,870.005,0.001,335.386,0.09,6.4,32.17
